dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_raw_bin,selected_raw_bin,savaux_top1_raw_bin,gt_symbol,selected_symbol,savaux_top1_symbol,selected_energy,gt_energy,delta_energy_selected_minus_gt,selected_coherence,gt_coherence,delta_coherence_selected_minus_gt,selected_rank,gt_rank,delta_rank_selected_minus_gt,selected_phase_local,gt_phase_local,delta_phase_local_selected_minus_gt,selected_local_score,gt_local_score,delta_local_score_selected_minus_gt,selected_transition_penalty,gt_transition_penalty,delta_transition_penalty_selected_minus_gt,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,candidate_count,gt_rank_position,selected_rank_position,hard_anchor,high_confidence,pre_hard_anchor_count,hard_anchor_rmse_pi
0_0_0_10_14_16,-24.0,45,6,23,759,107,107,758,106,106,1.0,0.8543741395813614,0.14562586041863856,0.9799660735205592,0.9915517089242821,-0.011585635403722927,1.0,0.9743589743589743,0.02564102564102566,0.8101316267311212,0.9946731431715629,-0.1845415164404417,1.0256142749810913,0.9555199423992594,0.07009433258183184,0.01018724212384657,0.01419817753770824,-0.004010935413861671,0.6835190545489699,12.839791888837748,0.9799660735205592,40,2,1,0,0,10,0.19486627237756077
0_0_0_10_14_16,-24.0,45,6,32,760,864,638,759,863,637,0.9066294868963353,0.7783709913185711,0.12825849557776414,0.94824018424488,0.8384031245007978,0.1098370597440822,0.8461538461538461,0.6666666666666667,0.1794871794871794,0.894827501565866,0.9942711227308151,-0.09944362116494909,0.9674610779269492,0.8716236984600897,0.09583737946685955,0.013223400998442067,0.009917696880154123,0.0033057041182879433,0.15648827800761594,9.478808950408359,0.9220311394668369,40,14,7,0,0,10,0.19486627237756077
0_0_0_10_14_16,-24.0,45,8,12,597,908,908,596,907,907,1.0,0.8100256162823484,0.18997438371765163,0.8893819400454128,0.9449739983862836,-0.055592058340870776,1.0,0.9487179487179487,0.05128205128205132,0.8520971610343347,0.9939170622123961,-0.14181990117806131,1.014211933774576,0.9150394610288839,0.09917247274569219,0.010843582893741977,0.0026710187315986517,0.008172564162143325,0.8929462848736083,11.231984210424304,0.8893819400454128,40,3,1,0,0,16,0.18378233229886753
0_0_0_10_14_16,-24.0,45,9,7,713,642,642,712,641,641,1.0,0.8745985807963006,0.1254014192036994,0.9467478866994177,0.8600887238385267,0.08665916286089093,1.0,0.9743589743589743,0.02564102564102566,0.962538196017982,0.9977940295153982,-0.035255833497416234,1.0433556887027606,0.9438837960475794,0.0994718926551812,0.004074541572800661,0.0015524345391825984,0.0025221070336180628,0.5819123171656247,10.376471800467373,0.9467478866994177,40,2,1,0,0,14,0.1867338303973112
0_0_0_10_14_16,-24.0,45,9,11,1023,676,362,1022,675,361,0.948683842219906,0.8939986384036641,0.05468520381624187,0.9777290738688733,0.8904855979581436,0.08724347591072967,0.9487179487179487,0.9230769230769231,0.02564102564102555,0.9986923800969515,0.902344018580431,0.09634836151652049,1.019415285143221,0.9482712094470626,0.07114407569615844,0.002090481321207259,0.00466339660708024,-0.0025729152858729805,0.138010141806397,9.869663150913611,0.909350575716023,40,4,3,0,0,14,0.1867338303973112
0_0_0_10_14_16,-24.0,45,9,16,917,196,196,916,195,195,1.0,0.5894654070723772,0.41053459292762284,0.9630711249128964,0.8468099923024514,0.11626113261044502,1.0,0.8717948717948718,0.1282051282051282,0.9430059136653818,0.9939328730254333,-0.05092695936005154,1.0434951711690403,0.7410170430952235,0.3024781280738168,0.0025156834240974675,0.005407775470964171,-0.002892092046866704,0.09480742755572583,10.708300780887178,0.9630711249128964,40,6,1,0,0,14,0.1867338303973112
0_0_0_10_14_16,-24.0,45,9,19,510,436,997,509,435,996,0.9984147007851512,0.5532414693326372,0.445173231452514,0.9223419985020699,0.681013173233564,0.24132882526850585,0.9743589743589743,0.3076923076923077,0.6666666666666666,0.9943979326133264,0.864103647007218,0.13029428560610845,1.042462359468152,0.6617282467007137,0.3807341127674382,0.002740451678562318,0.003085183412213777,-0.00034473173365145906,0.006890330073366148,9.897509643318228,0.9433246166723498,40,28,2,0,0,14,0.1867338303973112
0_0_0_10_14_16,-24.0,45,9,34,89,486,486,88,485,485,1.0,0.6634961372795563,0.33650386272044375,0.9221488190192959,0.8652853001131958,0.056863518906100086,1.0,0.8205128205128205,0.17948717948717952,0.6079723266239969,0.6112649874699296,-0.0032926608459327156,0.9817053360636987,0.7353067541135173,0.24639858195018138,0.10038419187965153,0.006933380660259699,0.09345081121939183,0.6381703567964264,10.43150801162974,0.9221488190192959,40,8,1,0,0,14,0.1867338303973112
0_0_0_10_14_16,-24.0,45,10,1,826,763,763,825,762,762,1.0,0.7282959911708405,0.27170400882915946,0.864279717273343,0.9396607442948638,-0.07538102702152083,1.0,0.8461538461538461,0.15384615384615385,0.909040430153031,0.9524564004905797,-0.043415970337548626,1.0183024122791535,0.850132366757054,0.16817004552209958,0.0013340302861874634,0.001543526971299835,-0.00020949668511237155,0.7034707020057553,10.088705004218582,0.864279717273343,40,7,1,0,0,11,0.3754659455764221
0_0_0_10_14_16,-24.0,45,10,20,860,421,421,859,420,420,1.0,0.6092026257223656,0.3907973742776344,0.9373673212573069,0.82739532861904,0.10997199263826696,1.0,0.8461538461538461,0.15384615384615385,0.0008262736576170049,0.9870760349134721,-0.9862497612558551,0.8876056680366801,0.7498530693156195,0.1377525987210606,0.1292880469637754,0.0023357368907594434,0.12695231007301597,0.8358791525123521,10.598985794784177,0.9373673212573069,40,7,1,0,0,11,0.3754659455764221
0_0_0_10_14_16,-24.0,45,10,33,577,569,569,576,568,568,1.0,0.9686619856173512,0.03133801438264883,0.9017925241348526,0.8954662728315737,0.006326251303278907,1.0,0.9743589743589743,0.02564102564102566,0.9980895126225936,0.9931623694309645,0.004927143191629124,1.0400528268465854,1.0160626236074148,0.02399020323917056,0.010781944528195206,0.009432205666042815,0.0013497388621523908,0.13827743476310045,10.993988640735463,0.9017925241348526,40,2,1,0,0,11,0.3754659455764221
0_0_0_10_14_16,-24.0,45,11,3,691,43,43,690,42,42,1.0,0.8754000100370095,0.12459998996299049,0.9792950158533125,0.886846238846441,0.09244877700687149,1.0,0.9487179487179487,0.05128205128205132,0.0,0.0,0.0,0.8958590031706625,0.7901492547951948,0.10570974837546765,0.08724464720973599,0.027572985112064685,0.0596716620976713,0.0293413419285142,10.384192911686771,0.9792950158533125,40,3,1,0,0,31,1.2699969909632884
0_0_0_10_14_16,-24.0,45,12,17,656,814,656,655,813,655,0.8149671311666359,1.0,-0.18503286883336412,0.9106030740016254,0.8563725218710605,0.054230552130564935,0.9743589743589743,1.0,-0.02564102564102566,0.9503110941502968,0.016210994904033993,0.9341000992462628,0.9046473816810177,0.8738682635588575,0.030779118122160165,0.005789985490583934,0.05010958735221299,-0.04431960186162906,0.8885990664752491,11.214154170615537,0.8563725218710605,40,1,2,0,0,25,1.1222558237057358
0_0_0_10_14_16,-23.0,45,1,1,826,714,714,825,713,713,1.0,0.6862812275913487,0.3137187724086513,0.7994441465111715,0.8863915518612494,-0.08694740535007794,1.0,0.6666666666666667,0.33333333333333326,0.7278123248356521,0.8084041150461726,-0.08059179021052054,0.9763388012759385,0.7870198280935816,0.1893189731823569,0.017276625905891616,0.01450157323893169,0.002775052666959925,0.19779052252567575,9.545642269451992,0.7994441465111715,40,14,1,0,0,24,0.12029022952612389
0_0_0_10_14_16,-23.0,45,2,9,492,379,727,491,378,726,0.904029740626091,0.38489998535845105,0.5191297552676399,0.8427186230114241,0.923639249389388,-0.08092062637796393,0.9743589743589743,0.17948717948717952,0.7948717948717948,0.8611920541260365,0.9540550793908267,-0.09286302526479018,0.9391552717007143,0.6068066523313256,0.33234861936938875,0.021182963762044246,0.0038410787709686114,0.017341884991075633,0.43817281939083635,11.203490669994514,0.9614813787374868,40,33,2,0,0,14,0.18756189741825374
0_0_0_10_14_16,-23.0,45,5,23,759,808,808,758,807,807,1.0,0.9855777994852959,0.014422200514704109,0.9551406522720381,0.8941191716150702,0.061021480656968,1.0,0.9743589743589743,0.02564102564102566,0.940782744137128,0.9884458812738673,-0.04766313713673931,1.0415533695163481,1.02687963496654,0.014673734549808248,0.010917491928891234,0.006957542553990205,0.003959949374901029,0.06309087717819857,11.561643800722914,0.9551406522720381,40,2,1,0,0,20,0.2293131009312678
0_0_0_10_14_16,-23.0,45,6,10,765,972,972,764,971,971,1.0,0.8034601414501993,0.19653985854980072,0.9624500002758866,0.8813795435305746,0.08107045674531199,1.0,0.9743589743589743,0.02564102564102566,0.7618805668531841,0.9675181935348269,-0.20563762668164287,1.0143908907516868,0.8935009186868267,0.12088997206486007,0.006748482990599028,0.00398858676559456,0.0027598962250044686,0.9503566311669048,10.04611253743092,0.9624500002758866,40,2,1,0,0,17,0.18966313197450171
0_0_0_10_14_16,-23.0,45,8,27,602,968,111,601,967,110,0.9069313096956898,0.6141823028513229,0.2927490068443669,0.8705981879773951,0.7536222620587731,0.11697592591862194,0.9487179487179487,0.6666666666666667,0.28205128205128194,0.8127445835521906,0.9260722427902601,-0.11332765923806953,0.9390106877508123,0.7288236232541223,0.21018706449669,0.011835397891569208,0.01498138318652086,-0.003145985294951652,0.36959096067634134,10.180642055901865,0.9525240463387107,40,14,3,0,0,22,0.17744196543590954
0_0_0_10_14_16,-23.0,45,9,16,917,196,196,916,195,195,1.0,0.8366868493968869,0.16331315060311313,0.9630448818437529,0.8897312824040526,0.07331359943970028,1.0,0.9487179487179487,0.05128205128205132,0.9034732554599662,0.9999803148582342,-0.09650705939826809,1.0371646972423452,0.9236239014359487,0.11354079580639642,0.002724344526298437,0.0046905081264576026,-0.0019661636001591654,0.10092160432582659,10.727083819854172,0.9630448818437529,40,3,1,0,0,20,0.1742299155223096
0_0_0_10_14_16,-23.0,45,9,19,510,436,997,509,435,996,0.9996123595398828,0.81214811197968,0.18746424756020286,0.9210164233686803,0.740529661943748,0.18048676142493225,0.9743589743589743,0.9230769230769231,0.05128205128205121,0.9965553826676784,0.914184020733514,0.08237136193416439,1.0433807975784826,0.8628790540918878,0.18050174348659476,0.0022631818453356517,0.0022422461629798083,2.0935682355843407e-05,0.0016838275088379925,9.911839771046596,0.943647218148675,40,4,2,0,0,20,0.1742299155223096
0_0_0_10_14_16,-22.0,45,2,6,89,453,453,88,452,452,1.0,0.5157390893687401,0.48426091063125987,0.9926034065924122,0.8405546031919252,0.152048803400487,1.0,0.5384615384615384,0.46153846153846156,0.8095538204721718,0.798957700810228,0.010596119661943848,1.0280492925940299,0.6569615153261397,0.3710877772678902,0.017792982768381087,0.011802327733352939,0.005990655035028148,0.7373679239624866,10.354191334085844,0.9926034065924122,40,19,1,0,0,19,0.1945094747404303
0_0_0_10_14_16,-22.0,45,2,9,492,379,727,491,378,726,0.9020348587454818,0.570506031979562,0.3315288267659199,0.8418483430012066,0.9517849237623073,-0.10993658076110069,0.9743589743589743,0.8205128205128205,0.15384615384615385,0.7641250899199953,0.9953389338677114,-0.23121384394771616,0.9220540841092779,0.7489654365569887,0.17308864755228925,0.020339751321122916,0.0030331810453599374,0.01730657027576298,0.4477667901206516,11.198862072958622,0.9613045694761805,40,8,2,0,0,19,0.1945094747404303
0_0_0_10_14_16,-26.0,46,1,5,468,862,862,467,861,861,1.0,0.6998908154394231,0.3001091845605769,0.9684700388576031,0.6754888065445751,0.292981232313028,1.0,0.19999999999999996,0.8,0.7446775420050344,0.98518972286777,-0.24051218086273551,1.012842414492326,0.7826516877753543,0.23019072671697172,0.006518652060096967,0.011573725076571987,-0.0050550730164750195,0.7029874764975115,9.437016502559109,0.9684700388576031,16,13,1,0,0,5,0.07439733985580972
0_0_0_10_14_16,-26.0,46,1,6,89,275,911,88,274,910,0.9295262474086147,0.7208014100049001,0.2087248374037146,0.8307425060347529,0.8225680945811195,0.008174411453633401,0.8666666666666667,0.6666666666666667,0.19999999999999996,0.6772352877466761,0.859271648864901,-0.18203636111822497,0.925174520432449,0.8065580697380381,0.11861645069441085,0.0005533691476834781,0.0008913568139225939,-0.00033798766623911573,0.12456920035411302,10.414019013065248,0.8774128363616445,16,6,3,0,0,5,0.07439733985580972
0_0_0_10_14_16,-26.0,46,1,12,597,660,946,596,659,945,0.8204170873289621,0.673505373264397,0.14691171406456516,0.7774292010625058,0.8909673091430077,-0.11353810808050191,0.7333333333333334,0.33333333333333337,0.4,0.8976997835209679,0.910414026924354,-0.012714243403386116,0.8734097667061296,0.795313467421576,0.07809629928455353,0.00828740601924964,0.0015057110290756536,0.0067816949901739875,0.3664975151076909,10.313670521333888,0.817833292335987,16,11,5,0,0,5,0.07439733985580972
0_0_0_10_14_16,-26.0,46,1,16,917,864,864,916,863,863,1.0,0.6280647149154035,0.3719352850845965,0.9669159366832534,0.9630920849558123,0.003823851727441041,1.0,0.7333333333333334,0.2666666666666666,0.8269319745734055,0.9853325070866787,-0.15840053251327324,1.0256923032683956,0.7899169185658135,0.23577538470258208,0.005354272211674093,0.0003246128359874883,0.005029659375686605,1.0349452330107056,11.358483599618749,0.9669159366832534,16,5,1,0,0,5,0.07439733985580972
0_0_0_10_14_16,-26.0,46,1,26,314,881,256,313,880,255,0.7973209747867378,0.7509746700545242,0.04634630473221357,0.901563393292199,0.8427899823084037,0.05877341098379529,0.7333333333333334,0.6,0.13333333333333341,0.991758896235357,0.9381083185598312,0.053650577675525724,0.8971187844068134,0.8443375964694207,0.052781187937392615,0.005105370393265649,0.007527664932826629,-0.0024222945395609803,0.30436651665400827,10.194883788628857,0.9475777319218598,16,7,5,0,0,5,0.07439733985580972
0_0_0_10_14_16,-26.0,46,1,27,602,50,50,601,49,49,1.0,0.9782254288975641,0.021774571102435858,0.963193162536067,0.933785385211943,0.02940777732412403,1.0,0.9333333333333333,0.06666666666666665,0.9789088193153522,0.8060039285361364,0.17290489077921578,1.0492640435976697,1.0004755058364654,0.04878853776120429,0.004060309739989907,0.008128820507300799,-0.004068510767310892,0.09561051915112027,10.305332774538932,0.963193162536067,16,2,1,0,0,5,0.07439733985580972
0_0_0_10_14_16,-26.0,46,2,0,803,651,803,802,650,802,0.9720595888248805,1.0,-0.027940411175119473,0.9671301531014765,0.7348685163322796,0.23226163676919698,0.9333333333333333,1.0,-0.06666666666666665,0.0,0.0,0.0,0.8738677427977116,0.8469737032664559,0.026894039531255687,0.00019748760180111913,0.01867609353491216,-0.018478605933111042,0.12307111303563623,10.21316385716794,0.7348685163322796,16,1,2,0,0,4,0.335590905593439
0_0_0_10_14_16,-26.0,46,2,4,86,13,13,85,12,12,1.0,0.6780988446881347,0.32190115531186525,0.9874593213237463,0.8396227753629459,0.14783654596080031,1.0,0.6666666666666667,0.33333333333333326,0.5063551653485099,0.9399076551280805,-0.4335524897795706,0.9785086907205108,0.7929789711747763,0.1855297195457345,0.04488065990844971,0.02353712638314512,0.02134353352530459,0.43840340407300554,10.556374725622772,0.9874593213237463,16,6,1,0,0,4,0.335590905593439
0_0_0_10_14_16,-26.0,46,2,7,713,763,763,712,762,762,1.0,0.8110015473037955,0.18899845269620452,0.9499959179004123,0.8685891239651043,0.08140679393530792,1.0,0.9333333333333333,0.06666666666666665,0.09699684306265499,0.7980910954060755,-0.7010942523434205,0.9055186784701073,0.8691134831706497,0.036405195299457516,0.03430471047227136,0.0035455653299841013,0.03075914514228726,0.9097831720085487,11.781399506405695,0.9499959179004123,16,2,1,0,0,4,0.335590905593439
0_0_0_10_14_16,-26.0,46,2,13,562,398,398,561,397,397,1.0,0.79473886385652,0.20526113614347996,0.9851251590468874,0.779709429555784,0.20541572949110332,1.0,0.9333333333333333,0.06666666666666665,0.0344388873988806,0.34539656936252855,-0.3109576819636479,0.9025352537931983,0.7675225417087255,0.13501271208447285,0.016292553067290196,0.0009730105511696449,0.015319542516120551,0.9977554884829141,12.07704749831332,0.9851251590468874,16,2,1,0,0,4,0.335590905593439
0_0_0_10_14_16,-26.0,46,2,14,478,195,195,477,194,194,1.0,0.7605610001022043,0.2394389998977957,0.8862261429674901,0.9043866631146216,-0.01816052014713143,1.0,0.9333333333333333,0.06666666666666665,0.43026135706349944,0.706150893194677,-0.2758895361311776,0.9460870457236579,0.8262541756056155,0.11983287011804233,0.010694481390543888,0.015323009629437643,-0.004628528238893755,1.1886594802075163,11.678198106115582,0.8862261429674901,16,2,1,0,0,4,0.335590905593439
0_0_0_10_14_16,-26.0,46,2,16,917,292,292,916,291,291,1.0,0.5700082791546371,0.42999172084536286,0.9618091468120392,0.8493836624004135,0.1124254844116257,1.0,0.6666666666666667,0.33333333333333326,0.18497866195211904,0.9871626960037065,-0.8021840340515876,0.9219584152747469,0.7268285592489218,0.1951298560258251,0.0223639529177071,0.011605690742311714,0.010758262175395387,2.4411883631862907,11.793874865474114,0.9618091468120392,4,2,1,0,1,4,0.335590905593439
0_0_0_10_14_16,-26.0,46,2,20,860,682,860,859,681,859,0.8832033180281015,1.0,-0.11679668197189852,0.9425287153478121,0.9218403235277226,0.020688391820089524,0.9333333333333333,1.0,-0.06666666666666665,0.9992151742383555,0.3732624953968991,0.6259526788414564,0.9666224935673704,0.9440900639690484,0.022532429598322024,0.010108942668572648,0.009023651824550673,0.0010852908440219747,0.5393930804944556,11.100215733109472,0.9218403235277226,16,1,2,0,0,4,0.335590905593439
0_0_0_10_14_16,-26.0,46,2,23,759,349,174,758,348,173,0.886289971952934,0.6024232893897487,0.28386668256318537,0.844206320633028,0.6760921043324399,0.1681142163005881,0.8,0.19999999999999996,0.6000000000000001,0.7763701774404926,0.693147207226854,0.08322297021363867,0.9134634728841382,0.6678182765956087,0.24564519628852954,0.005071367155296709,0.006980784864822207,-0.0019094177095254983,0.467473199309445,10.2472007187545,0.8497479442200265,16,13,4,0,0,4,0.335590905593439
0_0_0_10_14_16,-26.0,46,3,0,222,303,303,221,302,302,1.0,0.6408618712124106,0.35913812878758944,0.9767954702837832,0.862632036552132,0.11416343373165116,1.0,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,0.8953590940567566,0.6211297171591138,0.2742293768976428,0.01915487697900968,0.010786163578094898,0.008368713400914782,0.472780814914333,10.49720219021447,0.9767954702837832,16,8,1,0,0,4,0.3115920167291099
0_0_0_10_14_16,-26.0,46,3,1,711,438,438,710,437,437,1.0,0.8424873597952228,0.15751264020477718,0.9703339538347971,0.7879223857966556,0.18241156803814151,1.0,0.9333333333333333,0.06666666666666665,0.0,0.0,0.0,0.8940667907669594,0.7473256290159871,0.1467411617509723,0.03284552196025474,0.0017883523982846518,0.031057169561970088,0.7443660631699865,11.549777132575809,0.9703339538347971,16,2,1,0,0,4,0.3115920167291099
0_0_0_10_14_16,-26.0,46,3,3,718,245,245,717,244,244,1.0,0.8709988988691217,0.12900110113087826,0.9386644633332755,0.9417671513925207,-0.0031026880592451844,1.0,0.8666666666666667,0.1333333333333333,0.0,0.0,0.0,0.887732892666655,0.7980526594868893,0.0896802331797657,0.0017797771947138522,0.0018450885872001816,-6.531139248632943e-05,0.12050622909229759,9.957833633856833,0.9386644633332755,16,3,1,0,0,4,0.3115920167291099
