trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,decision_q2,is_error,true_rank_q2,true_in_top4,true_in_top8,true_in_top16,signal_power,added_noise_power
12:20260820:163,12.0,20260820,163,exp0_000006_rxg20_0_fulltrim,6,8,3921,3921,0,1,1,1,1,7.478145525579894e-08,1.9326528890701126e-05
12:20260820:164,12.0,20260820,164,exp0_000006_rxg20_0_fulltrim,6,9,1669,1669,0,1,1,1,1,7.608145762312547e-08,1.9662501669302114e-05
12:20260820:165,12.0,20260820,165,exp0_000006_rxg20_0_fulltrim,6,10,197,412,1,2,1,1,1,7.570743370610979e-08,1.9565838880201652e-05
12:20260820:166,12.0,20260820,166,exp0_000006_rxg20_0_fulltrim,6,11,609,609,0,1,1,1,1,7.549229698214117e-08,1.9510238917657357e-05
12:20260820:167,12.0,20260820,167,exp0_000006_rxg20_0_fulltrim,6,12,4073,3746,1,12,0,0,1,7.545443665365099e-08,1.950045428950491e-05
12:20260820:168,12.0,20260820,168,exp0_000006_rxg20_0_fulltrim,6,13,745,745,0,1,1,1,1,7.385922865413451e-08,1.908818852944614e-05
12:20260820:169,12.0,20260820,169,exp0_000006_rxg20_0_fulltrim,6,14,2629,163,1,3,1,1,1,7.413186609765663e-08,1.9158648985329132e-05
12:20260820:170,12.0,20260820,170,exp0_000006_rxg20_0_fulltrim,6,15,1469,4093,1,6,0,1,1,7.64935689551758e-08,1.976900777483071e-05
12:20260820:171,12.0,20260820,171,exp0_000006_rxg20_0_fulltrim,6,16,3937,3937,0,1,1,1,1,7.543974187496847e-08,1.949665656901687e-05
12:20260820:172,12.0,20260820,172,exp0_000006_rxg20_0_fulltrim,6,17,1009,1009,0,1,1,1,1,7.63129663347194e-08,1.9722332810428805e-05
12:20260820:173,12.0,20260820,173,exp0_000006_rxg20_0_fulltrim,6,18,3653,3653,0,1,1,1,1,7.661240754754316e-08,1.979972043588901e-05
12:20260820:174,12.0,20260820,174,exp0_000006_rxg20_0_fulltrim,6,19,1949,1950,1,2,1,1,1,7.494167816359966e-08,1.9367936919549596e-05
12:20260820:175,12.0,20260820,175,exp0_000006_rxg20_0_fulltrim,6,20,1253,137,1,8,0,1,1,7.460000001812531e-08,1.927963357579621e-05
12:20260820:176,12.0,20260820,176,exp0_000006_rxg20_0_fulltrim,6,21,17,17,0,1,1,1,1,7.634977472200704e-08,1.9731845574761904e-05
12:20260820:177,12.0,20260820,177,exp0_000006_rxg20_0_fulltrim,6,22,1837,1837,0,1,1,1,1,7.685898068398805e-08,1.9863444828906934e-05
12:20260820:178,12.0,20260820,178,exp0_000006_rxg20_0_fulltrim,6,23,3049,3049,0,1,1,1,1,7.569623518055047e-08,1.9562944731819342e-05
12:20260820:179,12.0,20260820,179,exp0_000006_rxg20_0_fulltrim,6,24,1805,35,1,3,1,1,1,7.587732074216099e-08,1.9609744507595075e-05
12:20260820:180,12.0,20260820,180,exp0_000006_rxg20_0_fulltrim,6,25,965,965,0,1,1,1,1,7.528412346435288e-08,1.945643852701168e-05
12:20260820:181,12.0,20260820,181,exp0_000006_rxg20_0_fulltrim,6,26,4037,4037,0,1,1,1,1,7.641199389891028e-08,1.974792550682344e-05
12:20260820:182,12.0,20260820,182,exp0_000006_rxg20_0_fulltrim,6,27,25,25,0,1,1,1,1,7.770716427111561e-08,2.0082649503985363e-05
12:20260820:183,12.0,20260820,183,exp0_000006_rxg20_0_fulltrim,6,28,1029,1029,0,1,1,1,1,7.577888988858357e-08,1.958430602516794e-05
12:20260820:184,12.0,20260820,184,exp0_000006_rxg20_0_fulltrim,6,29,3009,50,1,4,1,1,1,7.464459645530883e-08,1.9291159084743604e-05
12:20260820:185,12.0,20260820,185,exp0_000006_rxg20_0_fulltrim,6,30,1025,1263,1,9,0,0,1,7.625862094613738e-08,1.9708287781231203e-05
12:20260820:186,12.0,20260820,186,exp0_000006_rxg20_0_fulltrim,6,31,1777,1777,0,1,1,1,1,7.570004374646718e-08,1.956392901808349e-05
12:20260820:187,12.0,20260820,187,exp0_000007_rxg20_0_fulltrim,7,0,3293,3568,1,6,0,1,1,7.469056100994132e-08,1.9303038170140034e-05
12:20260820:188,12.0,20260820,188,exp0_000007_rxg20_0_fulltrim,7,1,313,313,0,1,1,1,1,7.447616285026532e-08,1.924762908224628e-05
12:20260820:189,12.0,20260820,189,exp0_000007_rxg20_0_fulltrim,7,2,1433,3884,1,18,0,0,0,7.496902534736612e-08,1.9375004529230818e-05
12:20260820:190,12.0,20260820,190,exp0_000007_rxg20_0_fulltrim,7,3,2865,304,1,10,0,0,1,7.409872836485912e-08,1.9150084865413404e-05
12:20260820:191,12.0,20260820,191,exp0_000007_rxg20_0_fulltrim,7,4,3469,3470,1,2,1,1,1,7.420233156321055e-08,1.9176860089287542e-05
12:20260820:192,12.0,20260820,192,exp0_000007_rxg20_0_fulltrim,7,5,3985,3985,0,1,1,1,1,7.472734092822891e-08,1.931254357694111e-05
12:20260820:193,12.0,20260820,193,exp0_000007_rxg20_0_fulltrim,7,6,3165,3165,0,1,1,1,1,7.518194539783592e-08,1.9430031614391682e-05
12:20260820:194,12.0,20260820,194,exp0_000007_rxg20_0_fulltrim,7,7,1669,1669,0,1,1,1,1,7.338183269572355e-08,1.8964810256704945e-05
12:20260820:195,12.0,20260820,195,exp0_000007_rxg20_0_fulltrim,7,8,3217,3217,0,1,1,1,1,7.381244745304603e-08,1.907609838983485e-05
12:20260820:196,12.0,20260820,196,exp0_000007_rxg20_0_fulltrim,7,9,1401,1402,1,41,0,0,0,7.488202135242547e-08,1.9352519205615825e-05
12:20260820:197,12.0,20260820,197,exp0_000007_rxg20_0_fulltrim,7,10,569,569,0,1,1,1,1,7.519033006136386e-08,1.943219854790959e-05
12:20260820:198,12.0,20260820,198,exp0_000007_rxg20_0_fulltrim,7,11,993,993,0,1,1,1,1,7.487761566133177e-08,1.935138059824432e-05
12:20260820:199,12.0,20260820,199,exp0_000007_rxg20_0_fulltrim,7,12,233,233,0,1,1,1,1,7.42029858413048e-08,1.917702918100216e-05
12:20260820:200,12.0,20260820,200,exp0_000007_rxg20_0_fulltrim,7,13,745,3839,1,20,0,0,0,7.488440899696757e-08,1.9353136268777616e-05
12:20260820:201,12.0,20260820,201,exp0_000007_rxg20_0_fulltrim,7,14,2457,2457,0,1,1,1,1,7.504014101236866e-08,1.939338367081815e-05
12:20260820:202,12.0,20260820,202,exp0_000007_rxg20_0_fulltrim,7,15,1097,935,1,27,0,0,0,7.336338584950188e-08,1.8960042851400703e-05
12:20260820:203,12.0,20260820,203,exp0_000007_rxg20_0_fulltrim,7,16,737,738,1,2,1,1,1,7.396451273825215e-08,1.9115398161653352e-05
12:20260820:204,12.0,20260820,204,exp0_000007_rxg20_0_fulltrim,7,17,3189,659,1,2,1,1,1,7.543639168063862e-08,1.949579074436444e-05
12:20260820:205,12.0,20260820,205,exp0_000007_rxg20_0_fulltrim,7,18,3913,3913,0,1,1,1,1,7.553581696937949e-08,1.95214862287428e-05
12:20260820:206,12.0,20260820,206,exp0_000007_rxg20_0_fulltrim,7,19,3917,3917,0,1,1,1,1,7.506825170934671e-08,1.9400648602951737e-05
12:20260820:207,12.0,20260820,207,exp0_000007_rxg20_0_fulltrim,7,20,2445,675,1,26,0,0,0,7.613776846516897e-08,1.9677054650544464e-05
12:20260820:208,12.0,20260820,208,exp0_000007_rxg20_0_fulltrim,7,21,2817,349,1,5,0,1,1,7.40476230640739e-08,1.9136877204921705e-05
12:20260820:209,12.0,20260820,209,exp0_000007_rxg20_0_fulltrim,7,22,1665,1666,1,16,0,0,1,7.543698867790678e-08,1.9495945032415016e-05
12:20260820:210,12.0,20260820,210,exp0_000007_rxg20_0_fulltrim,7,23,3445,3960,1,2,1,1,1,7.428092260499718e-08,1.9197171168210037e-05
12:20260820:211,12.0,20260820,211,exp0_000007_rxg20_0_fulltrim,7,24,1785,3933,1,696,0,0,0,7.651688032243237e-08,1.977503236757532e-05
12:20260820:212,12.0,20260820,212,exp0_000007_rxg20_0_fulltrim,7,25,2081,2896,1,2,1,1,1,7.74288743113423e-08,2.00107282110772e-05
12:20260820:213,12.0,20260820,213,exp0_000007_rxg20_0_fulltrim,7,26,3065,3065,0,1,1,1,1,7.512660494037791e-08,1.9415729419466105e-05
12:20260820:214,12.0,20260820,214,exp0_000007_rxg20_0_fulltrim,7,27,3397,594,1,10,0,0,1,7.371919007562718e-08,1.9051996941249885e-05
12:20260820:215,12.0,20260820,215,exp0_000007_rxg20_0_fulltrim,7,28,2665,2666,1,2,1,1,1,7.35060430047761e-08,1.8996911184912555e-05
12:20260820:216,12.0,20260820,216,exp0_000007_rxg20_0_fulltrim,7,29,3757,3938,1,2,1,1,1,7.161821531210997e-08,1.8509020753813353e-05
12:20260820:217,12.0,20260820,217,exp0_000007_rxg20_0_fulltrim,7,30,2445,3888,1,22,0,0,0,7.112091916618473e-08,1.838049947405779e-05
12:20260820:218,12.0,20260820,218,exp0_000007_rxg20_0_fulltrim,7,31,1605,3977,1,3,1,1,1,6.910217361501786e-08,1.7858774614811012e-05
12:20260820:219,12.0,20260820,219,exp0_000008_rxg20_0_fulltrim,8,0,3293,33,1,168,0,0,0,7.054444238265006e-08,1.8231514740159644e-05
12:20260820:220,12.0,20260820,220,exp0_000008_rxg20_0_fulltrim,8,1,313,313,0,1,1,1,1,6.833685137698464e-08,1.7660984637423564e-05
12:20260820:221,12.0,20260820,221,exp0_000008_rxg20_0_fulltrim,8,2,1433,131,1,8,0,1,1,6.683691847673367e-08,1.7273341786242682e-05
12:20260820:222,12.0,20260820,222,exp0_000008_rxg20_0_fulltrim,8,4,3469,3469,0,1,1,1,1,7.13136941771441e-08,1.843032027262299e-05
12:20260820:223,12.0,20260820,223,exp0_000008_rxg20_0_fulltrim,8,5,3985,948,1,22,0,0,0,7.040496867675282e-08,1.8195469137713213e-05
12:20260820:224,12.0,20260820,224,exp0_000008_rxg20_0_fulltrim,8,6,3165,3165,0,1,1,1,1,6.759133324391442e-08,1.7468312835463598e-05
12:20260820:225,12.0,20260820,225,exp0_000008_rxg20_0_fulltrim,8,8,3921,3535,1,4,1,1,1,6.809448491183336e-08,1.759834741707447e-05
12:20260820:226,12.0,20260820,226,exp0_000008_rxg20_0_fulltrim,8,9,1381,108,1,29,0,0,0,6.732224866327172e-08,1.7398770581918992e-05
12:20260820:227,12.0,20260820,227,exp0_000008_rxg20_0_fulltrim,8,10,713,431,1,2,1,1,1,6.997767938204359e-08,1.8085040437567734e-05
12:20260820:228,12.0,20260820,228,exp0_000008_rxg20_0_fulltrim,8,11,997,997,0,1,1,1,1,6.87076636213099e-08,1.7756817401421855e-05
12:20260820:229,12.0,20260820,229,exp0_000008_rxg20_0_fulltrim,8,12,3861,3861,0,1,1,1,1,7.272187621805969e-08,1.8794251019945684e-05
12:20260820:230,12.0,20260820,230,exp0_000008_rxg20_0_fulltrim,8,13,1289,1289,0,1,1,1,1,7.227994876358043e-08,1.8680039231911177e-05
12:20260820:231,12.0,20260820,231,exp0_000008_rxg20_0_fulltrim,8,14,2665,2666,1,2,1,1,1,7.212253973415986e-08,1.8639358422152288e-05
12:20260820:232,12.0,20260820,232,exp0_000008_rxg20_0_fulltrim,8,15,1461,1462,1,2,1,1,1,7.114844035540807e-08,1.8387612053731612e-05
12:20260820:233,12.0,20260820,233,exp0_000008_rxg20_0_fulltrim,8,16,1677,3337,1,6,0,1,1,7.207331041825293e-08,1.8626635591433225e-05
12:20260820:234,12.0,20260820,234,exp0_000008_rxg20_0_fulltrim,8,17,1585,1585,0,1,1,1,1,7.343476408845749e-08,1.8978489852634154e-05
12:20260820:235,12.0,20260820,235,exp0_000008_rxg20_0_fulltrim,8,18,1309,61,1,16,0,0,1,7.148642320319742e-08,1.8474960384277183e-05
12:20260820:236,12.0,20260820,236,exp0_000008_rxg20_0_fulltrim,8,19,2905,2906,1,20,0,0,0,7.370467330653716e-08,1.904824522558377e-05
12:20260820:237,12.0,20260820,237,exp0_000008_rxg20_0_fulltrim,8,20,1513,1514,1,12,0,0,1,7.157919759579576e-08,1.8498937010203167e-05
12:20260820:238,12.0,20260820,238,exp0_000008_rxg20_0_fulltrim,8,21,1557,349,1,4,1,1,1,7.308006824804216e-08,1.8886822214130065e-05
12:20260820:239,12.0,20260820,239,exp0_000008_rxg20_0_fulltrim,8,22,957,957,0,1,1,1,1,7.144188377162249e-08,1.8463449607866592e-05
12:20260820:240,12.0,20260820,240,exp0_000008_rxg20_0_fulltrim,8,23,273,3932,1,4,1,1,1,7.28066349200592e-08,1.88161560697649e-05
12:20260820:241,12.0,20260820,241,exp0_000008_rxg20_0_fulltrim,8,24,2753,44,1,212,0,0,0,7.272724819931743e-08,1.8795639355471153e-05
12:20260820:242,12.0,20260820,242,exp0_000008_rxg20_0_fulltrim,8,25,1129,1129,0,1,1,1,1,7.497954924048851e-08,1.9377724325519578e-05
12:20260820:243,12.0,20260820,243,exp0_000008_rxg20_0_fulltrim,8,26,865,866,1,5,0,1,1,7.252976206977067e-08,1.87446010148138e-05
12:20260820:244,12.0,20260820,244,exp0_000008_rxg20_0_fulltrim,8,27,3909,3909,0,1,1,1,1,7.484709606667111e-08,1.9343493110284587e-05
12:20260820:245,12.0,20260820,245,exp0_000008_rxg20_0_fulltrim,8,28,1273,1758,1,6,0,1,1,7.099657401431171e-08,1.8348363697054357e-05
12:20260820:246,12.0,20260820,246,exp0_000008_rxg20_0_fulltrim,8,29,3589,3589,0,1,1,1,1,7.051968580823462e-08,1.8225116647891473e-05
12:20260820:247,12.0,20260820,247,exp0_000008_rxg20_0_fulltrim,8,30,797,797,0,1,1,1,1,7.209803868820428e-08,1.8633026368692067e-05
12:20260820:248,12.0,20260820,248,exp0_000008_rxg20_0_fulltrim,8,31,2821,2821,0,1,1,1,1,7.242692610736488e-08,1.8718024075495886e-05
12:20260821:0,12.0,20260821,0,exp0_000000_rxg20_0_fulltrim,0,0,3293,3294,1,135,0,0,0,5.461110784836597e-08,1.4113701718886987e-05
12:20260821:1,12.0,20260821,1,exp0_000000_rxg20_0_fulltrim,0,1,313,313,0,1,1,1,1,5.516800773616521e-08,1.425762699733957e-05
12:20260821:2,12.0,20260821,2,exp0_000000_rxg20_0_fulltrim,0,2,1433,1433,0,1,1,1,1,5.490116890765393e-08,1.4188665136263938e-05
12:20260821:3,12.0,20260821,3,exp0_000000_rxg20_0_fulltrim,0,3,2865,2865,0,1,1,1,1,5.706549947195974e-08,1.4748015004984768e-05
12:20260821:4,12.0,20260821,4,exp0_000000_rxg20_0_fulltrim,0,4,3469,1425,1,5,0,1,1,5.727483806912936e-08,1.4802116498895236e-05
12:20260821:5,12.0,20260821,5,exp0_000000_rxg20_0_fulltrim,0,5,3985,3985,0,1,1,1,1,5.998009479350775e-08,1.5501263393825555e-05
12:20260821:6,12.0,20260821,6,exp0_000000_rxg20_0_fulltrim,0,6,3165,3165,0,1,1,1,1,6.021993173101038e-08,1.5563246882724594e-05
12:20260821:7,12.0,20260821,7,exp0_000000_rxg20_0_fulltrim,0,7,1669,4046,1,16,0,0,1,6.297640756193777e-08,1.62756308501228e-05
12:20260821:8,12.0,20260821,8,exp0_000000_rxg20_0_fulltrim,0,8,849,462,1,4,1,1,1,6.501240630023145e-08,1.68018146252642e-05
12:20260821:9,12.0,20260821,9,exp0_000000_rxg20_0_fulltrim,0,9,665,665,0,1,1,1,1,6.361536648147813e-08,1.644076347526666e-05
12:20260821:10,12.0,20260821,10,exp0_000000_rxg20_0_fulltrim,0,10,713,713,0,1,1,1,1,6.285975786989332e-08,1.6245483888744786e-05
12:20260821:11,12.0,20260821,11,exp0_000000_rxg20_0_fulltrim,0,11,797,604,1,4,1,1,1,6.41980468785086e-08,1.6591351471832576e-05
12:20260821:12,12.0,20260821,12,exp0_000000_rxg20_0_fulltrim,0,12,3881,3881,0,1,1,1,1,6.638878275846576e-08,1.7157525533718118e-05
12:20260821:13,12.0,20260821,13,exp0_000000_rxg20_0_fulltrim,0,13,693,693,0,1,1,1,1,6.707617489640913e-08,1.7335175246039986e-05
12:20260821:14,12.0,20260821,14,exp0_000000_rxg20_0_fulltrim,0,14,2437,4074,1,194,0,0,0,6.669297009117698e-08,1.7236139747010963e-05
12:20260821:15,12.0,20260821,15,exp0_000000_rxg20_0_fulltrim,0,15,1117,1117,0,1,1,1,1,6.649173228138338e-08,1.718413182162928e-05
12:20260821:16,12.0,20260821,16,exp0_000000_rxg20_0_fulltrim,0,16,3705,3705,0,1,1,1,1,6.725976160509957e-08,1.738262141858795e-05
12:20260821:17,12.0,20260821,17,exp0_000000_rxg20_0_fulltrim,0,17,3961,3961,0,1,1,1,1,6.763267734756565e-08,1.7478997810915633e-05
12:20260821:18,12.0,20260821,18,exp0_000000_rxg20_0_fulltrim,0,18,661,661,0,1,1,1,1,6.599972254066516e-08,1.705697676111366e-05
12:20260821:19,12.0,20260821,19,exp0_000000_rxg20_0_fulltrim,0,19,73,3391,1,46,0,0,0,6.574391180668965e-08,1.6990865002204747e-05
12:20260821:20,12.0,20260821,20,exp0_000000_rxg20_0_fulltrim,0,20,2989,3650,1,11,0,0,1,6.626869349066005e-08,1.712648964793907e-05
12:20260821:21,12.0,20260821,21,exp0_000000_rxg20_0_fulltrim,0,21,693,693,0,1,1,1,1,6.652362307658597e-08,1.7192373682832996e-05
12:20260821:22,12.0,20260821,22,exp0_000000_rxg20_0_fulltrim,0,22,3273,3273,0,1,1,1,1,6.679654523945706e-08,1.7262907721621066e-05
12:20260821:23,12.0,20260821,23,exp0_000000_rxg20_0_fulltrim,0,23,3277,3277,0,1,1,1,1,6.76383617920378e-08,1.7480466899474326e-05
12:20260821:24,12.0,20260821,24,exp0_000000_rxg20_0_fulltrim,0,24,893,3440,1,12,0,0,1,6.80420313290309e-08,1.7584791306405258e-05
12:20260821:25,12.0,20260821,25,exp0_000000_rxg20_0_fulltrim,0,25,3605,274,1,2,1,1,1,6.842685608202886e-08,1.7684245464942713e-05
12:20260821:26,12.0,20260821,26,exp0_000000_rxg20_0_fulltrim,0,26,357,358,1,2,1,1,1,6.476401392503328e-08,1.673762006794947e-05
12:20260821:27,12.0,20260821,27,exp0_000000_rxg20_0_fulltrim,0,27,1981,3370,1,3,1,1,1,6.694602402354048e-08,1.7301539037757575e-05
12:20260821:28,12.0,20260821,28,exp0_000000_rxg20_0_fulltrim,0,28,3501,494,1,9,0,0,1,6.276138429432516e-08,1.622006020925371e-05
12:20260821:29,12.0,20260821,29,exp0_000000_rxg20_0_fulltrim,0,29,2269,3940,1,16,0,0,1,6.393811427330359e-08,1.6524174455994277e-05
12:20260821:30,12.0,20260821,30,exp0_000000_rxg20_0_fulltrim,0,30,2677,464,1,325,0,0,0,6.23435032529794e-08,1.6112062979314557e-05
12:20260821:31,12.0,20260821,31,exp0_000000_rxg20_0_fulltrim,0,31,1909,3764,1,17,0,0,0,6.194128315506919e-08,1.600811316560617e-05
12:20260821:32,12.0,20260821,32,exp0_000002_rxg20_0_fulltrim,2,1,313,3937,1,9,0,0,1,2.8571456172268963e-08,7.384010798852937e-06
12:20260821:33,12.0,20260821,33,exp0_000002_rxg20_0_fulltrim,2,2,1433,3842,1,7,0,1,1,2.8822207680385437e-08,7.448815050781749e-06
12:20260821:34,12.0,20260821,34,exp0_000002_rxg20_0_fulltrim,2,3,2865,3142,1,165,0,0,0,3.087116764368785e-08,7.978348526577316e-06
12:20260821:35,12.0,20260821,35,exp0_000002_rxg20_0_fulltrim,2,4,3469,3900,1,19,0,0,0,2.938706659844156e-08,7.594797262035056e-06
12:20260821:36,12.0,20260821,36,exp0_000002_rxg20_0_fulltrim,2,5,3985,3985,0,1,1,1,1,3.0635793243844216e-08,7.917518336483407e-06
12:20260821:37,12.0,20260821,37,exp0_000002_rxg20_0_fulltrim,2,6,3165,776,1,2,1,1,1,2.944709671099476e-08,7.610311452025114e-06
12:20260821:38,12.0,20260821,38,exp0_000002_rxg20_0_fulltrim,2,8,173,173,0,1,1,1,1,2.844139065605319e-08,7.350396650154846e-06
12:20260821:39,12.0,20260821,39,exp0_000002_rxg20_0_fulltrim,2,9,1669,574,1,116,0,0,0,2.8904408243193406e-08,7.470058974780097e-06
12:20260821:40,12.0,20260821,40,exp0_000002_rxg20_0_fulltrim,2,10,53,53,0,1,1,1,1,3.0146085913362616e-08,7.79095831116474e-06
12:20260821:41,12.0,20260821,41,exp0_000002_rxg20_0_fulltrim,2,11,541,542,1,6,0,1,1,2.918315687256153e-08,7.5420988063171896e-06
12:20260821:42,12.0,20260821,42,exp0_000002_rxg20_0_fulltrim,2,12,213,214,1,3,1,1,1,2.973033652740225e-08,7.683511986516875e-06
12:20260821:43,12.0,20260821,43,exp0_000002_rxg20_0_fulltrim,2,13,1301,1301,0,1,1,1,1,3.006001965050024e-08,7.768715335148364e-06
12:20260821:44,12.0,20260821,44,exp0_000002_rxg20_0_fulltrim,2,14,2677,2677,0,1,1,1,1,2.8955769661715394e-08,7.483332826372543e-06
12:20260821:45,12.0,20260821,45,exp0_000002_rxg20_0_fulltrim,2,15,1117,1117,0,1,1,1,1,2.915803053910802e-08,7.535605153475779e-06
12:20260821:46,12.0,20260821,46,exp0_000002_rxg20_0_fulltrim,2,16,3085,3946,1,3,1,1,1,2.7375284707791176e-08,7.074872092105591e-06
12:20260821:47,12.0,20260821,47,exp0_000002_rxg20_0_fulltrim,2,17,2501,2501,0,1,1,1,1,2.8294015271034982e-08,7.312308936742613e-06
12:20260821:48,12.0,20260821,48,exp0_000002_rxg20_0_fulltrim,2,18,1409,1410,1,3,1,1,1,2.9683665142736638e-08,7.671450227875999e-06
12:20260821:49,12.0,20260821,49,exp0_000002_rxg20_0_fulltrim,2,19,2009,465,1,100,0,0,0,2.877050545110491e-08,7.4354531200131404e-06
12:20260821:50,12.0,20260821,50,exp0_000002_rxg20_0_fulltrim,2,20,153,3984,1,9,0,0,1,2.871050379445332e-08,7.419946284169945e-06
12:20260821:51,12.0,20260821,51,exp0_000002_rxg20_0_fulltrim,2,21,2085,3873,1,99,0,0,0,3.0583522438251264e-08,7.904009462779668e-06
12:20260821:52,12.0,20260821,52,exp0_000002_rxg20_0_fulltrim,2,23,1589,1254,1,25,0,0,0,3.0654694840829973e-08,7.922403267633464e-06
12:20260821:53,12.0,20260821,53,exp0_000002_rxg20_0_fulltrim,2,24,169,130,1,2,1,1,1,2.970387430237634e-08,7.6766730856861e-06
12:20260821:54,12.0,20260821,54,exp0_000002_rxg20_0_fulltrim,2,25,2949,2950,1,4,1,1,1,3.068795020769464e-08,7.930997788912603e-06
12:20260821:55,12.0,20260821,55,exp0_000002_rxg20_0_fulltrim,2,26,3433,3434,1,2,1,1,1,3.0631302435411055e-08,7.916357731375775e-06
12:20260821:56,12.0,20260821,56,exp0_000002_rxg20_0_fulltrim,2,27,2973,144,1,3,1,1,1,3.035187150887835e-08,7.84414156687193e-06
12:20260821:57,12.0,20260821,57,exp0_000002_rxg20_0_fulltrim,2,28,989,469,1,12,0,0,1,2.9685597820806067e-08,7.671949709444223e-06
12:20260821:58,12.0,20260821,58,exp0_000002_rxg20_0_fulltrim,2,29,2545,2545,0,1,1,1,1,3.026040489320457e-08,7.820502922982115e-06
12:20260821:59,12.0,20260821,59,exp0_000002_rxg20_0_fulltrim,2,30,2897,2897,0,1,1,1,1,3.020611617388162e-08,7.806472539395098e-06
12:20260821:60,12.0,20260821,60,exp0_000002_rxg20_0_fulltrim,2,31,3949,506,1,6,0,1,1,2.9340935267037116e-08,7.5828750748282846e-06
12:20260821:61,12.0,20260821,61,exp0_000003_rxg20_0_fulltrim,3,0,3293,3294,1,11,0,0,1,5.121082167596095e-08,1.3234931324237023e-05
12:20260821:62,12.0,20260821,62,exp0_000003_rxg20_0_fulltrim,3,1,313,313,0,1,1,1,1,5.104155990421327e-08,1.3191187290230423e-05
12:20260821:63,12.0,20260821,63,exp0_000003_rxg20_0_fulltrim,3,2,1433,466,1,2,1,1,1,5.190583120022059e-08,1.3414549674855771e-05
12:20260821:64,12.0,20260821,64,exp0_000003_rxg20_0_fulltrim,3,3,2865,59,1,3,1,1,1,5.050714270918412e-08,1.305307244178185e-05
12:20260821:65,12.0,20260821,65,exp0_000003_rxg20_0_fulltrim,3,4,3469,4035,1,3,1,1,1,5.363718742013514e-08,1.3862001598461911e-05
12:20260821:66,12.0,20260821,66,exp0_000003_rxg20_0_fulltrim,3,5,3985,3985,0,1,1,1,1,5.4426619992905013e-08,1.4066022653852036e-05
12:20260821:67,12.0,20260821,67,exp0_000003_rxg20_0_fulltrim,3,6,3165,164,1,2,1,1,1,5.551768183468996e-08,1.4347996816225174e-05
12:20260821:68,12.0,20260821,68,exp0_000003_rxg20_0_fulltrim,3,7,1669,4094,1,4,1,1,1,5.623764731608835e-08,1.453406478760869e-05
12:20260821:69,12.0,20260821,69,exp0_000003_rxg20_0_fulltrim,3,8,3949,3901,1,23,0,0,0,5.5429028909629816e-08,1.4325085342898543e-05
12:20260821:70,12.0,20260821,70,exp0_000003_rxg20_0_fulltrim,3,9,1669,3320,1,5,0,1,1,5.510321109689072e-08,1.4240880945572123e-05
12:20260821:71,12.0,20260821,71,exp0_000003_rxg20_0_fulltrim,3,10,969,969,0,1,1,1,1,5.236998567475801e-08,1.3534505816805819e-05
12:20260821:72,12.0,20260821,72,exp0_000003_rxg20_0_fulltrim,3,11,541,541,0,1,1,1,1,5.146162982794843e-08,1.3299750215215123e-05
12:20260821:73,12.0,20260821,73,exp0_000003_rxg20_0_fulltrim,3,12,3881,3881,0,1,1,1,1,5.3372025464603164e-08,1.379347310865419e-05
12:20260821:74,12.0,20260821,74,exp0_000003_rxg20_0_fulltrim,3,13,1385,421,1,3,1,1,1,5.518114853351036e-08,1.4261023106691405e-05
12:20260821:75,12.0,20260821,75,exp0_000003_rxg20_0_fulltrim,3,14,2485,75,1,5,0,1,1,5.4668958061153547e-08,1.4128652535301939e-05
12:20260821:76,12.0,20260821,76,exp0_000003_rxg20_0_fulltrim,3,15,1441,1442,1,18,0,0,0,5.768076175710014e-08,1.4907023468894042e-05
12:20260821:77,12.0,20260821,77,exp0_000003_rxg20_0_fulltrim,3,16,781,781,0,1,1,1,1,6.088178022130336e-08,1.5734295091470467e-05
12:20260821:78,12.0,20260821,78,exp0_000003_rxg20_0_fulltrim,3,17,1501,1501,0,1,1,1,1,6.054959530028768e-08,1.5648445177864156e-05
12:20260821:79,12.0,20260821,79,exp0_000003_rxg20_0_fulltrim,3,18,3913,3913,0,1,1,1,1,6.12067164916302e-08,1.581827166286276e-05
12:20260821:80,12.0,20260821,80,exp0_000003_rxg20_0_fulltrim,3,19,3937,245,1,33,0,0,0,6.201544848585949e-08,1.602728046321096e-05
12:20260821:81,12.0,20260821,81,exp0_000003_rxg20_0_fulltrim,3,20,1881,469,1,8,0,1,1,6.272461308789527e-08,1.6210557053946257e-05
12:20260821:82,12.0,20260821,82,exp0_000003_rxg20_0_fulltrim,3,21,3693,3910,1,4,1,1,1,6.367111348141865e-08,1.6455170737083577e-05
12:20260821:83,12.0,20260821,83,exp0_000003_rxg20_0_fulltrim,3,22,1329,112,1,9,0,0,1,6.604347503916389e-08,1.7068284162439076e-05
12:20260821:84,12.0,20260821,84,exp0_000003_rxg20_0_fulltrim,3,23,2549,182,1,104,0,0,0,6.756247987885564e-08,1.746085596809595e-05
12:20260821:85,12.0,20260821,85,exp0_000003_rxg20_0_fulltrim,3,24,1289,3664,1,9,0,0,1,6.735450534052649e-08,1.740710700172722e-05
