trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,decision_q2,is_error,true_rank_q2,true_in_top4,true_in_top8,true_in_top16,signal_power,added_noise_power,wrong_symbol,c_1m_true,c_1m_wrong,delta_c_1m,c_multirate_true,c_multirate_wrong,delta_c_multirate,ratio_variance_true,ratio_variance_wrong,delta_wrong_minus_true_ratio_variance,c_1m_true_wins,c_multirate_true_wins,true_ratio_variance_is_lower
14:20260820:52,14.0,20260820,52,exp0_000002_rxg20_0_fulltrim,2,23,1589,1590,1,2,1,1,1,3.0654694840829973e-08,4.998698527647217e-06,1590,-0.008492840250520618,-0.0008089527653623055,-0.007683887485158312,-0.023309513348504007,-0.0036668506419593513,-0.019642662706544654,1.0569858858221977e-05,2.603972430329578e-05,1.5469865445073804e-05,0,0,1
14:20260820:57,14.0,20260820,57,exp0_000002_rxg20_0_fulltrim,2,28,989,52,1,6,0,1,1,2.9685597820806067e-08,4.840673015656518e-06,52,-0.021398098230192515,-7.79827934595833e-05,-0.02132011543673293,-0.0620559727215395,-0.0005502958653096065,-0.061505676856229895,3.872596284302623e-06,2.3476758110222467e-05,1.9604161825919842e-05,0,0,1
14:20260820:59,14.0,20260820,59,exp0_000002_rxg20_0_fulltrim,2,30,2897,22,1,2,1,1,1,3.020611617388162e-08,4.925551183214283e-06,22,-0.007421204891434471,-0.0010783680140034747,-0.006342836877430997,-0.023564490514496116,-0.0026266362723167814,-0.020937854242179334,4.29949504296507e-06,8.305118129894939e-05,7.875168625598432e-05,0,0,1
14:20260820:62,14.0,20260820,62,exp0_000003_rxg20_0_fulltrim,3,1,313,314,1,2,1,1,1,5.104155990421327e-08,8.323076503184665e-06,314,-0.0001718354100239217,-2.6333661071650485e-05,-0.00014550174895227122,-0.000498983192009716,-0.000275768833984892,-0.000223214358024824,3.3345462924407225e-06,1.7970752893407506e-05,1.4636206600966783e-05,0,0,1
14:20260820:64,14.0,20260820,64,exp0_000003_rxg20_0_fulltrim,3,3,2865,2866,1,2,1,1,1,5.050714270918412e-08,8.23593192517427e-06,2866,-0.06814876509174932,-0.02841011157943214,-0.039738653512317174,-0.20683506393700424,-0.08422660771878691,-0.12260845621821732,3.3101602078926887e-06,1.052212154632104e-06,-2.2579480532605848e-06,0,0,0
14:20260820:67,14.0,20260820,67,exp0_000003_rxg20_0_fulltrim,3,6,3165,3166,1,2,1,1,1,5.551768183468996e-08,9.052973969775705e-06,3166,-0.001115219561978679,-4.389888002928379e-05,-0.0010713206819493953,-0.0032524984219899017,-0.0001973953013478273,-0.0030551031206420744,1.1625613166423698e-07,1.0161464653575733e-06,8.998903336933363e-07,0,0,1
14:20260820:68,14.0,20260820,68,exp0_000003_rxg20_0_fulltrim,3,7,1669,1670,1,2,1,1,1,5.623764731608835e-08,9.170374922892664e-06,1670,-2.893895738143256e-06,-0.0015133185878306807,0.0015104246920925374,-2.5140030010466666e-05,-0.003269427557968899,0.0032442875279584324,1.2854292817666178e-06,2.583475618636028e-05,2.4549326904593664e-05,1,1,1
14:20260820:74,14.0,20260820,74,exp0_000003_rxg20_0_fulltrim,3,13,1385,2826,1,7,0,1,1,5.518114853351036e-08,8.998097268968685e-06,2826,-0.009796602520299468,-0.03504439078894803,0.02524778826864856,-0.026735128840865104,-0.10630628914464753,0.07957116030378242,1.2208159168615763e-05,3.059939501649014e-06,-9.148219666966748e-06,1,1,0
14:20260820:78,14.0,20260820,78,exp0_000003_rxg20_0_fulltrim,3,17,1501,19,1,17,0,0,0,6.054959530028768e-08,9.873501414669054e-06,19,-0.0032945828614409927,-0.0004555731144634119,-0.002839009746977581,-0.014636591588792864,-0.0016920177413355837,-0.01294457384745728,8.653284873159026e-05,9.986065590334925e-06,-7.654678314125533e-05,0,0,0
14:20260820:82,14.0,20260820,82,exp0_000003_rxg20_0_fulltrim,3,21,3693,26,1,2,1,1,1,6.367111348141865e-08,1.0382510831238439e-05,26,-0.0004030742197659818,-0.0007942594605872802,0.0003911852408212984,-0.0010339158364421912,-0.004080346880836482,0.003046431044394291,1.213692207477957e-06,3.711834036982144e-05,3.590464816234348e-05,1,1,1
14:20260820:86,14.0,20260820,86,exp0_000003_rxg20_0_fulltrim,3,25,2737,229,1,2,1,1,1,6.70837727965835e-08,1.093899508863039e-05,229,-0.015313108478017177,-0.00012167561416686354,-0.015191432863850314,-0.04762498797820466,-0.0010215098949448611,-0.0466034780832598,8.700592406387296e-06,4.724852924745587e-05,3.854793684106857e-05,0,0,1
14:20260820:91,14.0,20260820,91,exp0_000003_rxg20_0_fulltrim,3,30,1741,3975,1,7,0,1,1,7.734548353416439e-08,1.2612317841358153e-05,3975,-0.002131894171819146,-3.967472347038925e-06,-0.0021279266994721074,-0.005342504236547839,-0.00017369601663870925,-0.0051688082199091295,1.094119790095643e-05,1.3980287939162861e-05,3.039090038206431e-06,0,0,1
14:20260820:94,14.0,20260820,94,exp0_000004_rxg20_0_fulltrim,4,2,1433,465,1,18,0,0,0,8.030162244751467e-08,1.3094359737727088e-05,465,-0.008384673846231422,-2.2370870527632973e-08,-0.008384651475360895,-0.02242503801582045,-0.00019797133756062224,-0.022227066678259827,3.169684459736692e-05,2.3355176423893502e-05,-8.34166817347342e-06,0,0,0
14:20260820:95,14.0,20260820,95,exp0_000004_rxg20_0_fulltrim,4,4,3469,3470,1,4,1,1,1,7.58633036501803e-08,1.237062662758977e-05,3470,-0.000456586597781925,-4.131621852618391e-05,-0.0004152703792557411,-0.0007519888048620523,-0.0007055951254193442,-4.6393679442708084e-05,2.3477249116811387e-05,4.3375185412687784e-05,1.9897936295876398e-05,0,0,1
14:20260820:98,14.0,20260820,98,exp0_000004_rxg20_0_fulltrim,4,7,1669,140,1,26,0,0,0,6.0957886044426e-08,9.940079221173844e-06,140,-0.013890816418114847,-0.0007922051817287495,-0.013098611236386098,-0.037985121491487084,-0.0011671353397814193,-0.036817986151705666,3.9496151167960856e-05,5.527721741797734e-05,1.5781066250016483e-05,0,0,1
14:20260820:99,14.0,20260820,99,exp0_000004_rxg20_0_fulltrim,4,8,3245,3301,1,6,0,1,1,5.7288762375525745e-08,9.341774681633674e-06,3301,-0.0012175426740864191,-0.006667147345433573,0.005449604671347154,-0.0022752154788899847,-0.019700453570251446,0.017425238091361463,6.512451484480902e-05,4.8687478288465916e-06,-6.025576701596243e-05,1,1,0
14:20260820:100,14.0,20260820,100,exp0_000004_rxg20_0_fulltrim,4,9,1381,1382,1,2,1,1,1,5.143671891759314e-08,8.387512987991473e-06,1382,-0.0008737620371811656,-0.0015785600243461199,0.0007047979871649542,-0.002522963495925621,-0.004099519273386857,0.001576555777461236,2.199011152259036e-06,5.8844936093067125e-06,3.6854824570476764e-06,1,1,1
14:20260820:102,14.0,20260820,102,exp0_000004_rxg20_0_fulltrim,4,11,609,610,1,2,1,1,1,4.6849944792774036e-08,7.639572054851105e-06,610,-0.0052091848622605845,-0.002359901416387764,-0.0028492834458728206,-0.013013691751568765,-0.006651181725891047,-0.006362510025677718,2.5882621053668213e-05,1.4590418594167157e-06,-2.44235791942515e-05,0,0,0
14:20260820:104,14.0,20260820,104,exp0_000004_rxg20_0_fulltrim,4,13,1385,1386,1,2,1,1,1,4.4617085211113114e-08,7.275471483592922e-06,1386,-0.0008424145601593137,-0.00014908931549666583,-0.0006933252446626478,-0.002700298027869475,-0.0008526816870200086,-0.0018476163408494661,4.815677748005973e-07,1.4582021203512523e-05,1.4100453428711926e-05,0,0,1
14:20260820:108,14.0,20260820,108,exp0_000004_rxg20_0_fulltrim,4,17,1013,678,1,4,1,1,1,4.915906440463978e-08,8.016107944832324e-06,678,-0.012321277289116254,-0.005748412270752511,-0.006572865018363743,-0.040438344772733066,-0.01667356865692096,-0.023764776115812108,1.2675133134877625e-05,2.6771380871679242e-05,1.4096247736801617e-05,0,0,1
14:20260820:109,14.0,20260820,109,exp0_000004_rxg20_0_fulltrim,4,18,2033,121,1,8,0,1,1,5.006619798609439e-08,8.164029407484005e-06,121,-0.005751514159345943,-0.00012053477093476138,-0.005630979388411181,-0.016920314101822077,-0.000540069808740715,-0.016380244293081363,1.959755263041556e-06,1.4155349258202374e-05,1.2195593995160817e-05,0,0,1
14:20260820:114,14.0,20260820,114,exp0_000004_rxg20_0_fulltrim,4,23,2253,2254,1,2,1,1,1,6.212196775232584e-08,1.012989985222412e-05,2254,-0.005102934415734611,-0.013666339875442916,0.008563405459708306,-0.014236325282651343,-0.039481445723253475,0.025245120440602134,7.945494178675612e-06,5.1206780631580586e-06,-2.824816115517554e-06,1,1,0
14:20260820:115,14.0,20260820,115,exp0_000004_rxg20_0_fulltrim,4,24,3105,3106,1,3,1,1,1,6.49452103014986e-08,1.0590271043228243e-05,3106,-0.012819524875454257,-0.0006270265957230006,-0.012192498279731255,-0.03596211550674212,-0.0012461558782378371,-0.03471595962850429,2.8986111144913802e-05,1.326931491509431e-05,-1.5716796229819494e-05,0,0,0
14:20260820:127,14.0,20260820,127,exp0_000005_rxg20_0_fulltrim,5,4,3469,3473,1,2,1,1,1,7.13478549320875e-08,1.1634316350289815e-05,3473,-0.0033626072929248576,-0.019558897012719977,0.01619628971979512,-0.012144010872289529,-0.06387280974418919,0.051728798871899656,2.4552577772806406e-05,1.9802555447305434e-05,-4.750022325500972e-06,1,1,0
14:20260820:130,14.0,20260820,130,exp0_000005_rxg20_0_fulltrim,5,7,1669,1670,1,8,0,1,1,7.21146055350827e-08,1.1759346305086812e-05,1670,-0.003025974903564154,-0.05116330590701015,0.04813733100344599,-0.007312658178022513,-0.15006620311276517,0.14275354493474265,1.9629761531037663e-05,7.6238419161821135e-06,-1.200591961485555e-05,1,1,0
14:20260820:131,14.0,20260820,131,exp0_000005_rxg20_0_fulltrim,5,8,1169,105,1,16,0,0,1,7.319520731070152e-08,1.1935554306269203e-05,105,-0.03271019688116076,-0.0022929067785088177,-0.030417290102651942,-0.09408138802029158,-0.00718251968617016,-0.08689886833412142,8.986634193674967e-06,2.262181257925238e-05,1.3635178385577412e-05,0,0,1
14:20260820:132,14.0,20260820,132,exp0_000005_rxg20_0_fulltrim,5,9,665,666,1,2,1,1,1,7.108724047885675e-08,1.1591819333424621e-05,666,-0.01515062925977353,-0.007903160504140328,-0.007247468755633202,-0.04483811560514106,-0.022719185672033678,-0.022118929933107382,6.64939123484463e-06,1.2411029848869084e-05,5.7616386140244535e-06,0,0,1
14:20260820:134,14.0,20260820,134,exp0_000005_rxg20_0_fulltrim,5,11,993,45,1,21,0,0,0,7.257523556474177e-08,1.1834458801329314e-05,45,-0.06466131836806704,-0.000298313558700984,-0.06436300480936606,-0.18846963363746233,-0.0010405411677309301,-0.1874290924697314,1.884981937937408e-05,5.545775525142309e-06,-1.330404385423177e-05,0,0,0
14:20260820:140,14.0,20260820,140,exp0_000005_rxg20_0_fulltrim,5,17,1489,281,1,4,1,1,1,7.449941647545796e-08,1.2148224778621409e-05,281,-7.379771783476011e-05,-4.674177301116592e-06,-6.912354053364352e-05,-0.0006364054668344163,-0.0011028178057888494,0.000466412338954433,1.639361975253583e-05,0.00012497335028664172,0.00010857973053410588,0,1,1
14:20260820:141,14.0,20260820,141,exp0_000005_rxg20_0_fulltrim,5,18,2549,3635,1,3,1,1,1,7.155321407299494e-08,1.1667803176390126e-05,3635,-0.04167017099527757,-0.005312917337537623,-0.036357253657739945,-0.12936816457460565,-0.013340459547325009,-0.11602770502728064,6.285526501785307e-06,2.0675686829418454e-05,1.4390160327633147e-05,0,0,1
14:20260820:142,14.0,20260820,142,exp0_000005_rxg20_0_fulltrim,5,19,697,3991,1,15,0,0,1,7.269648988430673e-08,1.1854231100216236e-05,3991,-0.03249038028977582,-0.0008124590801459892,-0.03167792120962983,-0.09957463923638592,-0.00650664856739804,-0.09306799066898788,2.220118966056423e-06,0.00013975842454274455,0.00013753830557668812,0,0,1
14:20260820:144,14.0,20260820,144,exp0_000005_rxg20_0_fulltrim,5,21,2509,2510,1,2,1,1,1,7.270385147654732e-08,1.1855431516024816e-05,2510,-0.005750983787377511,-0.0027409241113445773,-0.0030100596760329335,-0.015399790041563824,-0.009574825519146037,-0.005824964522417786,2.8291590715661757e-05,2.7929301764000774e-05,-3.6228895166098317e-07,0,0,0
14:20260820:145,14.0,20260820,145,exp0_000005_rxg20_0_fulltrim,5,22,1597,586,1,2,1,1,1,7.198547749976708e-08,1.1738290081126285e-05,586,-0.001301439851179094,-0.002896685846543207,0.001595245995364113,-0.003536227514481893,-0.008020625910691652,0.004484398396209759,6.679973944452377e-06,1.1169469662614343e-05,4.489495718161965e-06,1,1,1
14:20260820:148,14.0,20260820,148,exp0_000005_rxg20_0_fulltrim,5,25,2865,2866,1,6,0,1,1,7.200372553035296e-08,1.174126569070569e-05,2866,-0.006932896402555657,-4.852994403729542e-05,-0.006884366458518362,-0.02113126382913125,-0.0003498927436476845,-0.020781371085483565,8.676749341982267e-07,1.1853693034667033e-05,1.0986018100468806e-05,0,0,1
14:20260820:156,14.0,20260820,156,exp0_000006_rxg20_0_fulltrim,6,1,313,314,1,4,1,1,1,7.39910849543863e-08,1.2065333853132463e-05,314,-0.005834851075943564,-0.001643022910523628,-0.004191828165419936,-0.01912691850079648,-0.004792744611274862,-0.014334173889521618,6.082923594449483e-06,9.498417219761836e-07,-5.1330818724732995e-06,0,0,0
14:20260820:157,14.0,20260820,157,exp0_000006_rxg20_0_fulltrim,6,2,1433,1434,1,46,0,0,0,7.619259322312635e-08,1.242432213204681e-05,1434,-0.0012582799085097322,-0.0047684283865884435,0.0035101484780787114,-0.0036437568825599645,-0.01440347585217555,0.010759718969615585,1.8971929134918882e-06,1.6287191270414185e-05,1.4389998356922297e-05,1,1,1
14:20260820:161,14.0,20260820,161,exp0_000006_rxg20_0_fulltrim,6,6,3165,3159,1,3,1,1,1,7.639391653583376e-08,1.24571508570443e-05,3159,-0.012412273243353327,-0.01728320627269184,0.004870933029338513,-0.03370456683755857,-0.05047992462896487,0.0167753577914063,2.2446601635320778e-05,4.013488250389735e-06,-1.8433113384931043e-05,1,1,0
14:20260820:162,14.0,20260820,162,exp0_000006_rxg20_0_fulltrim,6,7,1669,146,1,60,0,0,0,7.495432637858539e-08,1.222240452416389e-05,146,-2.0278122206065188e-07,-0.01397482920051641,0.01397462641929435,-8.850302226633647e-05,-0.047749012043543475,0.047660509021277137,2.116428962620661e-05,3.195967272869935e-05,1.079538310249274e-05,1,1,1
14:20260820:169,14.0,20260820,169,exp0_000006_rxg20_0_fulltrim,6,14,2629,2630,1,2,1,1,1,7.413186609765663e-08,1.208829028761142e-05,2630,-6.928476042641427e-05,-0.0011963483972674415,0.0011270636368410272,-0.00015273253949205583,-0.003952594513302811,0.0037998619738107554,2.631279846526494e-05,2.4357913579701288e-06,-2.387700710729481e-05,1,1,0
14:20260820:170,14.0,20260820,170,exp0_000006_rxg20_0_fulltrim,6,15,1469,1470,1,2,1,1,1,7.64935689551758e-08,1.247340064861548e-05,1470,-0.0010146057215632148,-0.0007214366837439732,-0.0002931690378192416,-0.0028830925772963755,-0.0018133079563457963,-0.0010697846209505792,1.8349349372665005e-06,1.0410110518583926e-05,8.575175581317425e-06,0,0,1
14:20260820:189,14.0,20260820,189,exp0_000007_rxg20_0_fulltrim,7,2,1433,3884,1,7,0,1,1,7.496902534736612e-08,1.2224801407055196e-05,3884,-0.11075569520274944,-9.475377422991574e-05,-0.11066094142851952,-0.33486451419771834,-0.0003101720550832533,-0.3345543421426351,8.114119023618273e-06,2.0677597396125307e-05,1.2563478372507034e-05,0,0,1
14:20260820:190,14.0,20260820,190,exp0_000007_rxg20_0_fulltrim,7,3,2865,2866,1,3,1,1,1,7.409872836485912e-08,1.208288669325158e-05,2866,-0.0011176078631165895,-0.00501473800029394,0.00389713013717735,-0.0033316242107305724,-0.014031624182125942,0.01069999997139537,3.219243593959217e-06,4.010269784311796e-06,7.910261903525792e-07,1,1,1
14:20260820:196,14.0,20260820,196,exp0_000007_rxg20_0_fulltrim,7,9,1401,1402,1,3,1,1,1,7.488202135242547e-08,1.2210614126977301e-05,1402,-0.011989843351314727,-7.762829002725647e-05,-0.01191221506128747,-0.03842823951657801,-0.0006109953287956032,-0.03781724418778241,7.149265305147543e-06,1.5785213778775934e-05,8.63594847362839e-06,0,0,1
14:20260820:200,14.0,20260820,200,exp0_000007_rxg20_0_fulltrim,7,13,745,3839,1,3,1,1,1,7.488440899696757e-08,1.2211003467511242e-05,3839,-0.02023328130761884,-0.00042800454169599774,-0.019805276765922843,-0.06201140143492994,-0.003965997661357323,-0.05804540377357262,1.340031147055017e-06,0.00013139772360870714,0.0001300576924616521,0,0,1
14:20260820:207,14.0,20260820,207,exp0_000007_rxg20_0_fulltrim,7,20,2445,2446,1,2,1,1,1,7.613776846516897e-08,1.2415382149499173e-05,2446,-0.0008346403546375551,-0.00035717748135374156,-0.00047746287328381354,-0.0019197542169942306,-0.0007261004273283538,-0.0011936537896658768,8.615627432808501e-06,1.3908398802014376e-05,5.292771369205875e-06,0,0,1
14:20260820:208,14.0,20260820,208,exp0_000007_rxg20_0_fulltrim,7,21,2817,2818,1,2,1,1,1,7.40476230640739e-08,1.2074553222860944e-05,2818,-0.001105542504461269,-0.010332635426167915,0.009227092921706646,-0.0033260166505073006,-0.02990227307320776,0.026576256422700457,2.56147167778467e-06,4.158190138302117e-06,1.5967184605174469e-06,1,1,1
14:20260820:209,14.0,20260820,209,exp0_000007_rxg20_0_fulltrim,7,22,1665,1666,1,3,1,1,1,7.543698867790678e-08,1.2301109705784394e-05,1666,-0.0038314986330075912,-1.8599732451988905e-05,-0.003812898900555602,-0.012312519375079408,-9.389511068859737e-05,-0.01221862426439081,2.33176089453717e-06,1.1231776005969088e-05,8.900015111431918e-06,0,0,1
14:20260820:211,14.0,20260820,211,exp0_000007_rxg20_0_fulltrim,7,24,1785,3933,1,111,0,0,0,7.651688032243237e-08,1.2477201909655195e-05,3933,-0.004389807105030577,-0.0005768114936083604,-0.0038129956114222167,-0.01130269870135151,-0.0017917735346293163,-0.009510925166722193,1.4495740419022298e-05,3.179965341356691e-07,-1.4177743884886629e-05,0,0,0
14:20260820:215,14.0,20260820,215,exp0_000007_rxg20_0_fulltrim,7,28,2665,2666,1,2,1,1,1,7.35060430047761e-08,1.1986240634558508e-05,2666,-0.0008117953910922081,-0.00016766227354807282,-0.0006441331175441353,-0.0028703392538589638,-0.0004604529140153253,-0.0024098863398436384,5.886840517192956e-06,7.899555440306793e-07,-5.096884973162277e-06,0,0,0
14:20260820:217,14.0,20260820,217,exp0_000007_rxg20_0_fulltrim,7,30,2445,3888,1,2,1,1,1,7.112091916618473e-08,1.1597311138371094e-05,3888,-2.782854954556523e-06,-0.0012929357723319387,0.001290152917377382,-9.633519904940011e-05,-0.005531504522465537,0.005435169323416137,1.0775646252783664e-05,3.029083810455355e-05,1.951519185176989e-05,1,1,1
14:20260820:219,14.0,20260820,219,exp0_000008_rxg20_0_fulltrim,8,0,3293,33,1,10,0,0,1,7.054444238265006e-08,1.1503308126302632e-05,33,-0.017351365469881107,-3.463918980934269e-05,-0.017316726280071765,-0.05287372250798874,-0.00045976958149121446,-0.052413952926497524,1.6528881374869388e-05,4.829455765752349e-05,3.1765676282654096e-05,0,0,1
14:20260820:221,14.0,20260820,221,exp0_000008_rxg20_0_fulltrim,8,2,1433,1434,1,2,1,1,1,6.683691847673367e-08,1.0898741863746442e-05,1434,-0.008762969101683303,-0.00458633775987562,-0.004176631341807683,-0.024646876543619804,-0.012906560657339125,-0.011740315886280678,6.317554142405997e-06,2.8905852522540927e-06,-3.426968890151904e-06,0,0,0
14:20260820:223,14.0,20260820,223,exp0_000008_rxg20_0_fulltrim,8,5,3985,3986,1,2,1,1,1,7.040496867675282e-08,1.1480564888702843e-05,3986,-0.0013172740905902447,-0.0014011732798800925,8.389918928984781e-05,-0.006308079546606528,-0.003965858209753066,-0.002342221336853462,4.292353800102299e-05,1.3980709770602233e-06,-4.152546702396277e-05,1,0,0
14:20260820:225,14.0,20260820,225,exp0_000008_rxg20_0_fulltrim,8,8,3921,3922,1,3,1,1,1,6.809448491183336e-08,1.1103806553517176e-05,3922,-0.0011648415710344476,-0.0009709276370666255,-0.00019391393396782212,-0.0027382246278569314,-0.00200218100336891,-0.0007360436244880212,1.121532503055956e-05,3.793593969678203e-05,2.672061466622247e-05,0,0,1
14:20260820:226,14.0,20260820,226,exp0_000008_rxg20_0_fulltrim,8,9,1381,1382,1,5,0,1,1,6.732224866327172e-08,1.0977882083587716e-05,1382,-0.025085078181502955,-0.0036132615795882173,-0.021471816601914738,-0.07782916668412324,-0.011084384985878394,-0.06674478169824484,6.002999345472194e-06,2.985175110240183e-06,-3.0178242352320113e-06,0,0,0
14:20260820:231,14.0,20260820,231,exp0_000008_rxg20_0_fulltrim,8,14,2665,2666,1,2,1,1,1,7.212253973415986e-08,1.1760640092855734e-05,2666,-0.00013422336470058908,-0.0005756286031370457,0.00044140523843645663,-0.00031998852207890994,-0.0015001554182823634,0.0011801668962034533,2.8927163168487695e-06,1.881041148170942e-06,-1.0116751686778274e-06,1,1,0
14:20260820:232,14.0,20260820,232,exp0_000008_rxg20_0_fulltrim,8,15,1461,1462,1,2,1,1,1,7.114844035540807e-08,1.1601798872754493e-05,1462,-0.006365691133946092,-0.007052315956293524,0.0006866248223474326,-0.020739318717553298,-0.020594102277939598,-0.0001452164396136997,1.643552191700857e-05,8.359399297829661e-06,-8.07612261917891e-06,1,0,0
14:20260820:235,14.0,20260820,235,exp0_000008_rxg20_0_fulltrim,8,18,1309,1310,1,2,1,1,1,7.148642320319742e-08,1.1656911943440303e-05,1310,-0.011307639897119566,-0.0037696671306498416,-0.007537972766469724,-0.033965525664659275,-0.012040262129521142,-0.021925263535138136,9.845782543183345e-09,2.0785060221871516e-06,2.0686602396439683e-06,0,0,1
