packet_index,event_index,detected_start_sample,detected_end_sample,detected_window_count,detected_reference_bin,detected_reference_signed_bin,detected_mean_confidence_db,aligned_start_sample,align_offset_samples,align_peak_bin,align_peak_signed_bin,align_confidence_db,align_peak_share,frame_valid,located_preamble_start_sample,located_sfd_start_sample,located_payload_start_sample,locator_score,preamble_ref_bin,preamble_ref_signed_bin,preamble_stable_count,sync1_bin,sync2_bin,sync1_expected_bin,sync2_expected_bin,sync1_distance,sync2_distance,sfd1_bin,sfd2_bin,sfd_bin_distance,mean_preamble_confidence_db,mean_sfd_confidence_db,grlora_framesync_valid,grlora_coarse_offset_chips,grlora_coarse_offset_samples,grlora_synced_preamble_start_sample,grlora_synced_sfd_start_sample,grlora_synced_payload_start_sample,grlora_fine_preamble_start_sample,grlora_fine_payload_start_sample,grlora_preamble_peak_mean_signed_bin,grlora_preamble_peak_max_abs_signed_bin,grlora_preamble_bin0_count,grlora_preamble_peak_count,grlora_sync1_peak_signed_bin,grlora_sync2_peak_signed_bin,grlora_sync1_expected_signed_bin,grlora_sync2_expected_signed_bin,grlora_sync1_distance,grlora_sync2_distance,grlora_sfd1_peak_signed_bin,grlora_sfd2_peak_signed_bin,grlora_sfd_mean_signed_bin,grlora_up_symbols_used,grlora_cfo_frac_est,grlora_sto_frac_initial,grlora_sto_frac_refined,grlora_sto_frac_used,grlora_sto_sample_correction,grlora_cfo_int_est,grlora_down_val_signed_bin,grlora_cfo_total_est,grlora_cfo_hz_est,grlora_sfo_hat,grlora_sfo_samples_per_symbol,grlora_clk_off,grlora_fs_p,grlora_netid_sto_frac_est,grlora_payload_sto_frac_est,grlora_payload_sto_sample_correction,grlora_netid1_est,grlora_netid2_est,grlora_netid_offset,grlora_netid_valid,grlora_sfo_cum_initial,grlora_fine_preamble_peak_mean_signed_bin,grlora_fine_preamble_peak_max_abs_signed_bin,grlora_fine_preamble_bin0_count,grlora_fine_preamble_peak_count,grlora_center_sample_phase,grlora_branch_sample_phases,grlora_branch_valid,grlora_branch_down_val_valid,grlora_branch_cfo_frac_est,grlora_branch_sto_frac_initial,grlora_branch_sto_frac_refined,grlora_branch_sto_frac_used,grlora_branch_sto_sample_correction,grlora_branch_cfo_int_est,grlora_branch_down_val_signed_bin,grlora_branch_cfo_total_est,grlora_branch_cfo_hz_est,grlora_branch_sfo_hat,grlora_branch_sfo_samples_per_symbol,grlora_branch_clk_off,grlora_branch_fs_p,grlora_branch_netid_sto_frac_est,grlora_branch_payload_sto_frac_est,grlora_branch_payload_sto_sample_correction,grlora_branch_netid1_est,grlora_branch_netid2_est,grlora_branch_netid_offset,grlora_branch_netid_valid,grlora_branch_sfo_cum_initial,grlora_branch_fine_preamble_start_sample,grlora_branch_fine_payload_start_sample,grlora_spectrum_chirps,grlora_spectrum_raw_peak_signed_bin,grlora_spectrum_peak_signed_bin,grlora_spectrum_peak_relative_db,grlora_spectrum_bin0_relative_db,grlora_spectrum_bin0_is_peak
71,106,21159936,21291008,9,3868,-228,0.32473673599077035,21156008,-3928,104,104,0.4572570960251122,0.0011129756249762192,0,21164128,21303392,21312608,-1313.3123869729845,386,386,1,259,367,24,32,151,51,298,41,257,0.4406821213895914,0.469786462249096,0,-386,-1544,21162584,21301848,21311064,21162584,21310054,201.78125,1934,0,32,-79,1384,24,32,103,1352,-133,-340,-236.5,28,-0.2903498896722527,0.019537095147995842,-0.061160552249475586,-0.061160552249475586,0,-253,-506,-253.29034988967226,-30919.232164266632,-0.06491960987535171,-0.25967843950140684,-6.339805651889816e-05,125007.92475706487,-0.13858806826073033,-0.41449641023097517,-2,83,242,59,0,0.08550358976902483,-152.21428571428572,511,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.11469271185638633|-0.4579583169402186|-0.2903498896722527|-0.011911539947382256,0.4698411290835338|0.007739367977023903|0.019537095147995842|0.4636641916282258,-0.4894479399199554|-0.09544988224740791|-0.061160552249475586|0.01671232624090635,0.4698411290835338|-0.09544988224740791|-0.061160552249475586|0.01671232624090635,2|0|0|0,-19|206|-253|-178,-38|412|-506|-356,-18.885307288143615|205.54204168305978|-253.29034988967226|-178.0119115399474,-2305.3353623222188|25090.581260139134|-30919.232164266632|-21729.969670403734,-0.004840400678732729|0.052681474698344215|-0.06491960987535171|-0.04562536178489527,-0.019361602714930915|0.21072589879337686|-0.25967843950140684|-0.18250144713958108,-4.7269537878249305e-06|5.144675263510177e-05|-6.339805651889816e-05|-4.455601736806179e-05,125000.59086922347|124993.5691559206|125007.92475706487|125005.56950217101,0.3149483073640865|-0.4096426919003928|-0.13858806826073033|-0.4432992508757423,0.29437660447947245|-0.18574642443243006|-0.41449641023097517|0.36279296153845286,1|-1|-2|1,666|225|83|535,635|253|242|856,642|201|59|511,0|0|0|0,0.04437660447947245|0.06425357556756994|0.08550358976902483|0.11279296153845286,21162580|21162583|21162584|21162585,21310985|21311888|21310054|21310352,,,,,,
72,108,21614592,21749760,10,3791,-305,0.38165377403106604,21611512,-3080,3668,-428,1.2457719638904787,0.0012514697303320865,0,21607160,21746424,21755640,-420.50220067125065,249,249,2,192,269,24,32,81,12,279,309,30,0.5147494617737973,0.2439464470998493,0,-249,-996,21606164,21745428,21754644,21606165,21754253,30.8125,1402,0,32,176,444,24,32,152,412,-815,81,-367.0,28,0.4752976080478382,-0.4762654103649311,-0.37399453954390083,-0.37399453954390083,-1,-98,-195,-97.52470239195216,-11904.870897455097,-0.024996079144953904,-0.09998431657981562,-2.4410233539994047e-05,125003.0512791925,-0.17386907218242564,-0.2801024085484798,-1,698,909,674,0,-0.030102408548479787,18.857142857142858,502,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.2910642827324261|0.32806248785633074|0.4752976080478382|-0.4259634682826204,-0.04737224879124824|0.49019362818557966|-0.4762654103649311|0.4891166865483001,0.4424728415772279|0.4794793716927188|-0.37399453954390083|-0.451061135654129,0.4424728415772279|0.4794793716927188|-0.37399453954390083|0.4891166865483001,2|2|-1|2,216|-198|-98|-144,433|-395|-195|-287,216.29106428273244|-197.67193751214367|-97.52470239195216|-144.42596346828262,26402.717807950736|-24129.87518458785|-11904.870897455097|-17630.122493686842,0.05543650407082541|-0.05066432681775263|-0.024996079144953904|-0.037017111817788245,0.22174601628330165|-0.20265730727101053|-0.09998431657981562|-0.14806844727115298,5.413721100666544e-05|-4.9476881657961555e-05|-2.4410233539994047e-05|-3.614952325955883e-05,124993.23284862416|125006.18461020724|125003.0512791925|125004.51869040744,0.21644097184364108|-0.1417790864753654|-0.17386907218242564|0.30456910837907625,0.452046114144649|-0.3571024754508141|-0.2801024085484798|0.14724638315347627,2|-1|-1|1,815|942|698|154,21|90|909|403,791|918|674|130,0|0|0|0,-0.047953885855350986|-0.10710247545081408|-0.030102408548479787|-0.10275361684652373,21606160|21606161|21606165|21606163,21755504|21753852|21754253|21754068,,,,,,
73,109,22315008,22450176,10,3760,-336,0.39201995245725374,22316768,1760,3910,-186,1.217681884352809,0.001465932904699928,0,22308448,22447712,22456928,-1237.7541287191577,83,83,2,4075,293,24,32,128,178,120,135,15,0.73417514268214,0.9885957089836895,0,-83,-332,22308116,22447380,22456596,22308118,22456701,-183.5,1297,0,32,735,1720,24,32,711,1688,203,-1241,-519.0,28,0.33932119072530814,0.03554274835425986,-0.4413400335028115,-0.4413400335028115,-2,26,53,26.339321190725308,3215.2491687897104,0.006750902499160679,0.027003609996642718,6.592678221836601e-06,124999.17591522228,-0.22531115352966974,-0.19661981790823685,-1,291,173,267,0,0.05338018209176315,58.535714285714285,498,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.2213024209668452|-0.4378750608563342|0.33932119072530814|-0.32815388688505315,0.4612252748354422|0.03986627761986483|0.03554274835425986|0.4499302914589407,0.4933941947587783|0.00432019818720164|-0.4413400335028115|0.006100864420773178,0.4933941947587783|0.00432019818720164|-0.4413400335028115|0.006100864420773178,2|0|-2|0,27|-207|26|-207,55|-414|53|-414,26.778697579033153|-207.43787506085633|26.339321190725308|-207.32815388688505,3268.8839818155707|-25322.00623301469|3215.2491687897104|-25308.612535020147,0.00686351691076306|-0.05316738647243601|0.006750902499160679|-0.053139264375354996,0.02745406764305224|-0.21266954588974404|0.027003609996642718|-0.21255705750141998,6.7026532331670504e-06|-5.192127585198829e-05|6.592678221836601e-06|-5.189381286655761e-05,124999.16216834585|125006.49015948152|124999.17591522228|125006.48672660833,-0.2869732640968037|0.3029638310692493|-0.22531115352966974|0.3056444044094133,-0.25780331722606076|0.07700243856139632|-0.19661981790823685|0.07980253081415456,-1|0|-1|0,258|135|291|523,978|885|173|737,234|111|267|499,0|0|0|0,-0.0078033172260607575|0.07700243856139632|0.05338018209176315|0.07980253081415456,22308112|22308115|22308118|22308117,22456703|22455767|22456701|22455769,,,,,,
74,111,22482944,22618112,10,104,104,0.34877988583603553,22486088,3144,375,375,1.2776159446641273,0.001333367125573959,0,22485720,22624984,22634200,-487.32285987621395,256,256,1,204,283,24,32,76,5,4081,71,86,0.4556276285864702,0.43895622770081594,0,-256,-1024,22484696,22623960,22633176,22484694,22632278,37.34375,1293,1,32,-257,-324,24,32,281,356,842,-561,140.5,28,-0.014055219118262964,-0.0027519009646539416,0.47683405896725617,0.47683405896725617,2,-224,-448,-224.01405521911826,-27345.465724990023,-0.05741594607830589,-0.22966378431322357,-5.60702598420956e-05,125007.00878248025,-0.3604762155385324,0.39550601362866766,2,832,770,808,0,-0.10449398637133234,10.642857142857142,511,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.40138513490807753|-0.4112473994999098|-0.014055219118262964|-0.4022935013392387,-0.012259912870092649|0.009101904580347764|-0.0027519009646539416|-0.4507688612595757,0.04447312207310006|-0.4617210324405505|0.47683405896725617|0.026861717922201933,0.04447312207310006|-0.4617210324405505|0.47683405896725617|0.026861717922201933,0|-2|2|0,-161|-222|-224|104,-321|-443|-448|209,-161.40138513490808|-222.4112473994999|-224.01405521911826|103.59770649866076,-19702.317521351084|-27149.810473571764|-27345.465724990023|12646.2044065748,-0.04136799906061823|-0.05700513825084578|-0.05741594607830589|0.02655262110381914,-0.1654719962424729|-0.22802055300338311|-0.22966378431322357|0.10621048441527656,-4.039843658263499e-05|-5.566908032309158e-05|-5.60702598420956e-05|2.5930294046698378e-05,125005.04980457283|125006.95863504038|125007.00878248025|124996.75871324415,-0.27930284786668325|-0.2858854564676152|-0.3604762155385324|-0.12345440675558561,-0.45511684387431073|0.47184270596628997|0.39550601362866766|-0.010605767064354232,-2|2|2|0,173|712|832|436,422|244|770|157,149|688|808|412,0|0|0|0,0.04488315612568927|-0.028157294033710034|-0.10449398637133234|-0.010605767064354232,22484694|22484697|22484694|22484697,22632532|22632285|22632278|22633593,,,,,,
75,112,22786048,22978560,24,186,186,0.56661590464738,22784952,-1096,3852,-244,1.440996881314193,0.0013520581668563238,0,22793080,22932344,22941560,-1222.227494134429,4086,-10,2,4072,131,24,32,38,109,608,282,326,0.5981756751406262,1.6388447596303737,0,10,40,22793120,22932384,22941600,22793120,22941382,6.59375,1656,1,32,354,-508,24,32,330,540,598,272,435.0,28,-0.11681921833450243,-0.06815739339322135,-0.004614906739675462,-0.004614906739675462,0,-54,-107,-54.116819218334506,-6606.057033488099,-0.013870417064367056,-0.055481668257468225,-1.3545329164420953e-05,125001.69316614555,-0.44846825279942126,0.49258247467701877,2,998,142,974,0,-0.007417525322981233,29.5,510,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.2828442964160264|-0.2543709955004759|-0.11681921833450243|-0.4385589581597992,0.4816165310503493|-0.4378082912639627|-0.06815739339322135|-0.4475878539041105,0.4545952946420826|-0.40738769794461405|-0.004614906739675462|0.47409393918226783,0.4545952946420826|-0.40738769794461405|-0.004614906739675462|-0.4475878539041105,2|-2|0|-2,136|-24|-54|-69,273|-47|-107|-138,135.71715570358398|-24.254370995500476|-54.116819218334506|-69.4385589581598,16567.035608347654|-2960.738646911679|-6606.057033488099|-8476.386591572242,0.03478499992402706|-0.006216519119207627|-0.013870417064367056|-0.017797457186323508,0.13913999969610824|-0.024866076476830506|-0.055481668257468225|-0.07118982874529403,3.3969726488307676e-05|-6.070819452351198e-06|-1.3545329164420953e-05|-1.738032928351905e-05,124995.75378418897|125000.75885243154|125001.69316614555|125002.17254116044,-0.4322847077890515|0.3936836902407419|-0.44846825279942126|-0.01710648386646274,-0.2844484581119362|0.36726348398410946|0.49258247467701877|-0.09274567690833768,-1|1|2|0,912|822|998|36,294|857|142|1021,888|798|974|12,0|0|0|0,-0.0344484581119362|0.11726348398410946|-0.007417525322981233|-0.09274567690833768,22793116|22793121|22793120|22793123,22942143|22941502|22941382|22941325,,,,,,
76,113,23035904,23179264,12,336,336,0.5353296039366289,23034360,-1544,138,138,2.1068630004486417,0.001615663568882142,0,23026400,23165664,23174880,-1139.1314707581419,3614,-482,2,3639,3836,24,32,1,190,3565,3779,214,0.7599999603915406,0.09549729569642124,0,482,1928,23028328,23167592,23176808,23028326,23175843,-9.6875,1292,0,32,880,-810,24,32,856,842,241,-31,105.0,28,0.22792631351783893,0.4338591992180909,-0.49366293247351223,0.4338591992180909,2,-241,-482,-240.77207368648217,-29391.122276181904,-0.06171111177119186,-0.24684444708476744,-6.026475758905455e-05,125007.53309469864,0.4591036225399514,0.1968313975123861,1,939,589,915,0,-0.0531686024876139,50.214285714285715,506,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.46727701373134056|0.19184355335243722|0.22792631351783893|0.3710689918665555,-0.49851020985201444|0.03134007532889882|0.4338591992180909|0.4830106934601872,-0.013203897533060172|0.07380642335931498|-0.49366293247351223|-0.05436732516875509,-0.013203897533060172|0.07380642335931498|0.4338591992180909|-0.05436732516875509,0|0|2|0,84|-167|-241|-167,168|-334|-482|-334,83.53272298626867|-166.80815644664756|-240.77207368648217|-166.62893100813343,10196.86559890975|-20362.323784991157|-29391.122276181904|-20340.44567970379,0.021409863385859308|-0.04275378215261625|-0.06171111177119186|-0.04270784575767209,0.08563945354343723|-0.171015128610465|-0.24684444708476744|-0.17083138303068837,2.090806971275323e-05|-4.175174038341431e-05|-6.026475758905455e-05|-4.170688062272665e-05,124997.3864912859|125005.21896754793|125007.53309469864|125005.21336007783,-0.32808826918556244|-0.294314605524405|0.4591036225399514|-0.42101838941426206,-0.2370963497956602|-0.47601817967302407|0.1968313975123861|0.3974732661156315,-1|-2|1|2,861|719|939|8,230|222|589|137,837|695|915|-16,0|0|0|0,0.012903650204339812|0.023981820326975933|-0.0531686024876139|-0.1025267338843685,23028326|23028327|23028326|23028329,23177143|23176141|23175843|23176139,,,,,,
77,115,23269376,23437312,18,54,54,1.0508616417756709,23272712,3336,3937,-159,1.384147060096978,0.0013053020233701339,0,23272216,23411480,23420696,-685.2373823551321,3896,-200,2,3855,4017,24,32,65,89,227,187,40,0.5072037877353129,0.07318607724370402,0,200,800,23273016,23412280,23421496,23273018,23422009,-52.96875,1306,0,32,630,178,24,32,606,146,186,-663,-238.5,28,0.4553608693942088,-0.019098316666259052,-0.44875779007111305,-0.44875779007111305,-2,128,257,128.4553608693942,15680.586043627223,0.032923764832221196,0.13169505932888478,3.215211409396601e-05,124995.98098573825,-0.3951973154400348,-0.25527131490309474,-1,733,745,709,0,-0.005271314903094737,11.785714285714286,509,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.47223009609199446|0.09340993286209755|0.4553608693942088|-0.4988535421489169,0.4770651958740473|-0.4997367257679173|-0.019098316666259052|0.48370959810768,0.468374420588475|0.017452424293765034|-0.44875779007111305|0.008402157631735463,0.468374420588475|0.017452424293765034|-0.44875779007111305|0.008402157631735463,2|0|-2|0,129|226|128|-123,258|453|257|-246,129.472230096092|226.0934099328621|128.4553608693942|-123.49885354214892,15804.715587901856|27599.29320469508|15680.586043627223|-15075.54364528185,0.033184393606749026|0.05794889530778709|0.032923764832221196|-0.0316533866983158,0.1327375744269961|0.23179558123114835|0.13169505932888478|-0.1266135467932632,3.2406634381590845e-05|5.659071807401083e-05|3.215211409396601e-05|-3.091151044757402e-05,124995.9491707023|124992.92616024075|124995.98098573825|125003.86393880594,-0.4697249839955564|-0.12818292585704816|-0.3951973154400348|-0.004506216714370126,-0.3286913111668728|0.11809987920104703|-0.25527131490309474|-0.1390331101822122,-1|0|-1|-1,57|781|733|237,979|795|745|654,33|757|709|213,0|0|0|0,-0.07869131116687278|0.11809987920104703|-0.005271314903094737|0.1109668898177878,23273012|23273015|23273018|23273017,23422011|23422399|23422009|23421006,,,,,,
78,117,23461888,23609344,13,220,220,0.31184141867968534,23465480,3592,140,140,1.5407913260408566,0.0013146432480693256,0,23469624,23608888,23618104,-942.0188135593096,4049,-47,1,4038,4095,24,32,35,14,272,650,378,0.5040287673052912,0.6670762338567968,0,47,188,23469812,23609076,23618292,23469812,23617618,104.09375,1512,1,32,-11,46,24,32,35,14,397,603,500.0,28,-0.18917523081400123,-0.021816078890310564,0.034652566982458666,0.034652566982458666,0,-168,-336,-168.189175230814,-20530.905179542722,-0.04310774431792443,-0.17243097727169773,-4.209740656047308e-05,125005.26217582005,-0.3447952511911232,0.471996835457698,2,1013,903,989,0,-0.028003164542302006,14.75,502,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.13823956715483596|0.18333650564010237|-0.18917523081400123|0.05680244221719,0.06377848490261329|0.46759763939729737|-0.021816078890310564|-0.4461114647381521,-0.45356372251356447|-0.46317773361067793|0.034652566982458666|-0.04964079848173242,-0.45356372251356447|0.46759763939729737|0.034652566982458666|-0.04964079848173242,-2|2|0|0,-114|201|-168|157,-227|403|-336|314,-113.86176043284516|201.1833365056401|-168.189175230814|157.0568024422172,-13899.140677837544|24558.512757036147|-20530.905179542722|19171.972954372217,-0.029183350531280797|0.05156431630757641|-0.04310774431792443|0.04025446033479014,-0.11673340212512319|0.20625726523030563|-0.17243097727169773|0.16101784133916056,-2.8499365753203904e-05|5.0355777644117586e-05|-4.209740656047308e-05|3.9310996420693495e-05,125003.56242071914|124993.70552779449|125005.26217582005|124995.08612544741,-0.3874309395145499|0.11765576123974242|-0.3447952511911232|0.23850193223155203,0.4885398207275067|0.3368041055469422|0.471996835457698|0.40958338865441,2|1|2|2,1013|4|1013|811,650|562|903|703,989|-20|989|787,0|0|0|0,-0.01146017927249332|0.08680410554694218|-0.028003164542302006|-0.09041661134558998,23469812|23469809|23469812|23469813,23617832|23619094|23617618|23618919,,,,,,
79,118,24035328,24166400,9,3752,-344,0.23999937073988387,24036400,1072,294,294,0.7016249806698159,0.0013827979732469213,0,24031984,24171248,24180464,-638.1226706728646,3624,-472,2,3725,3718,24,32,77,62,3746,3700,46,0.3146591254370805,0.23981242824214694,0,472,1888,24033872,24173136,24182352,24033870,24181613,116.96875,1439,0,32,-1423,326,24,32,1447,294,-770,-411,-590.5,28,-0.11296252916434764,-0.043686725034788765,0.485857400946486,0.485857400946486,2,-185,-370,-185.11296252916435,-22596.797183735882,-0.0474453974085412,-0.1897815896341648,-4.633339590677852e-05,125005.79167448836,-0.03239531612683244,-0.2340382551131326,-1,113,642,89,0,0.015961744886867413,62.17857142857143,493,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.11294641396552699|-0.2657622237658797|-0.11296252916434764|-0.4896060026397869,-0.004676841629759565|0.07260882021876114|-0.043686725034788765|-0.08249156460101403,0.11868633204153411|0.47864075206996404|0.485857400946486|-0.4661104519454966,0.11868633204153411|0.47864075206996404|0.485857400946486|-0.4661104519454966,0|2|2|-2,-206|-41|-185|57,-411|-82|-370|114,-205.88705358603448|-41.26576222376588|-185.11296252916435|56.51039399736021,-25132.696970951474|-5037.324490205796|-22596.797183735882|6898.241454755886,-0.05276990301056861|-0.010576625544332039|-0.0474453974085412|0.01448390250086124,-0.21107961204227443|-0.042306502177328155|-0.1897815896341648|0.05793561000344496,-5.153310840875841e-05|-1.0328735883136757e-05|-4.633339590677852e-05|1.4144436035997304e-05,125006.4416385511|125001.2910919854|125005.79167448836|124998.2319454955,0.43004943570333864|0.14018873465133885|-0.03239531612683244|-0.002625571917936942,0.20577734790842195|0.09523807608792767|-0.2340382551131326|0.05893101371072329,1|0|-1|0,90|611|113|392,349|184|642|374,66|587|89|368,0|0|0|0,-0.04422265209157805|0.09523807608792767|0.015961744886867413|0.05893101371072329,24033870|24033869|24033870|24033875,24181525|24182187|24181613|24182581,,,,,,
80,119,24215552,24350720,10,338,338,0.3701457422357184,24212904,-2648,3870,-226,0.8948746943963782,0.0012960416355347452,0,24204928,24344192,24353408,-398.89504084922373,35,35,2,34,44,24,32,25,23,3971,4082,111,0.564598408979873,1.0432395113879174,0,-35,-140,24204788,24344052,24353268,24204790,24353115,-22.75,1277,1,32,-1,512,24,32,25,480,1317,-233,542.0,28,-0.22751110448002343,-0.08052962971044053,-0.48358275525396266,-0.48358275525396266,-2,-38,-75,-38.22751110448002,-4666.444226621096,-0.009797906270371136,-0.03919162508148454,-9.568267842159312e-06,125001.19603348029,0.20288424409416095,0.16124314244508375,1,972,523,948,0,-0.08875685755491625,-88.96428571428571,494,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.4349984591001852|-0.18907964877237088|-0.22751110448002343|0.4923339933078442,-0.09734271565102404|-0.05734259162289845|-0.08052962971044053|0.017176508872580598,-0.015518531642953803|0.0872180475435016|-0.48358275525396266|-0.03043818105987839,-0.015518531642953803|0.0872180475435016|-0.48358275525396266|-0.03043818105987839,0|0|-2|0,-73|226|-38|-220,-146|453|-75|-439,-72.56500154089981|225.81092035122762|-38.22751110448002|-219.50766600669215,-8858.032414660622|27564.809613186964|-4666.444226621096|-26795.369385582537,-0.018598780382637844|0.057876491785736006|-0.009797906270371136|-0.05626093551535066,-0.07439512153055138|0.23150596714294402|-0.03919162508148454|-0.22504374206140265,-1.816287146741977e-05|5.652001150950782e-05|-9.568267842159312e-06|-5.494231983920963e-05,125002.27035893344|124992.93499856132|125001.19603348029|125006.86778997991,0.3893204961126352|-0.060734215312946205|0.20288424409416095|0.1692118824489004,0.3102756794864243|0.18524087477643203|0.16124314244508375|-0.0698970934913401,1|1|1|0,519|221|972|165,551|256|523|162,495|197|948|141,0|0|0|0,0.060275679486424316|-0.06475912522356797|-0.08875685755491625|-0.0698970934913401,24204786|24204787|24204790|24204789,24352973|24354170|24353115|24352389,,,,,,
81,121,24424448,24555520,9,3998,-98,0.2884062065425628,24423936,-512,3979,-117,1.6430008480578522,0.001473766174028232,0,24428280,24567544,24576760,-1293.8348762291305,3697,-399,2,3589,3884,24,32,132,155,425,504,79,0.5364273566371323,0.36439297543894344,0,399,1596,24429876,24569140,24578356,24429878,24577866,-96.34375,1467,0,32,-108,-545,24,32,132,577,498,442,470.0,28,0.45758399342961364,-0.4485880281220034,-0.4783483956425698,-0.4783483956425698,-2,-122,-243,-121.54241600657039,-14836.72070392705,-0.031151941769164034,-0.12460776707665613,-3.042181813394925e-05,125003.80272726674,-0.4752105322558189,0.3923937152252339,2,218,791,194,0,-0.10760628477476608,-22.75,510,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.421778024855812|-0.441175385596756|0.45758399342961364|0.47223408248192844,-0.4588433213842791|-0.4814495646862724|-0.4485880281220034|0.4939557402005903,0.4619034882994697|-0.46766441991846364|-0.4783483956425698|-0.47230165416499403,-0.4588433213842791|-0.46766441991846364|-0.4783483956425698|0.4939557402005903,-2|-2|-2|2,-164|179|-122|144,-327|358|-243|288,-164.42177802485583|178.55882461440325|-121.54241600657039|144.47223408248192,-20071.017825299783|21796.731520312896|-14836.72070392705|17635.77076202172,-0.04214214117922284|0.04576553839819644|-0.031151941769164034|0.037028971212446665,-0.16856856471689136|0.18306215359278577|-0.12460776707665613|0.14811588484978666,-4.1154434745334804e-05|4.4692908591988713e-05|-3.042181813394925e-05|3.6161104699654947e-05,125005.14430434318|124994.41338642601|125003.80272726674|124995.47986191255,0.19260816088059007|-0.003167191176177475|-0.4752105322558189|-0.3211171810011164,0.013504060868892998|0.19133634701615732|0.3923937152252339|-0.16374405334821818,0|1|2|-1,323|352|218|356,814|403|791|207,299|328|194|332,0|0|0|0,0.013504060868892998|-0.058663652983842685|-0.10760628477476608|0.08625594665178182,24429876|24429877|24429878|24429875,24577698|24579070|24577866|24578934,,,,,,
82,123,24608768,24772608,17,206,206,0.5200936423487971,24612376,3608,2916,-1180,1.8496484217705356,0.0014260662585036399,0,24616880,24756144,24765360,-605.387768340913,165,165,2,197,331,24,32,8,134,4073,2,25,0.5426913258166536,0.4649115763901715,0,-165,-660,24616220,24755484,24764700,24616220,24764763,-258.21875,1502,0,32,-202,-179,24,32,226,211,142,-555,-206.5,28,0.05665587900037347,0.09713105259152144,0.03474001476865851,0.03474001476865851,0,16,32,16.056655879000374,1960.0410008545377,0.004115402880613178,0.01646161152245271,4.018948125598806e-06,124999.4976314843,0.16643290694828017,0.18392336919088614,1,798,911,774,0,-0.06607663080911386,97.25,480,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.08157347461171856|0.026811083285718528|0.05665587900037347|0.47211750804471936,0.4980835501414731|0.4983192894253534|0.09713105259152144|0.007516698216363693,-0.4599373564448115|0.4730700603519722|0.03474001476865851|-0.4883279608879434,0.4980835501414731|0.4730700603519722|0.03474001476865851|-0.4883279608879434,2|2|0|-2,16|13|16|-185,33|27|32|-370,15.91842652538828|13.026811083285718|16.056655879000374|-184.52788249195527,1943.1673004624365|1590.1868998151513|1960.0410008545377|-22525.37628075626,0.004079973991538928|0.0033388381903028804|0.004115402880613178|-0.04729543840782122,0.016319895966155712|0.013355352761211522|0.01646161152245271|-0.1891817536312849,3.984349601112234e-06|3.2605841702176567e-06|4.018948125598806e-06|-4.6186951570137913e-05,124999.50195629986|124999.59242697872|124999.4976314843|125005.77336894628,-0.3713572821292812|-0.4200871175583356|0.16643290694828017|-0.001781989938222317,-0.3540173926652408|-0.40589705524954844|0.18392336919088614|-0.20278760317146283,-1|-2|1|-1,798|809|798|6,709|626|911|25,774|785|774|-18,0|0|0|0,-0.1040173926652408|0.09410294475045156|-0.06607663080911386|0.04721239682853717,24616216|24616217|24616220|24616223,24764763|24764753|24764763|24763962,,,,,,
