source_dataset,source_csv,target_snr_db,packet_index,event_index,frame_index,payload_symbol_index,sf,n_bins,gt_raw_fft_bin,noisy_argmax_bin,argmax_to_gt_signed_delta,argmax_to_gt_abs_distance,is_argmax_correct,gt_bin_rank,gt_peak_energy_ratio,gt_to_argmax_power_db,gt_within_pm0_bins,gt_within_pm1_bins,gt_within_pm2_bins,gt_within_pm4_bins,gt_within_pm8_bins,gt_within_pm16_bins,gt_within_pm32_bins,gt_within_pm64_bins,gt_within_pm128_bins,gt_within_pm256_bins
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,6,6,4,25,10,1024,720,828,-108,108,0,4,0.005454756712174665,-3.236605177547024,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,6,6,4,26,10,1024,314,876,462,462,0,2,0.0067483422686424755,-0.6497972536283065,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,6,6,4,27,10,1024,602,937,-335,335,0,176,0.0017487560023403096,-5.605932264450292,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,6,6,4,28,10,1024,7,508,-501,501,0,6,0.005250806922142507,-1.2524300331700988,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,6,6,4,29,10,1024,610,534,76,76,0,5,0.005222872328176321,-1.8731008181658668,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,6,6,4,30,10,1024,791,473,318,318,0,7,0.006264883963795039,-1.744801750218083,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,6,6,4,31,10,1024,928,291,-387,387,0,35,0.003099905998312654,-3.017962571358255,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,6,6,4,32,10,1024,760,831,-71,71,0,1021,4.459115880994006e-06,-30.432696621348118,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,6,6,4,33,10,1024,584,584,0,0,1,1,0.008807768755844924,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,6,6,4,34,10,1024,932,658,274,274,0,184,0.0017452337934599977,-5.956756812863918,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,0,10,1024,803,803,0,0,1,1,0.007053397346894449,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,1,10,1024,711,711,0,0,1,1,0.00892351093030471,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,2,10,1024,922,922,0,0,1,1,0.011671373497137136,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,3,10,1024,691,863,-172,172,0,2,0.007205477081355359,-0.028814940854631797,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,4,10,1024,86,328,-242,242,0,2,0.009300448174181384,-0.09324714540414712,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,5,10,1024,468,429,39,39,0,3,0.007232428341136754,-1.2994645380622114,0,0,0,0,0,0,0,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,6,10,1024,89,89,0,0,1,1,0.007398091157320003,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,7,10,1024,713,594,119,119,0,102,0.002224979126010004,-5.763557515361597,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,8,10,1024,865,610,255,255,0,12,0.004282282959422999,-1.7159143139518482,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,9,10,1024,492,388,104,104,0,125,0.0021144156786422025,-4.539729659792587,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,10,10,1024,765,243,-502,502,0,456,0.0007685264012082069,-9.780586569497359,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,11,10,1024,1023,1023,0,0,1,1,0.009202173227056595,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,12,10,1024,597,418,179,179,0,182,0.0017248641147734605,-7.071293494581807,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,13,10,1024,562,567,-5,5,0,2,0.0067815732127157234,-0.12925424523035703,0,0,0,0,1,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,14,10,1024,478,1001,501,501,0,35,0.0033914271501977004,-3.4367526976675467,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,15,10,1024,267,87,180,180,0,4,0.0054961942433242195,-1.1491059950617115,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,16,10,1024,917,917,0,0,1,1,0.009853908176860255,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,17,10,1024,656,819,-163,163,0,78,0.0025499408739207844,-4.436899290715965,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,18,10,1024,889,707,182,182,0,12,0.004347227240448297,-1.8826704389317621,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,19,10,1024,510,96,414,414,0,28,0.00377912445751428,-2.1105026312243726,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,20,10,1024,860,286,-450,450,0,23,0.0035208533983401465,-3.6259890595165274,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,21,10,1024,553,120,433,433,0,44,0.003012232476678149,-3.588660810696725,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,22,10,1024,629,438,191,191,0,3,0.006659487937943087,-1.380346042170074,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,23,10,1024,759,223,-488,488,0,69,0.00259127015148896,-4.273581922813787,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,24,10,1024,874,874,0,0,1,1,0.008394694332489457,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,25,10,1024,720,728,-8,8,0,4,0.005179869946203992,-1.6779469114508447,0,0,0,0,1,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,26,10,1024,314,286,28,28,0,97,0.0023927745589893967,-4.982872897002103,0,0,0,0,0,0,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,27,10,1024,602,838,-236,236,0,32,0.0032284676216342806,-2.769091785470916,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,28,10,1024,7,49,-42,42,0,30,0.003235034266295544,-2.4017544114220795,0,0,0,0,0,0,0,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,29,10,1024,610,296,314,314,0,99,0.002245516202096258,-5.557887010833609,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,30,10,1024,775,453,322,322,0,2,0.005930653173482178,-0.41604647115783655,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,31,10,1024,920,823,97,97,0,2,0.006955074169735525,-0.30693678431665006,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,32,10,1024,753,810,-57,57,0,21,0.003752556101716221,-2.751238571523534,0,0,0,0,0,0,0,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,33,10,1024,586,972,-386,386,0,62,0.0028006245496849562,-4.303062538204784,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,8,8,5,34,10,1024,91,131,-40,40,0,3,0.006059426592592239,-0.9567546087713502,0,0,0,0,0,0,0,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,0,10,1024,222,914,332,332,0,10,0.00428159939361287,-2.3091989557004813,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,1,10,1024,826,409,417,417,0,2,0.006696881667441771,-0.29037432570408134,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,2,10,1024,922,520,402,402,0,59,0.0027925378721789214,-4.336640898417221,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,3,10,1024,691,788,-97,97,0,446,0.0008122681181945844,-9.368227966356649,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,4,10,1024,86,86,0,0,1,1,0.0076555813667649325,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,5,10,1024,468,84,384,384,0,9,0.0049065841273685,-1.9076176286635431,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,6,10,1024,89,743,370,370,0,21,0.0038960293089673292,-2.4143725457437086,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,7,10,1024,713,713,0,0,1,1,0.01103532947420609,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,8,10,1024,865,865,0,0,1,1,0.008007001267475219,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,9,10,1024,492,752,-260,260,0,2,0.0062283230179730345,-0.5417888880612701,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,10,10,1024,765,464,301,301,0,126,0.0020286009704507117,-6.445100909439764,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,11,10,1024,1023,519,504,504,0,49,0.0030289078723277634,-4.064173168109219,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,12,10,1024,597,846,-249,249,0,43,0.003172915948946591,-3.006008166768093,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,13,10,1024,562,636,-74,74,0,3,0.006056260316242249,-1.7154894807529464,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,14,10,1024,478,141,337,337,0,4,0.006231132466518852,-0.38880097305751704,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,15,10,1024,267,531,-264,264,0,21,0.0037838550785113632,-3.476238474452844,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,16,10,1024,917,917,0,0,1,1,0.010025644528681378,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,17,10,1024,656,740,-84,84,0,27,0.0036113983863210537,-2.446001303984198,0,0,0,0,0,0,0,0,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,18,10,1024,889,185,-320,320,0,127,0.002142095151345127,-5.25360517368936,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,19,10,1024,510,171,339,339,0,26,0.0034973480140832102,-1.8649402659614953,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,20,10,1024,860,28,-192,192,0,31,0.003407991002790736,-2.6374113670060195,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,21,10,1024,553,770,-217,217,0,2,0.006213763937392375,-0.38133428787617873,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,22,10,1024,629,432,197,197,0,231,0.0014669731515940076,-8.751283077433317,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,23,10,1024,759,204,-469,469,0,639,0.00045312591746859233,-11.271467016385344,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,24,10,1024,874,855,19,19,0,56,0.002905600587626034,-3.6010891385887716,0,0,0,0,0,0,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,25,10,1024,720,492,228,228,0,576,0.0005748197698877563,-10.528491452751553,0,0,0,0,0,0,0,0,0,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,26,10,1024,314,866,472,472,0,233,0.0014217827924608427,-7.27265967331459,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,27,10,1024,602,602,0,0,1,1,0.008548521813686866,0.0,1,1,1,1,1,1,1,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,28,10,1024,7,356,-349,349,0,64,0.0027216140589015813,-3.8074322590251453,0,0,0,0,0,0,0,0,0,0
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,29,10,1024,610,560,50,50,0,145,0.0018937162787326387,-5.511147406818173,0,0,0,0,0,0,0,1,1,1
0_0_0_10_14_16_extreme_snr,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_low_snr_gt_bin_features_all.csv,-23.0,9,9,6,30,10,1024,794,794,0,0,1,1,0.007689495558881128,0.0,1,1,1,1,1,1,1,1,1,1
