trial_id,esn0_db,seed,clean_symbol_index,packet_id,reference_id,payload_index,gt_symbol,signal_power,added_noise_power,timing_error_samples_1m,cfo_error_bins,cfo_error_hz,decision,correct,true_margin_db,true_power
20260820:47,14.0,20260820,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,8.192,250.0,1433,0,-8.318414530432817,0.001241928631102951
20260820:47,14.0,20260820,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,16.384,500.0,1424,0,-3.7832605250255784,0.002351731625538714
20260820:47,14.0,20260820,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,32.768,1000.0,1408,0,-9.615566191444223,0.001244877156959548
20260820:47,14.0,20260820,47,exp0_000003_rxg20_0_fulltrim,3,15,1441,5.768096072074319e-08,9.405728385983485e-06,0.0,65.536,2000.0,1375,0,-13.537690505047724,0.0003576975840909359
20260820:48,14.0,20260820,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,-65.536,-2000.0,3359,0,-19.203627206992238,8.624393514367057e-05
20260820:48,14.0,20260820,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,-32.768,-1000.0,3326,0,-16.743939847983977,0.00029359564514065684
20260820:48,14.0,20260820,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,-16.384,-500.0,3309,0,-14.405463502496602,0.00031779590237094105
20260820:48,14.0,20260820,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,-8.192,-250.0,3301,0,-22.766674117253455,7.299304291438855e-05
20260820:48,14.0,20260820,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,-4.096,-125.0,3297,0,-18.54018941246094,0.00021768895642901645
20260820:48,14.0,20260820,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,0.0,0.0,3293,1,4.059522939414237,0.016375598855550066
20260820:48,14.0,20260820,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,4.096,125.0,3289,0,-25.337355316164874,4.820173813869025e-05
20260820:48,14.0,20260820,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,8.192,250.0,3285,0,-14.966433764606888,0.0004831841352109824
20260820:48,14.0,20260820,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,16.384,500.0,3277,0,-12.971689327672802,0.0005328182452197933
20260820:48,14.0,20260820,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,32.768,1000.0,3260,0,-14.718162586349129,0.00041784146293279145
20260820:48,14.0,20260820,48,exp0_000004_rxg20_0_fulltrim,4,0,3293,8.118294780388177e-08,1.323807278997325e-05,0.0,65.536,2000.0,3227,0,-8.368311643823729,0.0009879911732846441
20260820:49,14.0,20260820,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,-65.536,-2000.0,378,0,-11.216884668943216,0.0008127521600263116
20260820:49,14.0,20260820,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,-32.768,-1000.0,346,0,-16.799627135662647,0.0003577345744592564
20260820:49,14.0,20260820,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,-16.384,-500.0,329,0,-9.451140478274569,0.0019478897245340937
20260820:49,14.0,20260820,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,-8.192,-250.0,321,0,-16.97620643476545,0.00045883731189997126
20260820:49,14.0,20260820,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,-4.096,-125.0,317,0,-15.06740107975406,0.0007376186567879112
20260820:49,14.0,20260820,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,0.0,0.0,313,1,5.514052367002459,0.022921779474175175
20260820:49,14.0,20260820,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,4.096,125.0,309,0,-16.80372955447422,0.000436421100463838
20260820:49,14.0,20260820,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,8.192,250.0,305,0,-17.619185059093127,0.00030946548264668486
20260820:49,14.0,20260820,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,16.384,500.0,297,0,-15.527674955841315,0.00030510687634745237
20260820:49,14.0,20260820,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,32.768,1000.0,280,0,-25.20132009953486,6.60133198104873e-05
20260820:49,14.0,20260820,49,exp0_000004_rxg20_0_fulltrim,4,1,313,8.157069997348827e-08,1.3301301480043994e-05,0.0,65.536,2000.0,247,0,-10.504684836940317,0.0012865588719181004
20260820:50,14.0,20260820,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,-65.536,-2000.0,1499,0,-8.228503206266911,0.0018762770784679916
20260820:50,14.0,20260820,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,-32.768,-1000.0,1466,0,-15.241114122952757,0.0005589421293758536
20260820:50,14.0,20260820,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,-16.384,-500.0,1449,0,-12.472884583040669,0.0004910947076002814
20260820:50,14.0,20260820,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,-8.192,-250.0,1441,0,-17.054780272210934,0.000299378442866486
20260820:50,14.0,20260820,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,-4.096,-125.0,1437,0,-16.043798599870655,0.0004489765031244798
20260820:50,14.0,20260820,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,0.0,0.0,1433,1,5.107629936868756,0.019819097036066546
20260820:50,14.0,20260820,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,4.096,125.0,1429,0,-13.32818371718912,0.0009692644888761905
20260820:50,14.0,20260820,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,8.192,250.0,1425,0,-15.533963946395502,0.0005617249088918919
20260820:50,14.0,20260820,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,16.384,500.0,1417,0,-9.092550651372061,0.0020634392252421585
20260820:50,14.0,20260820,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,32.768,1000.0,1400,0,-10.319078171113222,0.0012510292369828507
20260820:50,14.0,20260820,50,exp0_000004_rxg20_0_fulltrim,4,2,1433,8.030000231287531e-08,1.3094095550962928e-05,0.0,65.536,2000.0,1368,0,-8.649671919225957,0.0015566367877897225
20260820:51,14.0,20260820,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,-65.536,-2000.0,627,0,-31.691671026476882,4.815125443955598e-06
20260820:51,14.0,20260820,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,-32.768,-1000.0,594,0,-11.789366965225959,0.0005554330071902737
20260820:51,14.0,20260820,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,-16.384,-500.0,2881,0,-12.062757089294408,0.0006416567232610561
20260820:51,14.0,20260820,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,-8.192,-250.0,2873,0,-10.414667363662087,0.0011745260781168554
20260820:51,14.0,20260820,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,-4.096,-125.0,2869,0,-14.119457167963777,0.0005072564521563551
20260820:51,14.0,20260820,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,0.0,0.0,2865,1,2.3988354910310714,0.012466131226131216
20260820:51,14.0,20260820,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,4.096,125.0,2861,0,-13.504577958209875,0.0004887975862917365
20260820:51,14.0,20260820,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,8.192,250.0,2857,0,-25.458787671278394,2.637444464641107e-05
20260820:51,14.0,20260820,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,16.384,500.0,545,0,-17.371244616202326,0.00013877349745547527
20260820:51,14.0,20260820,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,32.768,1000.0,2832,0,-14.59061767708316,0.0004149921092771458
20260820:51,14.0,20260820,51,exp0_000004_rxg20_0_fulltrim,4,3,2865,7.831360245026695e-08,1.2770183859129225e-05,0.0,65.536,2000.0,2799,0,-12.017719490253755,0.0004693378996545629
20260820:52,14.0,20260820,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,-65.536,-2000.0,3535,0,-25.800975365534672,3.1496278033609805e-05
20260820:52,14.0,20260820,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,-32.768,-1000.0,3502,0,-14.298408613284604,0.0006686079359372911
20260820:52,14.0,20260820,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,-16.384,-500.0,3486,0,-11.124238536282427,0.0006957283391921844
20260820:52,14.0,20260820,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,-8.192,-250.0,3477,0,-7.70593955843994,0.002346164917182439
20260820:52,14.0,20260820,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,-4.096,-125.0,3473,0,-7.864212846113973,0.002752783716197929
20260820:52,14.0,20260820,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,0.0,0.0,3469,1,4.516693315060177,0.018257814257527594
20260820:52,14.0,20260820,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,4.096,125.0,3465,0,-22.157213517877423,0.00011593668784692316
20260820:52,14.0,20260820,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,8.192,250.0,3461,0,-24.18796604370585,7.209211767623958e-05
20260820:52,14.0,20260820,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,16.384,500.0,3453,0,-17.868302244774632,0.00025248246366077476
20260820:52,14.0,20260820,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,32.768,1000.0,3436,0,-5.252238411875352,0.003775426408030358
20260820:52,14.0,20260820,52,exp0_000004_rxg20_0_fulltrim,4,4,3469,7.585139423172366e-08,1.2368684621876992e-05,0.0,65.536,2000.0,3404,0,-14.481172740797808,0.0003771055012259522
20260820:53,14.0,20260820,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,-65.536,-2000.0,4051,0,-14.183467189777026,0.00032649162117679223
20260820:53,14.0,20260820,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,-32.768,-1000.0,4018,0,-17.35868016351923,0.00027260139592597335
20260820:53,14.0,20260820,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,-16.384,-500.0,4001,0,-9.700762147556919,0.0012380726966843142
20260820:53,14.0,20260820,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,-8.192,-250.0,3993,0,-14.406035138350752,0.000585671817750353
20260820:53,14.0,20260820,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,-4.096,-125.0,3989,0,-12.857464367886118,0.0009264626798733411
20260820:53,14.0,20260820,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,0.0,0.0,3985,1,5.8196217787083455,0.01844436897155166
20260820:53,14.0,20260820,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,4.096,125.0,3981,0,-15.408752697329373,0.0005088273948490457
20260820:53,14.0,20260820,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,8.192,250.0,3977,0,-10.72281705006749,0.0013770733641730454
20260820:53,14.0,20260820,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,16.384,500.0,3969,0,-34.94505172306722,3.486405029867325e-06
20260820:53,14.0,20260820,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,32.768,1000.0,3952,0,-17.78153868697497,0.0002577118609502528
20260820:53,14.0,20260820,53,exp0_000004_rxg20_0_fulltrim,4,5,3985,7.018074944881277e-08,1.144400264822406e-05,0.0,65.536,2000.0,3919,0,-10.383895706484203,0.0008448426503390206
20260820:54,14.0,20260820,54,exp0_000004_rxg20_0_fulltrim,4,6,3165,6.719350360693662e-08,1.0956888309978628e-05,0.0,-65.536,-2000.0,3231,0,-18.706412692286733,0.00010415773948460952
20260820:54,14.0,20260820,54,exp0_000004_rxg20_0_fulltrim,4,6,3165,6.719350360693662e-08,1.0956888309978628e-05,0.0,-32.768,-1000.0,3198,0,-14.795758162865443,0.0005295620517060985
20260820:54,14.0,20260820,54,exp0_000004_rxg20_0_fulltrim,4,6,3165,6.719350360693662e-08,1.0956888309978628e-05,0.0,-16.384,-500.0,3181,0,-11.496230446132058,0.0008429331308637544
20260820:54,14.0,20260820,54,exp0_000004_rxg20_0_fulltrim,4,6,3165,6.719350360693662e-08,1.0956888309978628e-05,0.0,-8.192,-250.0,3173,0,-20.14452980662558,0.00018027593906012884
20260820:54,14.0,20260820,54,exp0_000004_rxg20_0_fulltrim,4,6,3165,6.719350360693662e-08,1.0956888309978628e-05,0.0,-4.096,-125.0,3169,0,-41.17497714796513,1.5788677834095065e-06
20260820:54,14.0,20260820,54,exp0_000004_rxg20_0_fulltrim,4,6,3165,6.719350360693662e-08,1.0956888309978628e-05,0.0,0.0,0.0,3165,1,6.699210637488816,0.02135799112048531
20260820:54,14.0,20260820,54,exp0_000004_rxg20_0_fulltrim,4,6,3165,6.719350360693662e-08,1.0956888309978628e-05,0.0,4.096,125.0,3161,0,-21.46490244910659,0.0001434283217281035
20260820:54,14.0,20260820,54,exp0_000004_rxg20_0_fulltrim,4,6,3165,6.719350360693662e-08,1.0956888309978628e-05,0.0,8.192,250.0,3157,0,-23.39532066357536,8.119158237188465e-05
20260820:54,14.0,20260820,54,exp0_000004_rxg20_0_fulltrim,4,6,3165,6.719350360693662e-08,1.0956888309978628e-05,0.0,16.384,500.0,3149,0,-14.031294475964378,0.00042733501146585695
20260820:54,14.0,20260820,54,exp0_000004_rxg20_0_fulltrim,4,6,3165,6.719350360693662e-08,1.0956888309978628e-05,0.0,32.768,1000.0,3132,0,-14.296990429169083,0.000643320891762781
20260820:54,14.0,20260820,54,exp0_000004_rxg20_0_fulltrim,4,6,3165,6.719350360693662e-08,1.0956888309978628e-05,0.0,65.536,2000.0,3099,0,-18.603891974406523,0.0001283357087458782
20260820:55,14.0,20260820,55,exp0_000004_rxg20_0_fulltrim,4,7,1669,6.096570248939567e-08,9.941353807404901e-06,0.0,-65.536,-2000.0,1735,0,-11.039291824144797,0.0008104187389743368
20260820:55,14.0,20260820,55,exp0_000004_rxg20_0_fulltrim,4,7,1669,6.096570248939567e-08,9.941353807404901e-06,0.0,-32.768,-1000.0,1702,0,-26.059559810545867,3.8590607768354546e-05
20260820:55,14.0,20260820,55,exp0_000004_rxg20_0_fulltrim,4,7,1669,6.096570248939567e-08,9.941353807404901e-06,0.0,-16.384,-500.0,1685,0,-27.671823831078505,2.274117354810986e-05
20260820:55,14.0,20260820,55,exp0_000004_rxg20_0_fulltrim,4,7,1669,6.096570248939567e-08,9.941353807404901e-06,0.0,-8.192,-250.0,1677,0,-13.00594045093914,0.0008527043294975917
20260820:55,14.0,20260820,55,exp0_000004_rxg20_0_fulltrim,4,7,1669,6.096570248939567e-08,9.941353807404901e-06,0.0,-4.096,-125.0,1673,0,-14.30774867692689,0.0006812899446033728
20260820:55,14.0,20260820,55,exp0_000004_rxg20_0_fulltrim,4,7,1669,6.096570248939567e-08,9.941353807404901e-06,0.0,0.0,0.0,1669,1,5.996243428570741,0.01913684143259875
20260820:55,14.0,20260820,55,exp0_000004_rxg20_0_fulltrim,4,7,1669,6.096570248939567e-08,9.941353807404901e-06,0.0,4.096,125.0,1665,0,-15.130767717179673,0.0005823586517667324
20260820:55,14.0,20260820,55,exp0_000004_rxg20_0_fulltrim,4,7,1669,6.096570248939567e-08,9.941353807404901e-06,0.0,8.192,250.0,1661,0,-19.457564313007193,0.00019944048416237984
20260820:55,14.0,20260820,55,exp0_000004_rxg20_0_fulltrim,4,7,1669,6.096570248939567e-08,9.941353807404901e-06,0.0,16.384,500.0,1653,0,-15.775328414654844,0.0003441182270645972
20260820:55,14.0,20260820,55,exp0_000004_rxg20_0_fulltrim,4,7,1669,6.096570248939567e-08,9.941353807404901e-06,0.0,32.768,1000.0,1636,0,-11.087171033627055,0.0013253387327578775
20260820:55,14.0,20260820,55,exp0_000004_rxg20_0_fulltrim,4,7,1669,6.096570248939567e-08,9.941353807404901e-06,0.0,65.536,2000.0,1603,0,-14.630596983242013,0.0004318787272645924
20260820:56,14.0,20260820,56,exp0_000004_rxg20_0_fulltrim,4,8,3245,5.729495868099476e-08,9.342785080307862e-06,0.0,-65.536,-2000.0,3310,0,-12.528508883197507,0.0004545968189159956
20260820:56,14.0,20260820,56,exp0_000004_rxg20_0_fulltrim,4,8,3245,5.729495868099476e-08,9.342785080307862e-06,0.0,-32.768,-1000.0,3278,0,-8.593379012708851,0.0012807422548073571
20260820:56,14.0,20260820,56,exp0_000004_rxg20_0_fulltrim,4,8,3245,5.729495868099476e-08,9.342785080307862e-06,0.0,-16.384,-500.0,3261,0,-16.147159229809322,0.0002516356390425273
20260820:56,14.0,20260820,56,exp0_000004_rxg20_0_fulltrim,4,8,3245,5.729495868099476e-08,9.342785080307862e-06,0.0,-8.192,-250.0,3253,0,-6.36062800626164,0.0029480626877204236
20260820:56,14.0,20260820,56,exp0_000004_rxg20_0_fulltrim,4,8,3245,5.729495868099476e-08,9.342785080307862e-06,0.0,-4.096,-125.0,3249,0,-17.80437286466729,0.00021642659239575705
20260820:56,14.0,20260820,56,exp0_000004_rxg20_0_fulltrim,4,8,3245,5.729495868099476e-08,9.342785080307862e-06,0.0,0.0,0.0,3245,1,3.6389364928353256,0.01256688054706695
20260820:56,14.0,20260820,56,exp0_000004_rxg20_0_fulltrim,4,8,3245,5.729495868099476e-08,9.342785080307862e-06,0.0,4.096,125.0,3241,0,-9.125218111996316,0.001366679314386554
20260820:56,14.0,20260820,56,exp0_000004_rxg20_0_fulltrim,4,8,3245,5.729495868099476e-08,9.342785080307862e-06,0.0,8.192,250.0,3237,0,-18.36228339278412,0.0001442515246336852
20260820:56,14.0,20260820,56,exp0_000004_rxg20_0_fulltrim,4,8,3245,5.729495868099476e-08,9.342785080307862e-06,0.0,16.384,500.0,3228,0,-12.1199939240209,0.00041459659310067246
20260820:56,14.0,20260820,56,exp0_000004_rxg20_0_fulltrim,4,8,3245,5.729495868099476e-08,9.342785080307862e-06,0.0,32.768,1000.0,3212,0,-11.795083311714802,0.0008142760455203679
20260820:56,14.0,20260820,56,exp0_000004_rxg20_0_fulltrim,4,8,3245,5.729495868099476e-08,9.342785080307862e-06,0.0,65.536,2000.0,3179,0,-25.947558911835912,2.5205926842812067e-05
20260820:57,14.0,20260820,57,exp0_000004_rxg20_0_fulltrim,4,9,1381,5.142273458915145e-08,8.385232637710558e-06,0.0,-65.536,-2000.0,3021,0,-7.82328837642784,0.0006739942421063461
20260820:57,14.0,20260820,57,exp0_000004_rxg20_0_fulltrim,4,9,1381,5.142273458915145e-08,8.385232637710558e-06,0.0,-32.768,-1000.0,1414,0,-12.58000466329451,0.00034223553622149405
20260820:57,14.0,20260820,57,exp0_000004_rxg20_0_fulltrim,4,9,1381,5.142273458915145e-08,8.385232637710558e-06,0.0,-16.384,-500.0,1397,0,-15.53907878862211,0.00012264931884191452
20260820:57,14.0,20260820,57,exp0_000004_rxg20_0_fulltrim,4,9,1381,5.142273458915145e-08,8.385232637710558e-06,0.0,-8.192,-250.0,1389,0,-15.028860623608981,0.00018839982198517406
20260820:57,14.0,20260820,57,exp0_000004_rxg20_0_fulltrim,4,9,1381,5.142273458915145e-08,8.385232637710558e-06,0.0,-4.096,-125.0,1385,0,-24.17218106885331,2.5827093651253387e-05
20260820:57,14.0,20260820,57,exp0_000004_rxg20_0_fulltrim,4,9,1381,5.142273458915145e-08,8.385232637710558e-06,0.0,0.0,0.0,1381,1,2.9659760152093546,0.007226606288414372
20260820:57,14.0,20260820,57,exp0_000004_rxg20_0_fulltrim,4,9,1381,5.142273458915145e-08,8.385232637710558e-06,0.0,4.096,125.0,1377,0,-8.41198373525209,0.001021213928060774
20260820:57,14.0,20260820,57,exp0_000004_rxg20_0_fulltrim,4,9,1381,5.142273458915145e-08,8.385232637710558e-06,0.0,8.192,250.0,1373,0,-20.24051338765501,6.170752096679513e-05
20260820:57,14.0,20260820,57,exp0_000004_rxg20_0_fulltrim,4,9,1381,5.142273458915145e-08,8.385232637710558e-06,0.0,16.384,500.0,1365,0,-16.569343570139523,0.00011331472198673753
20260820:57,14.0,20260820,57,exp0_000004_rxg20_0_fulltrim,4,9,1381,5.142273458915145e-08,8.385232637710558e-06,0.0,32.768,1000.0,1348,0,-13.766073802652896,0.00024076917080100794
20260820:57,14.0,20260820,57,exp0_000004_rxg20_0_fulltrim,4,9,1381,5.142273458915145e-08,8.385232637710558e-06,0.0,65.536,2000.0,3468,0,-5.432335513547827,0.0011987395422972114
20260820:58,14.0,20260820,58,exp0_000004_rxg20_0_fulltrim,4,10,709,4.895640530528202e-08,7.983061400189359e-06,0.0,-65.536,-2000.0,775,0,-25.284523774406466,1.1661685414894813e-05
20260820:58,14.0,20260820,58,exp0_000004_rxg20_0_fulltrim,4,10,709,4.895640530528202e-08,7.983061400189359e-06,0.0,-32.768,-1000.0,742,0,-9.642095938002836,0.0007562512211506528
20260820:58,14.0,20260820,58,exp0_000004_rxg20_0_fulltrim,4,10,709,4.895640530528202e-08,7.983061400189359e-06,0.0,-16.384,-500.0,725,0,-9.812010994101117,0.0005941512963282408
20260820:58,14.0,20260820,58,exp0_000004_rxg20_0_fulltrim,4,10,709,4.895640530528202e-08,7.983061400189359e-06,0.0,-8.192,-250.0,717,0,-9.704834387549436,0.0008889819587399317
20260820:58,14.0,20260820,58,exp0_000004_rxg20_0_fulltrim,4,10,709,4.895640530528202e-08,7.983061400189359e-06,0.0,-4.096,-125.0,713,0,-3.4720980279774594,0.0040575615987779035
