window_index,start_sample,end_sample,peak_bin,peak_bin_div_os,peak_power,second_power,total_power,confidence_db,peak_share,valid
342,1400832,1417216,-1,-0.25,0.0,0.0,0.0,nan,nan,0
343,1404928,1421312,-1,-0.25,0.0,0.0,0.0,nan,nan,0
344,1409024,1425408,-1,-0.25,0.0,0.0,0.0,nan,nan,0
345,1413120,1429504,-1,-0.25,0.0,0.0,0.0,nan,nan,0
346,1417216,1433600,-1,-0.25,0.0,0.0,0.0,nan,nan,0
347,1421312,1437696,-1,-0.25,0.0,0.0,0.0,nan,nan,0
348,1425408,1441792,-1,-0.25,0.0,0.0,0.0,nan,nan,0
349,1429504,1445888,-1,-0.25,0.0,0.0,0.0,nan,nan,0
350,1433600,1449984,-1,-0.25,0.0,0.0,0.0,nan,nan,0
351,1437696,1454080,-1,-0.25,0.0,0.0,0.0,nan,nan,0
352,1441792,1458176,-1,-0.25,0.0,0.0,0.0,nan,nan,0
353,1445888,1462272,-1,-0.25,0.0,0.0,0.0,nan,nan,0
354,1449984,1466368,-1,-0.25,0.0,0.0,0.0,nan,nan,0
355,1454080,1470464,-1,-0.25,0.0,0.0,0.0,nan,nan,0
356,1458176,1474560,-1,-0.25,0.0,0.0,0.0,nan,nan,0
357,1462272,1478656,-1,-0.25,0.0,0.0,0.0,nan,nan,0
358,1466368,1482752,-1,-0.25,0.0,0.0,0.0,nan,nan,0
359,1470464,1486848,-1,-0.25,0.0,0.0,0.0,nan,nan,0
360,1474560,1490944,-1,-0.25,0.0,0.0,0.0,nan,nan,0
361,1478656,1495040,-1,-0.25,0.0,0.0,0.0,nan,nan,0
362,1482752,1499136,-1,-0.25,0.0,0.0,0.0,nan,nan,0
363,1486848,1503232,-1,-0.25,0.0,0.0,0.0,nan,nan,0
364,1490944,1507328,-1,-0.25,0.0,0.0,0.0,nan,nan,0
365,1495040,1511424,-1,-0.25,0.0,0.0,0.0,nan,nan,0
366,1499136,1515520,-1,-0.25,0.0,0.0,0.0,nan,nan,0
367,1503232,1519616,-1,-0.25,0.0,0.0,0.0,nan,nan,0
368,1507328,1523712,-1,-0.25,0.0,0.0,0.0,nan,nan,0
369,1511424,1527808,-1,-0.25,0.0,0.0,0.0,nan,nan,0
370,1515520,1531904,-1,-0.25,0.0,0.0,0.0,nan,nan,0
371,1519616,1536000,-1,-0.25,0.0,0.0,0.0,nan,nan,0
372,1523712,1540096,-1,-0.25,0.0,0.0,0.0,nan,nan,0
373,1527808,1544192,-1,-0.25,0.0,0.0,0.0,nan,nan,0
374,1531904,1548288,-1,-0.25,0.0,0.0,0.0,nan,nan,0
375,1536000,1552384,-1,-0.25,0.0,0.0,0.0,nan,nan,0
376,1540096,1556480,-1,-0.25,0.0,0.0,0.0,nan,nan,0
377,1544192,1560576,-1,-0.25,0.0,0.0,0.0,nan,nan,0
378,1548288,1564672,-1,-0.25,0.0,0.0,0.0,nan,nan,0
379,1552384,1568768,-1,-0.25,0.0,0.0,0.0,nan,nan,0
380,1556480,1572864,-1,-0.25,0.0,0.0,0.0,nan,nan,0
381,1560576,1576960,-1,-0.25,0.0,0.0,0.0,nan,nan,0
382,1564672,1581056,-1,-0.25,0.0,0.0,0.0,nan,nan,0
383,1568768,1585152,-1,-0.25,0.0,0.0,0.0,nan,nan,0
384,1572864,1589248,-1,-0.25,0.0,0.0,0.0,nan,nan,0
385,1576960,1593344,-1,-0.25,0.0,0.0,0.0,nan,nan,0
386,1581056,1597440,-1,-0.25,0.0,0.0,0.0,nan,nan,0
387,1585152,1601536,-1,-0.25,0.0,0.0,0.0,nan,nan,0
388,1589248,1605632,-1,-0.25,0.0,0.0,0.0,nan,nan,0
389,1593344,1609728,-1,-0.25,0.0,0.0,0.0,nan,nan,0
390,1597440,1613824,-1,-0.25,0.0,0.0,0.0,nan,nan,0
391,1601536,1617920,-1,-0.25,0.0,0.0,0.0,nan,nan,0
392,1605632,1622016,-1,-0.25,0.0,0.0,0.0,nan,nan,0
393,1609728,1626112,-1,-0.25,0.0,0.0,0.0,nan,nan,0
394,1613824,1630208,-1,-0.25,0.0,0.0,0.0,nan,nan,0
395,1617920,1634304,-1,-0.25,0.0,0.0,0.0,nan,nan,0
396,1622016,1638400,-1,-0.25,0.0,0.0,0.0,nan,nan,0
397,1626112,1642496,-1,-0.25,0.0,0.0,0.0,nan,nan,0
398,1630208,1646592,-1,-0.25,0.0,0.0,0.0,nan,nan,0
399,1634304,1650688,-1,-0.25,0.0,0.0,0.0,nan,nan,0
400,1638400,1654784,-1,-0.25,0.0,0.0,0.0,nan,nan,0
401,1642496,1658880,-1,-0.25,0.0,0.0,0.0,nan,nan,0
402,1646592,1662976,-1,-0.25,0.0,0.0,0.0,nan,nan,0
403,1650688,1667072,-1,-0.25,0.0,0.0,0.0,nan,nan,0
404,1654784,1671168,-1,-0.25,0.0,0.0,0.0,nan,nan,0
405,1658880,1675264,-1,-0.25,0.0,0.0,0.0,nan,nan,0
406,1662976,1679360,-1,-0.25,0.0,0.0,0.0,nan,nan,0
407,1667072,1683456,-1,-0.25,0.0,0.0,0.0,nan,nan,0
408,1671168,1687552,-1,-0.25,0.0,0.0,0.0,nan,nan,0
409,1675264,1691648,-1,-0.25,0.0,0.0,0.0,nan,nan,0
410,1679360,1695744,-1,-0.25,0.0,0.0,0.0,nan,nan,0
411,1683456,1699840,-1,-0.25,0.0,0.0,0.0,nan,nan,0
412,1687552,1703936,-1,-0.25,0.0,0.0,0.0,nan,nan,0
413,1691648,1708032,-1,-0.25,0.0,0.0,0.0,nan,nan,0
414,1695744,1712128,-1,-0.25,0.0,0.0,0.0,nan,nan,0
415,1699840,1716224,-1,-0.25,0.0,0.0,0.0,nan,nan,0
416,1703936,1720320,-1,-0.25,0.0,0.0,0.0,nan,nan,0
417,1708032,1724416,-1,-0.25,0.0,0.0,0.0,nan,nan,0
418,1712128,1728512,-1,-0.25,0.0,0.0,0.0,nan,nan,0
419,1716224,1732608,-1,-0.25,0.0,0.0,0.0,nan,nan,0
420,1720320,1736704,-1,-0.25,0.0,0.0,0.0,nan,nan,0
421,1724416,1740800,-1,-0.25,0.0,0.0,0.0,nan,nan,0
422,1728512,1744896,-1,-0.25,0.0,0.0,0.0,nan,nan,0
423,1732608,1748992,-1,-0.25,0.0,0.0,0.0,nan,nan,0
424,1736704,1753088,-1,-0.25,0.0,0.0,0.0,nan,nan,0
425,1740800,1757184,-1,-0.25,0.0,0.0,0.0,nan,nan,0
426,1744896,1761280,-1,-0.25,0.0,0.0,0.0,nan,nan,0
427,1748992,1765376,-1,-0.25,0.0,0.0,0.0,nan,nan,0
428,1753088,1769472,-1,-0.25,0.0,0.0,0.0,nan,nan,0
429,1757184,1773568,-1,-0.25,0.0,0.0,0.0,nan,nan,0
430,1761280,1777664,-1,-0.25,0.0,0.0,0.0,nan,nan,0
431,1765376,1781760,-1,-0.25,0.0,0.0,0.0,nan,nan,0
432,1769472,1785856,-1,-0.25,0.0,0.0,0.0,nan,nan,0
433,1773568,1789952,-1,-0.25,0.0,0.0,0.0,nan,nan,0
434,1777664,1794048,-1,-0.25,0.0,0.0,0.0,nan,nan,0
435,1781760,1798144,-1,-0.25,0.0,0.0,0.0,nan,nan,0
436,1785856,1802240,-1,-0.25,0.0,0.0,0.0,nan,nan,0
437,1789952,1806336,-1,-0.25,0.0,0.0,0.0,nan,nan,0
438,1794048,1810432,-1,-0.25,0.0,0.0,0.0,nan,nan,0
439,1798144,1814528,-1,-0.25,0.0,0.0,0.0,nan,nan,0
440,1802240,1818624,-1,-0.25,0.0,0.0,0.0,nan,nan,0
441,1806336,1822720,-1,-0.25,0.0,0.0,0.0,nan,nan,0
442,1810432,1826816,-1,-0.25,0.0,0.0,0.0,nan,nan,0
443,1814528,1830912,-1,-0.25,0.0,0.0,0.0,nan,nan,0
444,1818624,1835008,-1,-0.25,0.0,0.0,0.0,nan,nan,0
445,1822720,1839104,-1,-0.25,0.0,0.0,0.0,nan,nan,0
446,1826816,1843200,-1,-0.25,0.0,0.0,0.0,nan,nan,0
447,1830912,1847296,-1,-0.25,0.0,0.0,0.0,nan,nan,0
448,1835008,1851392,-1,-0.25,0.0,0.0,0.0,nan,nan,0
449,1839104,1855488,-1,-0.25,0.0,0.0,0.0,nan,nan,0
450,1843200,1859584,-1,-0.25,0.0,0.0,0.0,nan,nan,0
451,1847296,1863680,-1,-0.25,0.0,0.0,0.0,nan,nan,0
452,1851392,1867776,-1,-0.25,0.0,0.0,0.0,nan,nan,0
453,1855488,1871872,-1,-0.25,0.0,0.0,0.0,nan,nan,0
454,1859584,1875968,-1,-0.25,0.0,0.0,0.0,nan,nan,0
455,1863680,1880064,-1,-0.25,0.0,0.0,0.0,nan,nan,0
456,1867776,1884160,-1,-0.25,0.0,0.0,0.0,nan,nan,0
457,1871872,1888256,-1,-0.25,0.0,0.0,0.0,nan,nan,0
458,1875968,1892352,-1,-0.25,0.0,0.0,0.0,nan,nan,0
459,1880064,1896448,-1,-0.25,0.0,0.0,0.0,nan,nan,0
460,1884160,1900544,-1,-0.25,0.0,0.0,0.0,nan,nan,0
461,1888256,1904640,-1,-0.25,0.0,0.0,0.0,nan,nan,0
462,1892352,1908736,-1,-0.25,0.0,0.0,0.0,nan,nan,0
463,1896448,1912832,-1,-0.25,0.0,0.0,0.0,nan,nan,0
464,1900544,1916928,-1,-0.25,0.0,0.0,0.0,nan,nan,0
465,1904640,1921024,-1,-0.25,0.0,0.0,0.0,nan,nan,0
466,1908736,1925120,-1,-0.25,0.0,0.0,0.0,nan,nan,0
467,1912832,1929216,-1,-0.25,0.0,0.0,0.0,nan,nan,0
468,1916928,1933312,-1,-0.25,0.0,0.0,0.0,nan,nan,0
469,1921024,1937408,-1,-0.25,0.0,0.0,0.0,nan,nan,0
470,1925120,1941504,-1,-0.25,0.0,0.0,0.0,nan,nan,0
471,1929216,1945600,-1,-0.25,0.0,0.0,0.0,nan,nan,0
472,1933312,1949696,-1,-0.25,0.0,0.0,0.0,nan,nan,0
473,1937408,1953792,-1,-0.25,0.0,0.0,0.0,nan,nan,0
474,1941504,1957888,-1,-0.25,0.0,0.0,0.0,nan,nan,0
475,1945600,1961984,-1,-0.25,0.0,0.0,0.0,nan,nan,0
476,1949696,1966080,-1,-0.25,0.0,0.0,0.0,nan,nan,0
477,1953792,1970176,-1,-0.25,0.0,0.0,0.0,nan,nan,0
478,1957888,1974272,-1,-0.25,0.0,0.0,0.0,nan,nan,0
479,1961984,1978368,-1,-0.25,0.0,0.0,0.0,nan,nan,0
480,1966080,1982464,-1,-0.25,0.0,0.0,0.0,nan,nan,0
481,1970176,1986560,-1,-0.25,0.0,0.0,0.0,nan,nan,0
482,1974272,1990656,-1,-0.25,0.0,0.0,0.0,nan,nan,0
483,1978368,1994752,-1,-0.25,0.0,0.0,0.0,nan,nan,0
484,1982464,1998848,-1,-0.25,0.0,0.0,0.0,nan,nan,0
485,1986560,2002944,-1,-0.25,0.0,0.0,0.0,nan,nan,0
486,1990656,2007040,-1,-0.25,0.0,0.0,0.0,nan,nan,0
487,1994752,2011136,-1,-0.25,0.0,0.0,0.0,nan,nan,0
488,1998848,2015232,-1,-0.25,0.0,0.0,0.0,nan,nan,0
489,2002944,2019328,-1,-0.25,0.0,0.0,0.0,nan,nan,0
490,2007040,2023424,-1,-0.25,0.0,0.0,0.0,nan,nan,0
491,2011136,2027520,-1,-0.25,0.0,0.0,0.0,nan,nan,0
492,2015232,2031616,-1,-0.25,0.0,0.0,0.0,nan,nan,0
493,2019328,2035712,-1,-0.25,0.0,0.0,0.0,nan,nan,0
494,2023424,2039808,-1,-0.25,0.0,0.0,0.0,nan,nan,0
495,2027520,2043904,-1,-0.25,0.0,0.0,0.0,nan,nan,0
496,2031616,2048000,-1,-0.25,0.0,0.0,0.0,nan,nan,0
497,2035712,2052096,-1,-0.25,0.0,0.0,0.0,nan,nan,0
498,2039808,2056192,-1,-0.25,0.0,0.0,0.0,nan,nan,0
499,2043904,2060288,-1,-0.25,0.0,0.0,0.0,nan,nan,0
500,2048000,2064384,-1,-0.25,0.0,0.0,0.0,nan,nan,0
501,2052096,2068480,-1,-0.25,0.0,0.0,0.0,nan,nan,0
502,2056192,2072576,-1,-0.25,0.0,0.0,0.0,nan,nan,0
503,2060288,2076672,-1,-0.25,0.0,0.0,0.0,nan,nan,0
504,2064384,2080768,-1,-0.25,0.0,0.0,0.0,nan,nan,0
505,2068480,2084864,-1,-0.25,0.0,0.0,0.0,nan,nan,0
506,2072576,2088960,-1,-0.25,0.0,0.0,0.0,nan,nan,0
507,2076672,2093056,-1,-0.25,0.0,0.0,0.0,nan,nan,0
508,2080768,2097152,-1,-0.25,0.0,0.0,0.0,nan,nan,0
509,2084864,2101248,-1,-0.25,0.0,0.0,0.0,nan,nan,0
510,2088960,2105344,-1,-0.25,0.0,0.0,0.0,nan,nan,0
511,2093056,2109440,-1,-0.25,0.0,0.0,0.0,nan,nan,0
512,2097152,2113536,-1,-0.25,0.0,0.0,0.0,nan,nan,0
513,2101248,2117632,-1,-0.25,0.0,0.0,0.0,nan,nan,0
514,2105344,2121728,-1,-0.25,0.0,0.0,0.0,nan,nan,0
515,2109440,2125824,-1,-0.25,0.0,0.0,0.0,nan,nan,0
516,2113536,2129920,-1,-0.25,0.0,0.0,0.0,nan,nan,0
517,2117632,2134016,-1,-0.25,0.0,0.0,0.0,nan,nan,0
518,2121728,2138112,-1,-0.25,0.0,0.0,0.0,nan,nan,0
519,2125824,2142208,-1,-0.25,0.0,0.0,0.0,nan,nan,0
520,2129920,2146304,-1,-0.25,0.0,0.0,0.0,nan,nan,0
521,2134016,2150400,-1,-0.25,0.0,0.0,0.0,nan,nan,0
522,2138112,2154496,-1,-0.25,0.0,0.0,0.0,nan,nan,0
523,2142208,2158592,-1,-0.25,0.0,0.0,0.0,nan,nan,0
524,2146304,2162688,-1,-0.25,0.0,0.0,0.0,nan,nan,0
525,2150400,2166784,-1,-0.25,0.0,0.0,0.0,nan,nan,0
526,2154496,2170880,-1,-0.25,0.0,0.0,0.0,nan,nan,0
527,2158592,2174976,-1,-0.25,0.0,0.0,0.0,nan,nan,0
528,2162688,2179072,-1,-0.25,0.0,0.0,0.0,nan,nan,0
529,2166784,2183168,-1,-0.25,0.0,0.0,0.0,nan,nan,0
530,2170880,2187264,-1,-0.25,0.0,0.0,0.0,nan,nan,0
531,2174976,2191360,-1,-0.25,0.0,0.0,0.0,nan,nan,0
532,2179072,2195456,-1,-0.25,0.0,0.0,0.0,nan,nan,0
533,2183168,2199552,-1,-0.25,0.0,0.0,0.0,nan,nan,0
534,2187264,2203648,-1,-0.25,0.0,0.0,0.0,nan,nan,0
535,2191360,2207744,-1,-0.25,0.0,0.0,0.0,nan,nan,0
536,2195456,2211840,-1,-0.25,0.0,0.0,0.0,nan,nan,0
537,2199552,2215936,-1,-0.25,0.0,0.0,0.0,nan,nan,0
538,2203648,2220032,-1,-0.25,0.0,0.0,0.0,nan,nan,0
539,2207744,2224128,-1,-0.25,0.0,0.0,0.0,nan,nan,0
540,2211840,2228224,-1,-0.25,0.0,0.0,0.0,nan,nan,0
541,2215936,2232320,-1,-0.25,0.0,0.0,0.0,nan,nan,0
542,2220032,2236416,-1,-0.25,0.0,0.0,0.0,nan,nan,0
543,2224128,2240512,-1,-0.25,0.0,0.0,0.0,nan,nan,0
544,2228224,2244608,-1,-0.25,0.0,0.0,0.0,nan,nan,0
545,2232320,2248704,-1,-0.25,0.0,0.0,0.0,nan,nan,0
546,2236416,2252800,-1,-0.25,0.0,0.0,0.0,nan,nan,0
547,2240512,2256896,-1,-0.25,0.0,0.0,0.0,nan,nan,0
548,2244608,2260992,-1,-0.25,0.0,0.0,0.0,nan,nan,0
549,2248704,2265088,-1,-0.25,0.0,0.0,0.0,nan,nan,0
550,2252800,2269184,-1,-0.25,0.0,0.0,0.0,nan,nan,0
551,2256896,2273280,-1,-0.25,0.0,0.0,0.0,nan,nan,0
552,2260992,2277376,-1,-0.25,0.0,0.0,0.0,nan,nan,0
553,2265088,2281472,-1,-0.25,0.0,0.0,0.0,nan,nan,0
554,2269184,2285568,-1,-0.25,0.0,0.0,0.0,nan,nan,0
555,2273280,2289664,-1,-0.25,0.0,0.0,0.0,nan,nan,0
556,2277376,2293760,-1,-0.25,0.0,0.0,0.0,nan,nan,0
557,2281472,2297856,-1,-0.25,0.0,0.0,0.0,nan,nan,0
558,2285568,2301952,-1,-0.25,0.0,0.0,0.0,nan,nan,0
559,2289664,2306048,-1,-0.25,0.0,0.0,0.0,nan,nan,0
560,2293760,2310144,-1,-0.25,0.0,0.0,0.0,nan,nan,0
561,2297856,2314240,-1,-0.25,0.0,0.0,0.0,nan,nan,0
562,2301952,2318336,-1,-0.25,0.0,0.0,0.0,nan,nan,0
563,2306048,2322432,-1,-0.25,0.0,0.0,0.0,nan,nan,0
564,2310144,2326528,-1,-0.25,0.0,0.0,0.0,nan,nan,0
565,2314240,2330624,-1,-0.25,0.0,0.0,0.0,nan,nan,0
566,2318336,2334720,-1,-0.25,0.0,0.0,0.0,nan,nan,0
567,2322432,2338816,-1,-0.25,0.0,0.0,0.0,nan,nan,0
568,2326528,2342912,-1,-0.25,0.0,0.0,0.0,nan,nan,0
569,2330624,2347008,-1,-0.25,0.0,0.0,0.0,nan,nan,0
570,2334720,2351104,-1,-0.25,0.0,0.0,0.0,nan,nan,0
571,2338816,2355200,-1,-0.25,0.0,0.0,0.0,nan,nan,0
572,2342912,2359296,-1,-0.25,0.0,0.0,0.0,nan,nan,0
573,2347008,2363392,-1,-0.25,0.0,0.0,0.0,nan,nan,0
574,2351104,2367488,-1,-0.25,0.0,0.0,0.0,nan,nan,0
575,2355200,2371584,-1,-0.25,0.0,0.0,0.0,nan,nan,0
576,2359296,2375680,-1,-0.25,0.0,0.0,0.0,nan,nan,0
577,2363392,2379776,-1,-0.25,0.0,0.0,0.0,nan,nan,0
578,2367488,2383872,-1,-0.25,0.0,0.0,0.0,nan,nan,0
579,2371584,2387968,-1,-0.25,0.0,0.0,0.0,nan,nan,0
580,2375680,2392064,-1,-0.25,0.0,0.0,0.0,nan,nan,0
581,2379776,2396160,-1,-0.25,0.0,0.0,0.0,nan,nan,0
582,2383872,2400256,-1,-0.25,0.0,0.0,0.0,nan,nan,0
583,2387968,2404352,-1,-0.25,0.0,0.0,0.0,nan,nan,0
584,2392064,2408448,-1,-0.25,0.0,0.0,0.0,nan,nan,0
585,2396160,2412544,-1,-0.25,0.0,0.0,0.0,nan,nan,0
586,2400256,2416640,-1,-0.25,0.0,0.0,0.0,nan,nan,0
587,2404352,2420736,-1,-0.25,0.0,0.0,0.0,nan,nan,0
588,2408448,2424832,-1,-0.25,0.0,0.0,0.0,nan,nan,0
589,2412544,2428928,-1,-0.25,0.0,0.0,0.0,nan,nan,0
590,2416640,2433024,-1,-0.25,0.0,0.0,0.0,nan,nan,0
591,2420736,2437120,-1,-0.25,0.0,0.0,0.0,nan,nan,0
592,2424832,2441216,-1,-0.25,0.0,0.0,0.0,nan,nan,0
593,2428928,2445312,-1,-0.25,0.0,0.0,0.0,nan,nan,0
594,2433024,2449408,-1,-0.25,0.0,0.0,0.0,nan,nan,0
595,2437120,2453504,-1,-0.25,0.0,0.0,0.0,nan,nan,0
596,2441216,2457600,-1,-0.25,0.0,0.0,0.0,nan,nan,0
597,2445312,2461696,-1,-0.25,0.0,0.0,0.0,nan,nan,0
598,2449408,2465792,-1,-0.25,0.0,0.0,0.0,nan,nan,0
599,2453504,2469888,-1,-0.25,0.0,0.0,0.0,nan,nan,0
600,2457600,2473984,-1,-0.25,0.0,0.0,0.0,nan,nan,0
601,2461696,2478080,-1,-0.25,0.0,0.0,0.0,nan,nan,0
602,2465792,2482176,-1,-0.25,0.0,0.0,0.0,nan,nan,0
603,2469888,2486272,-1,-0.25,0.0,0.0,0.0,nan,nan,0
604,2473984,2490368,-1,-0.25,0.0,0.0,0.0,nan,nan,0
605,2478080,2494464,-1,-0.25,0.0,0.0,0.0,nan,nan,0
606,2482176,2498560,-1,-0.25,0.0,0.0,0.0,nan,nan,0
607,2486272,2502656,-1,-0.25,0.0,0.0,0.0,nan,nan,0
608,2490368,2506752,-1,-0.25,0.0,0.0,0.0,nan,nan,0
609,2494464,2510848,-1,-0.25,0.0,0.0,0.0,nan,nan,0
610,2498560,2514944,-1,-0.25,0.0,0.0,0.0,nan,nan,0
611,2502656,2519040,-1,-0.25,0.0,0.0,0.0,nan,nan,0
612,2506752,2523136,-1,-0.25,0.0,0.0,0.0,nan,nan,0
613,2510848,2527232,-1,-0.25,0.0,0.0,0.0,nan,nan,0
614,2514944,2531328,-1,-0.25,0.0,0.0,0.0,nan,nan,0
615,2519040,2535424,-1,-0.25,0.0,0.0,0.0,nan,nan,0
616,2523136,2539520,-1,-0.25,0.0,0.0,0.0,nan,nan,0
617,2527232,2543616,-1,-0.25,0.0,0.0,0.0,nan,nan,0
618,2531328,2547712,-1,-0.25,0.0,0.0,0.0,nan,nan,0
619,2535424,2551808,-1,-0.25,0.0,0.0,0.0,nan,nan,0
620,2539520,2555904,-1,-0.25,0.0,0.0,0.0,nan,nan,0
621,2543616,2560000,-1,-0.25,0.0,0.0,0.0,nan,nan,0
622,2547712,2564096,-1,-0.25,0.0,0.0,0.0,nan,nan,0
623,2551808,2568192,-1,-0.25,0.0,0.0,0.0,nan,nan,0
624,2555904,2572288,-1,-0.25,0.0,0.0,0.0,nan,nan,0
625,2560000,2576384,-1,-0.25,0.0,0.0,0.0,nan,nan,0
626,2564096,2580480,-1,-0.25,0.0,0.0,0.0,nan,nan,0
627,2568192,2584576,-1,-0.25,0.0,0.0,0.0,nan,nan,0
628,2572288,2588672,-1,-0.25,0.0,0.0,0.0,nan,nan,0
629,2576384,2592768,-1,-0.25,0.0,0.0,0.0,nan,nan,0
630,2580480,2596864,-1,-0.25,0.0,0.0,0.0,nan,nan,0
631,2584576,2600960,-1,-0.25,0.0,0.0,0.0,nan,nan,0
632,2588672,2605056,-1,-0.25,0.0,0.0,0.0,nan,nan,0
633,2592768,2609152,-1,-0.25,0.0,0.0,0.0,nan,nan,0
634,2596864,2613248,-1,-0.25,0.0,0.0,0.0,nan,nan,0
635,2600960,2617344,-1,-0.25,0.0,0.0,0.0,nan,nan,0
636,2605056,2621440,-1,-0.25,0.0,0.0,0.0,nan,nan,0
637,2609152,2625536,-1,-0.25,0.0,0.0,0.0,nan,nan,0
638,2613248,2629632,-1,-0.25,0.0,0.0,0.0,nan,nan,0
639,2617344,2633728,-1,-0.25,0.0,0.0,0.0,nan,nan,0
640,2621440,2637824,-1,-0.25,0.0,0.0,0.0,nan,nan,0
641,2625536,2641920,-1,-0.25,0.0,0.0,0.0,nan,nan,0
642,2629632,2646016,-1,-0.25,0.0,0.0,0.0,nan,nan,0
643,2633728,2650112,-1,-0.25,0.0,0.0,0.0,nan,nan,0
644,2637824,2654208,-1,-0.25,0.0,0.0,0.0,nan,nan,0
645,2641920,2658304,-1,-0.25,0.0,0.0,0.0,nan,nan,0
646,2646016,2662400,-1,-0.25,0.0,0.0,0.0,nan,nan,0
647,2650112,2666496,-1,-0.25,0.0,0.0,0.0,nan,nan,0
648,2654208,2670592,-1,-0.25,0.0,0.0,0.0,nan,nan,0
649,2658304,2674688,-1,-0.25,0.0,0.0,0.0,nan,nan,0
650,2662400,2678784,-1,-0.25,0.0,0.0,0.0,nan,nan,0
651,2666496,2682880,-1,-0.25,0.0,0.0,0.0,nan,nan,0
652,2670592,2686976,-1,-0.25,0.0,0.0,0.0,nan,nan,0
653,2674688,2691072,-1,-0.25,0.0,0.0,0.0,nan,nan,0
654,2678784,2695168,-1,-0.25,0.0,0.0,0.0,nan,nan,0
655,2682880,2699264,-1,-0.25,0.0,0.0,0.0,nan,nan,0
656,2686976,2703360,-1,-0.25,0.0,0.0,0.0,nan,nan,0
657,2691072,2707456,-1,-0.25,0.0,0.0,0.0,nan,nan,0
658,2695168,2711552,-1,-0.25,0.0,0.0,0.0,nan,nan,0
659,2699264,2715648,-1,-0.25,0.0,0.0,0.0,nan,nan,0
660,2703360,2719744,-1,-0.25,0.0,0.0,0.0,nan,nan,0
661,2707456,2723840,-1,-0.25,0.0,0.0,0.0,nan,nan,0
662,2711552,2727936,-1,-0.25,0.0,0.0,0.0,nan,nan,0
663,2715648,2732032,-1,-0.25,0.0,0.0,0.0,nan,nan,0
664,2719744,2736128,-1,-0.25,0.0,0.0,0.0,nan,nan,0
665,2723840,2740224,-1,-0.25,0.0,0.0,0.0,nan,nan,0
666,2727936,2744320,-1,-0.25,0.0,0.0,0.0,nan,nan,0
667,2732032,2748416,-1,-0.25,0.0,0.0,0.0,nan,nan,0
668,2736128,2752512,-1,-0.25,0.0,0.0,0.0,nan,nan,0
669,2740224,2756608,-1,-0.25,0.0,0.0,0.0,nan,nan,0
670,2744320,2760704,-1,-0.25,0.0,0.0,0.0,nan,nan,0
671,2748416,2764800,-1,-0.25,0.0,0.0,0.0,nan,nan,0
672,2752512,2768896,-1,-0.25,0.0,0.0,0.0,nan,nan,0
673,2756608,2772992,-1,-0.25,0.0,0.0,0.0,nan,nan,0
674,2760704,2777088,-1,-0.25,0.0,0.0,0.0,nan,nan,0
675,2764800,2781184,-1,-0.25,0.0,0.0,0.0,nan,nan,0
676,2768896,2785280,-1,-0.25,0.0,0.0,0.0,nan,nan,0
677,2772992,2789376,-1,-0.25,0.0,0.0,0.0,nan,nan,0
678,2777088,2793472,-1,-0.25,0.0,0.0,0.0,nan,nan,0
679,2781184,2797568,-1,-0.25,0.0,0.0,0.0,nan,nan,0
680,2785280,2801664,-1,-0.25,0.0,0.0,0.0,nan,nan,0
681,2789376,2805760,-1,-0.25,0.0,0.0,0.0,nan,nan,0
682,2793472,2809856,-1,-0.25,0.0,0.0,0.0,nan,nan,0
683,2797568,2813952,-1,-0.25,0.0,0.0,0.0,nan,nan,0
684,2801664,2818048,-1,-0.25,0.0,0.0,0.0,nan,nan,0
685,2805760,2822144,-1,-0.25,0.0,0.0,0.0,nan,nan,0
686,2809856,2826240,-1,-0.25,0.0,0.0,0.0,nan,nan,0
687,2813952,2830336,-1,-0.25,0.0,0.0,0.0,nan,nan,0
688,2818048,2834432,-1,-0.25,0.0,0.0,0.0,nan,nan,0
689,2822144,2838528,-1,-0.25,0.0,0.0,0.0,nan,nan,0
690,2826240,2842624,-1,-0.25,0.0,0.0,0.0,nan,nan,0
691,2830336,2846720,-1,-0.25,0.0,0.0,0.0,nan,nan,0
692,2834432,2850816,-1,-0.25,0.0,0.0,0.0,nan,nan,0
693,2838528,2854912,-1,-0.25,0.0,0.0,0.0,nan,nan,0
694,2842624,2859008,-1,-0.25,0.0,0.0,0.0,nan,nan,0
695,2846720,2863104,-1,-0.25,0.0,0.0,0.0,nan,nan,0
696,2850816,2867200,-1,-0.25,0.0,0.0,0.0,nan,nan,0
697,2854912,2871296,-1,-0.25,0.0,0.0,0.0,nan,nan,0
698,2859008,2875392,-1,-0.25,0.0,0.0,0.0,nan,nan,0
699,2863104,2879488,-1,-0.25,0.0,0.0,0.0,nan,nan,0
700,2867200,2883584,-1,-0.25,0.0,0.0,0.0,nan,nan,0
701,2871296,2887680,-1,-0.25,0.0,0.0,0.0,nan,nan,0
702,2875392,2891776,-1,-0.25,0.0,0.0,0.0,nan,nan,0
703,2879488,2895872,-1,-0.25,0.0,0.0,0.0,nan,nan,0
704,2883584,2899968,-1,-0.25,0.0,0.0,0.0,nan,nan,0
705,2887680,2904064,-1,-0.25,0.0,0.0,0.0,nan,nan,0
706,2891776,2908160,-1,-0.25,0.0,0.0,0.0,nan,nan,0
707,2895872,2912256,-1,-0.25,0.0,0.0,0.0,nan,nan,0
