dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_bin,selected_bin,gt_symbol,selected_symbol,selected_local_score,gt_local_score,selected_minus_gt_local_score,selected_energy,gt_energy,selected_energy_score,gt_energy_score,selected_minus_gt_energy_db,selected_tau_hat,gt_tau_hat,selected_minus_gt_tau_hat,expected_tau,selected_tau_residual,gt_tau_residual,selected_minus_gt_abs_tau_residual,selected_tau_gain_db,gt_tau_gain_db,selected_minus_gt_tau_gain_db,selected_corrected_coherence,gt_corrected_coherence,selected_minus_gt_corrected_coherence,selected_tau_local_step_abs_mean,gt_tau_local_step_abs_mean,selected_minus_gt_tau_local_step_abs_mean,selected_tau_local_second_abs,gt_tau_local_second_abs,selected_minus_gt_tau_local_second_abs,selected_rank,gt_rank,top1_bin,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,candidate_count,hard_anchor,high_confidence
0_0_0_10_14_16,-25.0,42,1,9,492,740,491,739,0.8061033571061701,0.6649532565228687,0.14115010058330135,0.8697453568623281,0.5117686482641517,1.0,0.5884120498330634,2.303184421266575,0.0625,0.125,-0.0625,0.10138941137022772,-0.03888941137022772,0.023610588629772278,0.015278822740455444,0.14396442911792376,0.5174376413403086,-0.37347321222238483,0.9048987303148415,0.8398311462220196,0.06506758409282187,0.109375,0.171875,-0.0625,0.21875,0.34375,-0.125,1,8,740,0.9029438866870599,11.466676830666431,0.9229895158862738,16,0,0
0_0_0_10_14_16,-25.0,42,1,12,597,157,596,156,0.9252610905623662,0.870435908933627,0.05482518162873917,0.6354758961268914,0.565504857727376,1.0,0.8898919080550876,0.506627423282792,0.15625,0.125,0.03125,0.08260545581023837,0.07364454418976163,0.04239454418976163,0.03125,0.3833479856308602,0.7271260717114112,-0.343778086080551,0.9088418588955489,0.9433803921806573,-0.034538533285108364,0.296875,0.296875,0.0,0.34375,0.40625,-0.0625,1,2,157,0.506627423282792,9.86628396751151,0.8366023623967122,16,0,0
0_0_0_10_14_16,-25.0,42,1,31,897,996,896,995,0.8570637350143975,0.7448880558546153,0.11217567915978222,0.5546734603516121,0.5011152196062909,0.8855704192511639,0.8000613817696827,0.44099793436213347,0.28125,-0.03125,0.3125,-0.03635959606969408,0.3176095960696941,0.005109596069694078,0.3125,0.27549478406101313,0.014186559909479689,0.26130822415153343,0.8620563696105439,0.8318951665532969,0.03016120305724701,0.25,0.0625,0.1875,0.5,0.125,0.375,2,6,114,0.5277689864530933,10.062863906608253,0.9133934431597647,16,0,0
0_0_0_10_14_16,-25.0,42,2,2,922,358,921,357,0.8995401145822968,0.8200695386258605,0.07947057595643625,0.8058354543805422,0.7480637517076048,1.0,0.9283083136155291,0.3230776013466385,0.09375,-0.03125,0.125,-0.03930935732366414,0.13305935732366414,0.00805935732366414,0.125,0.5050907628367393,0.053576676920944165,0.4515140859157951,0.899411438292322,0.9662515568655222,-0.06684011857320027,0.125,0.03125,0.09375,0.25,0.0,0.25,1,2,358,0.3230776013466385,10.726040402514112,0.909266368353962,16,0,0
0_0_0_10_14_16,-25.0,42,2,8,865,247,864,246,0.8981084787142251,0.7761980687708904,0.12191040994333469,1.015835735874603,0.7585852295005822,1.0,0.7467597395040093,1.26819104465027,-0.0625,-0.28125,0.21875,-0.0766452042989666,0.014145204298966596,-0.2046047957010334,-0.1904595914020668,0.1255520650477228,0.6964293528672066,-0.5708772878194839,0.9430660354814373,0.9954935273252288,-0.052427491843791474,0.125,0.09375,0.03125,0.25,0.1875,0.0625,1,2,247,1.26819104465027,12.039824111187723,0.9304705731883616,4,0,1
0_0_0_10_14_16,-25.0,42,2,13,562,825,561,824,0.8053465212594612,0.6137373247382459,0.19160919652121522,0.7184424035390045,0.3818676812202604,1.0,0.5315216353311037,2.7447905303404676,0.03125,0.125,-0.09375,-0.1077584101117186,0.1390084101117186,0.2327584101117186,-0.09375,0.06555898814865017,0.5894144381155885,-0.5238554499669383,0.8902990940292284,0.9013155591817136,-0.011016465152485222,0.046875,0.25,-0.203125,0.09375,0.5,-0.40625,1,15,825,0.9446224280584714,10.625510563160507,0.8850514362605536,16,0,0
0_0_0_10_14_16,-25.0,42,2,20,860,739,859,738,0.8261057246107509,0.8122199074245907,0.013885817186160221,0.5169994591131264,0.5423280757252122,0.8220991753312467,0.8623751068859851,-0.20771999229290103,0.0625,0.1875,-0.125,0.0986831017504286,-0.0361831017504286,0.0888168982495714,-0.05263379649914279,0.18813597630782872,0.46227449890129363,-0.27413852259346494,0.993100119328235,0.923726317949139,0.0693738013790961,0.046875,0.078125,-0.03125,0.09375,0.15625,-0.0625,5,4,38,0.3333760561728993,9.987323964128414,0.8919744722917426,16,0,0
0_0_0_10_14_16,-25.0,42,2,23,759,276,758,275,0.9409424107721815,0.782719896965868,0.15822251380631358,0.9985754798288013,0.753636292414317,1.0,0.7547113940185298,1.2221909333439913,0.09375,0.0625,0.03125,0.08001517826277738,0.013734821737222624,-0.017515178262777376,-0.003780356525554751,0.223474018796196,0.16671000707966438,0.056764011716531615,0.9812778159619351,0.9592591987799747,0.02201861718196041,0.09375,0.0625,0.03125,0.1875,0.125,0.0625,1,2,276,1.2221909333439913,11.821273612980466,0.9659858924912709,4,0,1
0_0_0_10_14_16,-25.0,42,3,0,222,685,221,684,0.7960322688084153,0.6592399105678574,0.1367923582405579,0.734371245059041,0.5868408837440917,1.0,0.7991065659126014,0.9739530090912064,0.0,-0.09375,0.09375,-0.024008879160738295,0.02400887916073824,-0.0697411208392617,-0.045732241678523466,0.0,0.3557531068672868,-0.3557531068672868,0.9735484540139785,0.9577660579265644,0.015782396087414052,0.03125,0.25,-0.21875,nan,nan,nan,1,3,685,0.9290727318982466,10.506673011644958,0.9735484587227681,16,0,0
0_0_0_10_14_16,-25.0,42,3,1,711,323,710,322,0.7899185507036528,0.6075079019974808,0.18241064870617196,0.5895135957811739,0.44088353919632084,1.0,0.7478767959746526,1.2616994122033711,0.03125,0.15625,-0.125,-0.030218675795813055,0.061468675795813055,0.18646867579581305,-0.125,0.03210198048505861,0.8646752763826876,-0.832573295897629,0.9416124281318369,0.8784132904668187,0.06319913766501817,0.078125,0.25,-0.171875,0.15625,0.5,-0.34375,1,7,323,0.7742532669518691,9.776113618014584,0.9327903380243521,16,0,0
0_0_0_10_14_16,-25.0,42,3,5,468,63,467,62,0.7817505788719168,0.7245208828099331,0.05722969606198369,0.5034345067605415,0.43983569064999983,0.7887498160151857,0.6891071537972904,0.5865251248812198,-0.3125,-0.0625,-0.25,-0.055057862336112096,-0.2574421376638879,-0.007442137663887904,0.25,0.2977049123531594,0.14235957090651566,0.15534534144664372,0.8340512207756116,0.9824518750985569,-0.14840065432294536,0.28125,0.09375,0.1875,0.4375,0.0625,0.375,3,10,693,1.0151179385810334,9.896384240964176,0.9033508225237153,16,0,0
0_0_0_10_14_16,-25.0,42,3,25,720,306,719,305,0.9045382556013283,0.8674398331268571,0.03709842247447115,0.6306637059879883,0.561063701044052,1.0,0.8896400660397891,0.5078566633288035,0.0,-0.03125,0.03125,0.0707462049623927,-0.0707462049623927,-0.1019962049623927,-0.03125,0.0,0.057875292446454965,-0.057875292446454965,0.8387744840562955,0.9437014322247687,-0.10492694816847314,0.09375,0.125,-0.03125,0.1875,0.25,-0.0625,1,3,306,0.32911670394736053,9.940603876631597,0.8387745381089999,16,0,0
0_0_0_10_14_16,-25.0,42,5,1,826,543,825,542,0.901178679661746,0.591633800294873,0.309544879366873,0.7347627626722364,0.4118511436582253,1.0,0.5605226129865052,2.514068621106507,0.0625,-0.1875,0.25,0.06113496159102261,0.0013650384089773926,-0.2486349615910226,-0.24726992318204521,0.11008484557787175,1.1693967551660545,-1.0593119095881827,0.9380136054672448,0.9572468930949805,-0.019233287627735685,0.0,0.1875,-0.1875,0.0,0.375,-0.375,1,11,543,0.34727858053001964,10.605451479049977,0.9204621317495696,40,0,0
0_0_0_10_14_16,-25.0,42,5,2,871,775,870,774,0.9095322735606404,0.7625286838354917,0.1470035897251487,0.5524648829704262,0.41199329907671256,1.0,0.7457366282931088,1.2741452517418772,0.0625,-0.0625,0.125,0.05492031504430117,0.007579684955698829,-0.11742031504430117,-0.10984063008860234,0.08774012190435326,0.10626876965953878,-0.01852864775518552,0.8295945707163795,0.884387454606314,-0.05479288388993442,0.03125,0.09375,-0.0625,0.0625,0.0625,0.0,1,9,775,0.2989515869899183,8.950016758832387,0.8267732809762237,40,0,0
0_0_0_10_14_16,-25.0,42,5,4,86,474,85,473,0.8154547205040051,0.7536999633649477,0.061754757139057426,0.5002920188772784,0.44057797914408425,0.8274841535542683,0.7287169940564692,0.5520078810848796,0.0,-0.46875,0.46875,0.04249102195085819,-0.04249102195085819,0.4887589780491418,-0.4462679560982836,0.0,1.2513606719445194,-1.2513606719445194,0.8988345173845248,0.9036367261874101,-0.004802208802885288,0.046875,0.46875,-0.421875,0.09375,0.0625,0.03125,6,12,620,0.364169039378539,9.917066972352654,0.980482165823169,40,0,0
0_0_0_10_14_16,-25.0,42,5,5,468,194,467,193,0.9041795471230705,0.6799766845285122,0.22420286259455824,0.9210369954958573,0.5627242550204414,1.0,0.6109681345834413,2.1398144006097892,0.09375,0.0,0.09375,0.03627637540413675,0.05747362459586325,-0.03627637540413675,0.021197249191726497,0.34306711127540235,0.0,0.34306711127540235,0.9485691825830684,0.8864292294563038,0.06213995312676468,0.078125,0.265625,-0.1875,0.15625,0.46875,-0.3125,1,3,194,1.7874479484410757,11.719832106031108,0.9289803924766095,4,0,1
0_0_0_10_14_16,-25.0,42,5,6,89,296,88,295,0.8630128644530408,0.7597609981257379,0.10325186632730288,0.8989400074395384,0.6829803758187722,1.0,0.7597619086551877,1.1932248397891485,0.03125,-0.0625,0.09375,0.030061728857415204,0.0011882711425847958,-0.0925617288574152,-0.09137345771483041,0.07559511116953155,0.07381583248144984,0.0017792786880817119,0.8992565299299781,0.9195024367742906,-0.02024590684431249,0.0625,0.046875,0.015625,0.0,0.09375,-0.09375,1,3,296,0.1431788396883536,11.325903371789714,0.898792565600051,40,0,0
0_0_0_10_14_16,-25.0,42,5,10,765,491,764,490,0.7354578557270184,0.6425001681341739,0.0929576875928445,0.49949502261867806,0.42027286357928517,0.7061959778445622,0.5941901168522461,0.7499981578027728,0.0,-0.03125,0.03125,0.005203142670529348,-0.005203142670529348,-0.03645314267052935,-0.03125,0.0,0.006724160419077205,-0.006724160419077205,0.8564226437062492,0.7212831888791902,0.13513945482705902,0.28125,0.3125,-0.03125,0.4375,0.375,0.0625,3,9,225,0.021401470539744165,10.71186528796938,0.9622066553863657,40,0,0
0_0_0_10_14_16,-25.0,42,5,23,759,952,758,951,0.873056605694002,0.7894652719047158,0.08359133378928618,0.5954363886625949,0.5368363488156689,0.9038958917612259,0.8149387230640754,0.4499345805060534,-0.03125,-0.03125,0.0,-0.07558726243684988,0.04433726243684988,0.04433726243684988,0.0,0.008861568139672716,0.02311854161809452,-0.014256973478421803,0.9541923803609034,0.7941430293433749,0.16004935101752849,0.1875,0.1875,0.0,0.375,0.375,0.0,2,3,601,0.43881587486264095,10.321007581306054,0.9230434551616082,40,0,0
0_0_0_10_14_16,-25.0,42,5,29,610,144,609,143,0.7934327459965873,0.7103214539864254,0.08311129201016187,1.1755566441045175,0.8413356028543149,1.0,0.7156912489701454,1.452742930378559,-0.03125,0.03125,-0.0625,-0.11287514171717872,0.08162514171717872,0.14412514171717872,-0.0625,0.015850392408195444,0.019572000611985885,-0.0037216082037904406,0.9452428198866192,0.7732279612304197,0.17201485865619948,0.234375,0.234375,0.0,0.46875,0.46875,0.0,1,2,144,1.452742930378559,12.474411107409516,0.944965110343152,4,0,1
0_0_0_10_14_16,-25.0,42,5,30,823,284,822,283,0.8752842357769941,0.7911798552265218,0.08410438055047231,0.6494930276044784,0.66027839301697,0.9836654273007318,1.0,-0.07152592407224788,-0.28125,-0.15625,-0.125,-0.11908978826390021,-0.1621602117360998,-0.03716021173609979,0.125,0.8043157749833098,0.9177671052947856,-0.1134513303114758,0.9598331738961474,0.9132443070506969,0.046588866845450494,0.234375,0.140625,0.09375,0.46875,0.28125,0.1875,2,1,823,0.07152592407224742,10.087499850035659,0.8850789922806876,40,0,0
0_0_0_10_14_16,-25.0,42,5,32,741,793,740,792,0.769449685905239,0.405944857781983,0.36350482812325596,0.8294693112043774,0.35654843505685463,1.0,0.4298512678415449,3.666817879770811,0.09375,-0.125,0.21875,0.11848091864265686,-0.024730918642656863,-0.24348091864265686,-0.21875,0.14622711863437363,0.4836457369949209,-0.3374186183605473,0.8116389492536373,0.8611199808793898,-0.04948103162575246,0.125,0.046875,0.078125,0.25,0.09375,0.15625,1,23,793,0.6347700490887618,11.383143687740509,0.7812348182560545,40,0,0
0_0_0_10_14_16,-25.0,42,5,33,581,277,580,276,0.7970357454721135,0.7214907427566954,0.07554500271541809,0.9117464110006637,0.8327305908702307,1.0,0.9133357486499879,0.3936954340587145,0.0,-0.09375,0.09375,0.11226627209593532,-0.11226627209593532,-0.20601627209593532,-0.09375,0.0,0.31062133080036813,-0.31062133080036813,0.9797471895022286,0.8801399286263919,0.09960726087583671,0.109375,0.25,-0.140625,0.03125,0.5,-0.46875,1,2,277,0.3936954340587145,11.415241416816661,0.9797471819818774,40,0,0
0_0_0_10_14_16,-25.0,42,6,2,871,311,870,310,0.8701097034913102,0.7201680591215123,0.14994164436979796,0.6190570961391586,0.4848578033103337,0.8792475325394489,0.6886441167573298,1.06116316654734,-0.0625,0.1875,-0.25,-0.018618742818016842,-0.04388125718198316,0.2061187428180169,-0.16223748563603374,0.13610667820263855,0.5318622794364607,-0.39575560123382214,0.9985045795836497,0.896975423172613,0.10152915641103666,0.125,0.125,0.0,0.25,0.25,0.0,2,9,220,0.5588884178384358,10.590037701727567,0.8294526578589839,28,0,0
0_0_0_10_14_16,-25.0,42,6,26,314,223,313,222,0.8864685918608431,0.7805772063365526,0.10589138552429056,0.7614066602012635,0.5881473165580964,1.0,0.7724483476446485,1.1213055149263764,-0.03125,0.09375,-0.125,0.08209110723561908,-0.11334110723561908,0.011658892764380924,0.10168221447123815,0.010614644727243888,0.3969561590597325,-0.38634151433248864,0.8832847126467298,0.8939658977069913,-0.0106811850602615,0.015625,0.109375,-0.09375,0.03125,0.21875,-0.1875,1,5,223,0.6191972270563832,11.073947879423285,0.8766058310460625,28,0,0
0_0_0_10_14_16,-25.0,42,8,7,713,945,712,944,0.9485795173585108,0.7419771872190029,0.2066023301395079,0.6486588132639923,0.47640644368135554,1.0,0.7344484248724249,1.3403869623825224,-0.03125,0.1875,-0.21875,0.09562495593640774,-0.12687495593640774,0.09187504406359226,0.03499991187281548,0.0006580595243338161,1.4430118488910955,-1.4423537893667617,0.9893139540661692,0.9501266567052962,0.03918729736087301,0.234375,0.015625,0.21875,0.46875,0.03125,0.4375,1,11,945,0.21062212304999173,10.22901972856133,0.9909270834834637,28,0,0
0_0_0_10_14_16,-25.0,42,8,13,562,628,561,627,0.9165859162431751,0.6889496191522227,0.22763629709095234,0.7883183475360624,0.5541961780014759,1.0,0.7030106298218863,1.5303810821191555,0.0625,0.09375,-0.03125,0.05818133259912772,0.004318667400872278,0.03556866740087228,-0.03125,0.18651741976419753,0.4343558943738828,-0.24783847460968525,0.9601884755012123,0.9323302680994491,0.027858207401763257,0.109375,0.046875,0.0625,0.03125,0.09375,-0.0625,1,2,628,1.5303810821191555,10.980522212278007,0.946427564317345,4,0,1
0_0_0_10_14_16,-25.0,42,8,14,478,532,477,531,0.8864401025583953,0.7804805830235982,0.1059595195347971,0.8063403099677124,0.6052790800824006,1.0,0.7506496606955408,1.245627073721643,-0.0625,0.125,-0.1875,0.051940728709581,-0.114440728709581,0.073059271290419,0.04138145741916199,0.1287474285316039,0.5325120033352136,-0.4037645748036097,0.9044116459966007,0.9804007132873201,-0.07598906729071941,0.109375,0.0625,0.046875,0.21875,0.125,0.09375,1,4,532,0.5534490752854728,11.258176898578567,0.9024017447974818,28,0,0
0_0_0_10_14_16,-25.0,42,9,26,314,313,313,312,0.7710262404157994,0.7343079096922942,0.036718330723505166,0.46748525427852883,0.4239881567103545,0.7819053592233407,0.7091530886694711,0.4241419104262212,0.1875,-0.15625,0.34375,-0.10137507620559782,0.2888750762055978,-0.054874923794402175,0.23400015241119565,1.395175679874496,0.8635631851663393,0.5316124947081567,0.9504492431509057,0.9571666533205092,-0.006717410169603477,0.234375,0.109375,0.125,0.46875,0.21875,0.25,6,11,446,0.31011726515932936,9.744224531075664,0.6787370328055451,40,0,0
0_0_0_10_14_16,-25.0,42,9,30,794,603,793,602,0.8793868822561137,0.7661420597991823,0.11324482245693146,0.8046376842108351,0.6023232222159471,1.0,0.7485645204483407,1.2577076089600079,-0.0625,0.46875,0.46875,-0.1263808099309106,0.06388080993091061,-0.4048691900690895,-0.3409883801381789,0.2413652424027109,2.650384882436445,-2.4090196400337343,0.9674590071708112,0.9721204982133596,-0.004661491042548316,0.25,0.28125,-0.03125,0.5,0.4375,0.0625,1,4,603,0.6668859715680919,11.120732746439232,0.9463435636362529,40,0,0
0_0_0_10_14_16,-25.0,42,9,33,580,565,579,564,0.9282151025502874,0.6334316755243906,0.29478342702589677,0.6622388743648209,0.42396129979170283,1.0,0.640193918241874,1.9368845591281776,-0.125,0.125,-0.25,0.10486488977510477,-0.22986488977510477,0.020135110224895225,0.20972977955020955,0.6985242632996252,0.578152136188407,0.12037212711121825,0.9183767554595328,0.8394813668502329,0.0788953886092999,0.15625,0.09375,0.0625,0.3125,0.1875,0.125,1,13,565,0.6588678686328497,10.215531064406367,0.9174157330026571,40,0,0
0_0_0_10_14_16,-25.0,42,10,24,874,552,873,551,0.8360978855986231,0.5818630777409555,0.2542348078576676,0.704680408267766,0.5300012487060144,0.9316014285159355,0.7006721268489366,1.237153044633306,-0.125,0.15625,-0.28125,0.07320916551870338,-0.19820916551870338,0.08304083448129662,0.11516833103740676,0.803785314831339,0.5332176485270321,0.27056766630430684,0.8172231904989649,0.8121199469898429,0.005103243509121946,0.3125,0.046875,0.265625,0.125,0.09375,0.03125,2,6,814,0.3076985419047795,10.700032756296798,0.9421528770189433,16,0,0
0_0_0_10_14_16,-25.0,42,10,26,314,57,313,56,0.8238890982431819,0.7255222422988248,0.09836685594435712,0.5839417464453369,0.6360961165818857,0.8689860170718516,0.9465989273556915,-0.3715321977350601,-0.375,0.125,-0.5,0.060681370777760035,-0.43568137077776004,0.06431862922223996,0.37136274155552007,1.4528379806756841,0.613201226197717,0.8396367544779672,0.9381013436793562,0.7600168564060789,0.1780844872732773,0.140625,0.046875,0.09375,0.03125,0.03125,0.0,4,3,159,0.21540329035028521,10.234212784756995,0.9637225246165392,16,0,0
0_0_0_10_14_16,-25.0,42,10,28,7,782,6,781,0.9165361854523243,0.6776523262198509,0.23888385923247335,0.7777767535046678,0.6291635232723571,1.0,0.8089255952139758,0.9209142285503309,0.125,-0.5,-0.375,0.04815357603681669,0.07684642396318331,0.4518464239631833,-0.375,0.6107415532344561,0.6028832189611546,0.007858334273301515,0.9092393088101282,0.9679461723038463,-0.05870686349371812,0.25,0.390625,-0.140625,0.5,0.15625,0.34375,1,3,782,0.6517436236178726,11.027761357584282,0.8835065970614613,16,0,0
0_0_0_10_14_16,-25.0,42,10,30,826,474,825,473,0.8554776099674051,0.8239399918252178,0.03153761814218725,0.5695047141509804,0.5420389366140945,0.878342506302497,0.8359822601449918,0.21466838760518872,0.125,0.0625,0.0625,0.03562578129587335,0.08937421870412665,0.02687421870412665,0.0625,0.7341463021767403,0.0544254253077377,0.6797208768690025,0.894947516530389,0.9251261955439983,-0.030178679013609377,0.15625,0.15625,0.0,0.0,0.125,-0.125,3,6,805,0.3632811816510489,9.712109270880067,0.9457165005742713,16,0,0
0_0_0_10_14_16,-25.0,42,11,5,468,818,467,817,0.9218144267497401,0.7052690952234114,0.2165453315263287,0.5830677432692575,0.5139694410808637,1.0,0.8814918112242671,0.5478171780213275,-0.15625,0.21875,-0.375,0.0100049489842301,-0.1662549489842301,0.2087450510157699,-0.0424901020315398,0.6757623633244696,2.2813782244470895,-1.60561586112262,0.9062807128084859,0.9218640508863936,-0.015583338077907682,0.203125,0.171875,0.03125,0.40625,0.34375,0.0625,1,3,818,0.21730499417288443,9.43771674427591,0.8860312226184329,40,0,0
0_0_0_10_14_16,-25.0,42,11,18,889,853,888,852,0.8954428920951719,0.60740666351591,0.2880362285792619,0.8161702295510622,0.5791914561280151,1.0,0.7096454087116137,1.4895860270010957,0.03125,0.1875,-0.15625,-0.06955145291641612,0.10080145291641607,0.25705145291641607,-0.15625,0.046619809756256216,0.8575604777191326,-0.8109406679628763,0.8727396454879545,0.9784456171342205,-0.10570597164626605,0.015625,0.140625,-0.125,0.03125,0.28125,-0.25,1,5,853,0.23133336004545813,10.950002165741552,0.8645329842378906,40,0,0
0_0_0_10_14_16,-25.0,42,11,25,720,722,719,721,0.7884846455460272,0.6500627926360889,0.13842185290993825,0.6661041461771369,0.5240712810599781,1.0,0.7867707836194913,1.0415177578425188,0.0,-0.0625,0.0625,-0.11238951547830256,0.11238951547830256,0.04988951547830256,0.0625,0.0,0.18290013662014382,-0.18290013662014382,0.9232309580478097,0.8954795366507214,0.027751421397088305,0.0625,0.0,0.0625,0.125,0.0,0.125,1,4,722,0.6042405371173649,10.247340555851853,0.9232309703068473,40,0,0
0_0_0_10_14_16,-25.0,42,11,34,93,689,92,688,0.8328829647516167,0.7790851986248555,0.05379776612676124,0.559723503843518,0.5529776754056002,1.0,0.9879479271611868,0.052659456376130946,0.0,0.125,-0.125,0.08253297551355776,-0.08253297551355776,0.04246702448644224,0.04006595102711552,0.0,0.52992575047961,-0.52992575047961,0.950645537107003,0.9280442614987882,0.022601275608214788,0.15625,0.03125,0.125,nan,nan,nan,1,2,689,0.052659456376130946,9.226497853893704,0.9506454953968094,40,0,0
