dataset,packet_index,frame_index,payload_symbol_index,frame_symbol_index,gt_bin,case_index,noise_model,snr_db,seed,savaux_equal_bin,savaux_gls_bin,savaux_nus_joint_gls_bin,segmented_savaux_gls_bin,segmented_savaux_nus_gls_bin,cfr_whitened_ml_bin,savaux_equal_correct,savaux_gls_correct,savaux_nus_joint_gls_correct,segmented_savaux_gls_correct,segmented_savaux_nus_gls_correct,cfr_whitened_ml_correct,savaux_equal_margin_db,savaux_gls_margin_db,savaux_nus_joint_gls_margin_db,segmented_savaux_gls_margin_db,segmented_savaux_nus_gls_margin_db,cfr_whitened_ml_margin_db
0_0_0_10_14_32,2,1,5,13,468,40,ar1_rho0.8,-22.0,101,192,192,192,468,468,468,0,0,0,1,1,1,0.15928595926912784,0.16386917962478303,0.1600966038190864,0.445978083180969,0.41155802918993095,1.1562250043202953
0_0_0_10_14_32,2,1,6,14,89,41,ar1_rho0.8,-22.0,101,89,89,89,89,89,89,1,1,1,1,1,1,2.1569772503015976,2.1509018820302033,2.1430048873123884,3.400431014949288,3.3994891490727666,2.7051018010899823
0_0_0_10_14_32,2,1,7,15,713,42,ar1_rho0.8,-22.0,101,713,713,713,713,713,713,1,1,1,1,1,1,3.4332993705771218,3.4344118466177,3.43506947220936,4.558759158582225,4.551466219767106,4.102859377677591
0_0_0_10_14_32,2,1,8,16,865,43,ar1_rho0.8,-22.0,101,865,865,865,264,264,865,1,1,1,0,0,1,0.39757493744170475,0.3977571335067082,0.40284327105286477,0.44866356363065807,0.46767844698662125,0.8299904126271096
0_0_0_10_14_32,2,1,9,17,492,44,ar1_rho0.8,-22.0,101,492,492,492,492,492,492,1,1,1,1,1,1,4.1905395499821925,4.191251079809858,4.1882991859036816,3.543274360171944,3.515457781033653,4.671817375714716
0_0_0_10_14_32,2,1,10,18,765,45,ar1_rho0.8,-22.0,101,946,946,946,765,765,765,0,0,0,1,1,1,0.6001439807760071,0.6030158829736638,0.6048620570318897,5.325428583804918,5.313280680100955,4.547243421185357
0_0_0_10_14_32,2,1,11,19,1023,46,ar1_rho0.8,-22.0,101,1023,1023,1023,1023,1023,1023,1,1,1,1,1,1,2.3328999960173475,2.3296309615159863,2.3312038707802407,4.13742009922472,4.126400249738112,4.551668117552067
0_0_0_10_14_32,2,1,12,20,597,47,ar1_rho0.8,-22.0,101,92,92,92,597,597,597,0,0,0,1,1,1,0.4342547135786185,0.43384923488297533,0.43248032660741487,0.6607992543187102,0.6618975008915211,2.460498414956333
0_0_0_10_14_32,2,1,13,21,562,48,ar1_rho0.8,-22.0,101,562,562,562,562,562,562,1,1,1,1,1,1,1.6994379625405156,1.7009069129757124,1.7028028240734505,3.9694393877080083,3.965617428878913,3.1742107561942294
0_0_0_10_14_32,2,1,14,22,478,49,ar1_rho0.8,-22.0,101,365,365,365,478,478,478,0,0,0,1,1,1,0.7312471595580693,0.7292900102324755,0.7258955296166905,2.0242943368353012,2.033629688357172,2.2953202301526545
0_0_0_10_14_32,2,1,15,23,267,50,ar1_rho0.8,-22.0,101,267,267,267,267,267,267,1,1,1,1,1,1,1.9031922031782846,1.9042960524733268,1.903390549770371,3.7000287178002793,3.698188626855478,4.892084580712718
0_0_0_10_14_32,2,1,16,24,917,51,ar1_rho0.8,-22.0,101,917,917,917,917,917,917,1,1,1,1,1,1,2.5738237822712744,2.5712775975964157,2.5728752911520107,4.273587924583367,4.260955629511044,4.103607770163827
0_0_0_10_14_32,2,1,17,25,656,52,ar1_rho0.8,-22.0,101,39,39,39,794,794,656,0,0,0,0,0,1,0.38138553097042366,0.37919645874806446,0.3775731699420738,0.21886449428936486,0.24879300362338017,1.8119695577260464
0_0_0_10_14_32,2,1,18,26,889,53,ar1_rho0.8,-22.0,101,336,336,336,889,889,889,0,0,0,1,1,1,0.645843109505606,0.6435619163782635,0.64782374083152,0.24355521734732086,0.23054872593452524,0.33969743239611083
0_0_0_10_14_32,2,1,19,27,510,54,ar1_rho0.8,-22.0,101,260,260,260,510,510,510,0,0,0,1,1,1,0.14226555927936108,0.13841699129841412,0.1457085514086836,3.6190027159879983,3.6516892960707876,4.04396510786912
0_0_0_10_14_32,2,1,20,28,860,55,ar1_rho0.8,-22.0,101,796,796,796,860,860,860,0,0,0,1,1,1,0.32953725483953555,0.33080289073203717,0.33206734917006975,2.7824861355580084,2.8130772016144014,2.5417396188621826
0_0_0_10_14_32,2,1,21,29,553,56,ar1_rho0.8,-22.0,101,553,553,553,553,553,553,1,1,1,1,1,1,0.06738499295571937,0.06385082745147103,0.0650698180827025,2.3308442623211576,2.3401497407915395,1.6309255865731365
0_0_0_10_14_32,2,1,22,30,629,57,ar1_rho0.8,-22.0,101,629,629,629,629,629,629,1,1,1,1,1,1,0.9141184358191665,0.9128734887491902,0.920834396599466,1.0150016045466335,1.0495038349568822,1.6311341192497397
0_0_0_10_14_32,2,1,23,31,759,58,ar1_rho0.8,-22.0,101,517,517,517,242,242,242,0,0,0,0,0,0,0.0007979103949880889,0.0013090724600714654,0.0053538183939086,0.3986341283167507,0.37200173880182874,0.29130066160104195
0_0_0_10_14_32,2,1,24,32,874,59,ar1_rho0.8,-22.0,101,874,874,874,874,874,874,1,1,1,1,1,1,0.9587536147163602,0.9580940331495165,0.9507325399809496,2.6387707863746983,2.6602050695183626,1.8703122633872669
0_0_0_10_14_32,2,1,25,33,720,60,ar1_rho0.8,-22.0,101,720,720,720,720,720,720,1,1,1,1,1,1,0.9728972741688158,0.9734985569955095,0.975614774129854,1.3725643072104585,1.3974523607633547,1.9427460537234365
0_0_0_10_14_32,2,1,26,34,314,61,ar1_rho0.8,-22.0,101,314,314,314,314,314,314,1,1,1,1,1,1,1.069330052562902,1.0712165921335255,1.0753606877680248,4.06816318439647,4.029568119650052,4.591801481750487
0_0_0_10_14_32,2,1,27,35,602,62,ar1_rho0.8,-22.0,101,602,602,602,602,602,602,1,1,1,1,1,1,0.12867431491176062,0.1279164553858614,0.12128957366272945,2.0938197546924586,2.0910099048302113,2.281102712820971
0_0_0_10_14_32,2,1,28,36,7,63,ar1_rho0.8,-22.0,101,7,7,7,7,7,7,1,1,1,1,1,1,0.6251274521126599,0.6265892126810946,0.6322389291812411,2.8529780935699662,2.892304354225816,3.9296848609378583
0_0_0_10_14_32,2,1,29,37,610,64,ar1_rho0.8,-22.0,101,610,610,610,610,610,610,1,1,1,1,1,1,1.6756015697088154,1.6781018895811166,1.683111981138318,4.266288378233668,4.295897907572285,4.813265668579976
0_0_0_10_14_32,2,1,30,38,775,65,ar1_rho0.8,-22.0,101,775,775,775,775,775,775,1,1,1,1,1,1,0.8585594060669733,0.8579002251434807,0.8601824526441353,1.6717091846648415,1.6773210009100672,2.5375808394354564
0_0_0_10_14_32,2,1,31,39,912,66,ar1_rho0.8,-22.0,101,912,912,912,912,912,912,1,1,1,1,1,1,0.51092788761338,0.5163673834651606,0.5193093389072096,3.4988959392737455,3.498646542802551,3.1296592307170803
0_0_0_10_14_32,2,1,32,40,768,67,ar1_rho0.8,-22.0,101,768,768,768,768,768,768,1,1,1,1,1,1,1.9597456194073675,1.9558965552922039,1.9500793960170062,2.566023222734468,2.596728439653364,2.9096818457278992
0_0_0_10_14_32,2,1,33,41,581,68,ar1_rho0.8,-22.0,101,581,581,581,581,581,581,1,1,1,1,1,1,2.3458657435346955,2.344664484235063,2.34156466918976,2.900698564246386,2.8679202632370675,3.0284153143339854
0_0_0_10_14_32,2,1,34,42,93,69,ar1_rho0.8,-22.0,101,93,93,93,93,93,93,1,1,1,1,1,1,0.5660831094495958,0.5643594198937911,0.5697104589454922,2.6823653510611036,2.722761629425113,4.617677866967768
0_0_0_10_14_32,3,2,0,8,222,70,ar1_rho0.8,-22.0,101,222,222,222,222,222,222,1,1,1,1,1,1,3.5916524100811924,3.596153093494488,3.596836946758054,3.4265332116027603,3.434151494260724,4.044491118473324
0_0_0_10_14_32,3,2,1,9,711,71,ar1_rho0.8,-22.0,101,116,116,116,711,711,711,0,0,0,1,1,1,1.3384705307217926,1.336086628773431,1.331384457373378,4.0673240216920235,4.040392798116563,3.7719155641174806
0_0_0_10_14_32,3,2,2,10,871,72,ar1_rho0.8,-22.0,101,871,871,871,871,871,871,1,1,1,1,1,1,3.2108045363089186,3.2109210762836766,3.2065148371322745,4.51960155211487,4.51869363210288,4.038973775339864
0_0_0_10_14_32,3,2,3,11,718,73,ar1_rho0.8,-22.0,101,365,365,365,718,718,718,0,0,0,1,1,1,0.5617359301436397,0.5576434719525729,0.5581502219730097,2.7451549311596564,2.751708070480792,2.936153329205338
0_0_0_10_14_32,3,2,4,12,107,74,ar1_rho0.8,-22.0,101,107,107,107,107,107,107,1,1,1,1,1,1,1.6963460005644007,1.69851863827668,1.6982200917603305,3.2628481359423853,3.1762846692470976,4.097699148470441
0_0_0_10_14_32,3,2,5,13,468,75,ar1_rho0.8,-22.0,101,827,827,827,329,329,468,0,0,0,0,0,1,0.1623903429190992,0.1610825347679471,0.16246471023929412,0.3672597134232334,0.36052561771734465,1.0498647233343126
0_0_0_10_14_32,3,2,6,14,89,76,ar1_rho0.8,-22.0,101,89,89,89,89,89,89,1,1,1,1,1,1,1.7405222326063816,1.7438447744796988,1.741651606205219,1.8488764629939958,1.839645947246633,1.8323276973336078
0_0_0_10_14_32,3,2,7,15,713,77,ar1_rho0.8,-22.0,101,383,383,383,713,876,713,0,0,0,1,0,1,0.3855691501279964,0.3860342272590903,0.38846238911597747,0.047787072906441894,0.012323920237295831,0.9613142216816082
0_0_0_10_14_32,3,2,8,16,865,78,ar1_rho0.8,-22.0,101,865,865,865,865,865,865,1,1,1,1,1,1,2.791169708038021,2.7955763454303506,2.788569993807484,3.941392106652533,3.9590209396517038,3.252365658004168
0_0_0_10_14_32,3,2,9,17,492,79,ar1_rho0.8,-22.0,101,550,550,550,816,816,492,0,0,0,0,0,1,0.6617943070919439,0.6596417185614624,0.6527060924725709,0.5740879100484227,0.605153568575788,0.644982614598979
0_0_0_10_14_32,3,2,10,18,765,80,ar1_rho0.8,-22.0,101,172,172,172,765,765,765,0,0,0,1,1,1,0.11931224641771736,0.12337089365237722,0.12311326486112789,2.7617498339684046,2.7343523985628204,3.2318207676200665
0_0_0_10_14_32,3,2,11,19,1023,81,ar1_rho0.8,-22.0,101,398,398,398,1023,1023,1023,0,0,0,1,1,1,0.14995031630993497,0.14534726296264525,0.15282078740354835,1.1262937145569503,1.1446322573748535,2.8151905158227866
0_0_0_10_14_32,3,2,12,20,597,82,ar1_rho0.8,-22.0,101,396,396,396,791,791,791,0,0,0,0,0,0,0.5625342083067023,0.5621915902253629,0.5595136968530803,0.31771076476546234,0.32426982055291376,0.8789581132147868
0_0_0_10_14_32,3,2,13,21,562,83,ar1_rho0.8,-22.0,101,562,562,562,562,562,562,1,1,1,1,1,1,0.017372205930695488,0.018608304176632246,0.011710177470865878,3.9390515232633434,3.930337173110007,3.49729953736381
0_0_0_10_14_32,3,2,14,22,478,84,ar1_rho0.8,-22.0,101,278,278,278,674,674,674,0,0,0,0,0,0,0.48534916697224917,0.4792909407148054,0.481504470256817,1.4053047938205325,1.4181544100730377,1.4367579885573931
0_0_0_10_14_32,3,2,15,23,267,85,ar1_rho0.8,-22.0,101,267,267,267,267,267,267,1,1,1,1,1,1,2.903668563666564,2.8976312539260407,2.8974738980180397,3.2713704920990954,3.2812303384320787,3.8344341744496595
0_0_0_10_14_32,3,2,16,24,917,86,ar1_rho0.8,-22.0,101,917,917,917,917,917,917,1,1,1,1,1,1,1.0085539023225025,1.010362351042616,1.0093819079758133,3.030386548853669,3.021410198525254,4.092938387297571
0_0_0_10_14_32,3,2,17,25,656,87,ar1_rho0.8,-22.0,101,656,656,656,656,656,656,1,1,1,1,1,1,3.120843976885176,3.120765778767931,3.116546282179412,4.836947241944341,4.810591601035982,4.232308362498859
0_0_0_10_14_32,3,2,18,26,889,88,ar1_rho0.8,-22.0,101,889,889,889,889,889,889,1,1,1,1,1,1,0.46950578366962326,0.467023523152166,0.47175703449204354,3.7502103152680255,3.724036437015839,3.768553658356151
0_0_0_10_14_32,3,2,19,27,510,89,ar1_rho0.8,-22.0,101,510,510,510,510,510,510,1,1,1,1,1,1,1.9401663615816358,1.9376266697168534,1.935970170826435,3.9497606579773272,3.898705608345553,3.763014923640439
0_0_0_10_14_32,3,2,20,28,860,90,ar1_rho0.8,-22.0,101,322,322,322,860,860,860,0,0,0,1,1,1,0.7433137517913658,0.7459916115818899,0.7402398863082469,0.19754433561512405,0.2291124218740318,0.15799210831607555
0_0_0_10_14_32,3,2,21,29,553,91,ar1_rho0.8,-22.0,101,553,553,553,553,553,553,1,1,1,1,1,1,3.132219243329212,3.1299967559237607,3.125719703242712,3.2691600279522586,3.268813096856787,3.669399999011389
0_0_0_10_14_32,3,2,22,30,629,92,ar1_rho0.8,-22.0,101,768,768,768,629,629,629,0,0,0,1,1,1,0.31102925021696864,0.3119065288890856,0.31221296456251274,0.6077954052216837,0.5939475434088937,0.7002863877034944
0_0_0_10_14_32,3,2,23,31,759,93,ar1_rho0.8,-22.0,101,1012,1012,1012,321,321,122,0,0,0,0,0,0,0.7866673461445145,0.7911693175492016,0.7954736785282042,0.4742261708610452,0.4146442165740794,0.29885281331828223
0_0_0_10_14_32,3,2,24,32,874,94,ar1_rho0.8,-22.0,101,874,874,874,874,874,874,1,1,1,1,1,1,2.26822563987729,2.270783869551103,2.2876737725778526,3.097023611367613,3.1016098294479857,3.383778299747467
0_0_0_10_14_32,3,2,25,33,720,95,ar1_rho0.8,-22.0,101,720,720,720,720,720,720,1,1,1,1,1,1,3.8743396440861897,3.87533943125785,3.8720192752068505,3.733413227117934,3.731060736710467,5.562273415984464
0_0_0_10_14_32,3,2,26,34,314,96,ar1_rho0.8,-22.0,101,314,314,314,314,314,314,1,1,1,1,1,1,1.482584532462958,1.4832557984208226,1.4807719772343064,4.167088965697926,4.143862961530402,2.1984031474459704
0_0_0_10_14_32,3,2,27,35,602,97,ar1_rho0.8,-22.0,101,602,602,602,602,602,602,1,1,1,1,1,1,0.5542373647598275,0.5494536924131855,0.5628257215816083,1.2343632036235255,1.2522962987925401,2.8551818176536625
0_0_0_10_14_32,3,2,28,36,7,98,ar1_rho0.8,-22.0,101,255,255,255,7,7,7,0,0,0,1,1,1,0.30512451821050474,0.30532103406158156,0.30975620297940404,2.0896562378899826,2.114038524485623,3.125558066403467
0_0_0_10_14_32,3,2,29,37,610,99,ar1_rho0.8,-22.0,101,119,119,119,610,610,610,0,0,0,1,1,1,1.025048420397581,1.0244712361498298,1.0163172021114573,2.4478382908591545,2.4591522960735306,3.5746240140757357
0_0_0_10_14_32,3,2,30,38,778,100,ar1_rho0.8,-22.0,101,912,912,912,778,778,778,0,0,0,1,1,1,0.4070766017958382,0.4051771271586828,0.4058127664057795,1.727380959415742,1.7245683866464256,0.8163032527308922
0_0_0_10_14_32,3,2,31,39,897,101,ar1_rho0.8,-22.0,101,273,273,273,897,897,897,0,0,0,1,1,1,0.02226561906744444,0.024667838552002896,0.031080395977482602,1.0989348325064325,1.1200495525845808,2.4495389580305984
0_0_0_10_14_32,3,2,32,40,740,102,ar1_rho0.8,-22.0,101,665,665,665,740,740,740,0,0,0,1,1,1,0.3706255028866667,0.3693533741359114,0.36368921702257484,2.676499160453598,2.677975741592502,2.2475478584467097
0_0_0_10_14_32,3,2,33,41,590,103,ar1_rho0.8,-22.0,101,590,590,590,590,590,590,1,1,1,1,1,1,1.2071099850848919,1.2034127039700278,1.2093865120978795,1.3282782219661398,1.3593373233549488,3.048183849967682
0_0_0_10_14_32,3,2,34,42,930,104,ar1_rho0.8,-22.0,101,930,930,930,930,930,930,1,1,1,1,1,1,0.690461646460414,0.6902372373920452,0.6908816986714639,1.4947658267989667,1.502837464100487,1.3187840826028896
0_0_0_10_14_32,4,3,0,8,803,105,ar1_rho0.8,-22.0,101,803,803,803,803,803,803,1,1,1,1,1,1,1.995085611964683,1.9966064432474138,1.9954373208181597,3.1779782600470217,3.195760686613693,3.3441541113506306
0_0_0_10_14_32,4,3,1,9,711,106,ar1_rho0.8,-22.0,101,711,711,711,711,711,711,1,1,1,1,1,1,1.350590996662673,1.3558022498769957,1.351353011807594,4.757571034058422,4.717314960371462,4.727536167122545
0_0_0_10_14_32,4,3,2,10,871,107,ar1_rho0.8,-22.0,101,871,871,871,871,871,871,1,1,1,1,1,1,0.07908483988203233,0.07984142828415071,0.08249128779421758,3.1223225682474514,3.104352553393048,4.443180273024371
0_0_0_10_14_32,4,3,3,11,718,108,ar1_rho0.8,-22.0,101,718,718,718,718,718,718,1,1,1,1,1,1,1.2651440248048114,1.2654144738450253,1.2653530889408553,4.0844808173791,4.057497348065095,3.779374548350929
0_0_0_10_14_32,4,3,4,12,86,109,ar1_rho0.8,-22.0,101,309,309,309,130,130,130,0,0,0,0,0,0,0.5186301492163687,0.5170293969577521,0.525010228572887,1.8575820214095304,1.8368778826962897,1.351145282346278
0_0_0_10_14_32,4,3,5,13,468,110,ar1_rho0.8,-22.0,101,468,468,468,468,468,468,1,1,1,1,1,1,2.0998032413276584,2.0965926155647603,2.0948083561682083,2.7792017125901824,2.793095080441736,4.052471485029901
0_0_0_10_14_32,4,3,6,14,89,111,ar1_rho0.8,-22.0,101,89,89,89,89,89,89,1,1,1,1,1,1,2.4863598705066403,2.478877638772478,2.485222326205982,2.0789639939700053,2.035965814321762,3.6684994466716208
0_0_0_10_14_32,4,3,7,15,713,112,ar1_rho0.8,-22.0,101,713,713,713,713,713,713,1,1,1,1,1,1,4.577019773088914,4.575325541135124,4.579372484868976,5.1880023043495225,5.222202198019399,5.360264072992259
0_0_0_10_14_32,4,3,8,16,865,113,ar1_rho0.8,-22.0,101,865,865,865,865,865,865,1,1,1,1,1,1,3.3888900801538853,3.3882132569877577,3.390153392223821,4.522143986573211,4.501636908166419,4.5619540083356185
0_0_0_10_14_32,4,3,9,17,492,114,ar1_rho0.8,-22.0,101,642,642,642,492,492,492,0,0,0,1,1,1,0.9579156107528995,0.959326069282307,0.9638556717683266,2.318239104493636,2.312965324001829,2.3911856223501764
0_0_0_10_14_32,4,3,10,18,765,115,ar1_rho0.8,-22.0,101,765,765,765,765,765,765,1,1,1,1,1,1,1.578965662345965,1.576837392416939,1.576947079744001,1.7899563104707086,1.832879044342992,3.3605555532541977
0_0_0_10_14_32,4,3,11,19,1023,116,ar1_rho0.8,-22.0,101,1023,1023,1023,1023,1023,1023,1,1,1,1,1,1,2.405730734077741,2.4070009504631535,2.4071371532166044,2.3105777322251546,2.3484329357388485,1.5731282506901156
0_0_0_10_14_32,4,3,12,20,597,117,ar1_rho0.8,-22.0,101,528,528,528,597,597,597,0,0,0,1,1,1,1.5172161417286631,1.5158417993821407,1.517857162284547,1.3959610652981564,1.4191348923425307,0.3368695345581891
0_0_0_10_14_32,4,3,13,21,562,118,ar1_rho0.8,-22.0,101,562,562,562,562,562,562,1,1,1,1,1,1,2.7540190369925535,2.752152749731938,2.750811271592286,5.689092362457053,5.6897078212731875,5.096751949554156
0_0_0_10_14_32,4,3,14,22,478,119,ar1_rho0.8,-22.0,101,771,771,771,478,478,478,0,0,0,1,1,1,0.06459830992072964,0.06223796969767013,0.074017825972711,1.2297905104391842,1.221572021748596,1.6303722564158223
0_0_0_10_14_32,4,3,15,23,267,120,ar1_rho0.8,-22.0,101,267,267,267,267,267,267,1,1,1,1,1,1,0.47886582626773166,0.48207177174578664,0.4857681418125527,5.880618969446828,5.877743093557611,4.8034140775575205
0_0_0_10_14_32,4,3,16,24,917,121,ar1_rho0.8,-22.0,101,216,216,216,741,741,917,0,0,0,0,0,1,0.7485365178286483,0.742609540230439,0.7439887331794119,0.0016447656459470607,0.04414078292362182,0.4831764914052209
0_0_0_10_14_32,4,3,17,25,656,122,ar1_rho0.8,-22.0,101,656,656,656,656,656,656,1,1,1,1,1,1,3.232645144483101,3.23237901119433,3.2260328151785496,4.731250440734786,4.719377967120124,4.888693338729623
0_0_0_10_14_32,4,3,18,26,889,123,ar1_rho0.8,-22.0,101,889,889,889,889,889,889,1,1,1,1,1,1,0.6272736502078766,0.6278097952537927,0.6301814574990877,2.484029391574181,2.496182660603961,1.8914989143360996
0_0_0_10_14_32,4,3,19,27,510,124,ar1_rho0.8,-22.0,101,510,510,510,510,510,510,1,1,1,1,1,1,2.2905951450337745,2.2884608693911104,2.2907161836371306,1.7005716490121467,1.6985305737622791,1.6038584126321158
0_0_0_10_14_32,4,3,20,28,860,125,ar1_rho0.8,-22.0,101,559,559,559,860,860,860,0,0,0,1,1,1,0.41754171691780073,0.41848560807341073,0.42067457113402995,1.4248233323773596,1.4108706261973225,0.9769218429665976
0_0_0_10_14_32,4,3,21,29,553,126,ar1_rho0.8,-22.0,101,553,553,553,553,553,553,1,1,1,1,1,1,3.3253953483696312,3.324860858153032,3.323580180496122,4.973166834004975,4.968172152889071,5.305163884964031
0_0_0_10_14_32,4,3,22,30,629,127,ar1_rho0.8,-22.0,101,629,629,629,629,629,629,1,1,1,1,1,1,0.3210699152980584,0.3191443336010479,0.3232351226847078,3.518823982818964,3.522700651511938,4.830528348604718
0_0_0_10_14_32,0,0,0,8,803,0,ar1_rho0.8,-24.0,101,922,922,922,29,29,51,0,0,0,0,0,0,0.099793343824274,0.09703944345100739,0.09976354007268201,0.15614735513175462,0.1575422957853025,0.2306384331490995
0_0_0_10_14_32,0,0,1,9,711,1,ar1_rho0.8,-24.0,101,771,771,771,32,32,32,0,0,0,0,0,0,0.9547317478598503,0.9618931653661438,0.9594712372957038,0.32879704169052953,0.33587808046819184,0.009717774868229546
0_0_0_10_14_32,0,0,2,10,922,2,ar1_rho0.8,-24.0,101,926,926,926,922,922,922,0,0,0,1,1,1,0.18451985177009508,0.18028915131471657,0.1839347139815587,0.6023702111296494,0.5742695053788125,1.6977434124684085
0_0_0_10_14_32,0,0,3,11,718,3,ar1_rho0.8,-24.0,101,718,718,718,718,718,718,1,1,1,1,1,1,0.569896151869836,0.5662010020360833,0.567431988389299,0.4400291830333617,0.43874809116685237,0.9659100640936248
0_0_0_10_14_32,0,0,4,12,107,4,ar1_rho0.8,-24.0,101,511,511,511,592,592,592,0,0,0,0,0,0,1.7272357414302066,1.7283124017461917,1.7231912233431401,0.080077376027399,0.06125194552696822,0.8170423227567615
0_0_0_10_14_32,0,0,5,13,468,5,ar1_rho0.8,-24.0,101,468,468,468,353,353,353,1,1,1,0,0,0,0.39088075335905315,0.39679265299369304,0.39840386003901507,0.5386547738148544,0.5386025909100078,1.4140755992615681
0_0_0_10_14_32,0,0,6,14,89,6,ar1_rho0.8,-24.0,101,14,14,14,89,89,89,0,0,0,1,1,1,0.3796435225648671,0.3799240493056276,0.37676219721296356,0.06315431894679285,0.04550431656312337,0.4503100009765981
0_0_0_10_14_32,0,0,7,15,713,7,ar1_rho0.8,-24.0,101,255,255,255,852,852,852,0,0,0,0,0,0,0.19965396615486258,0.20121135616380398,0.20478513103546298,0.6773131319568476,0.7015758118461701,0.686242799729046
0_0_0_10_14_32,0,0,8,16,865,8,ar1_rho0.8,-24.0,101,983,983,983,349,349,349,0,0,0,0,0,0,0.05625312053949242,0.055522504224633784,0.0548959992758966,0.4881954517843874,0.4607755532125234,0.08415243959289069
0_0_0_10_14_32,0,0,9,17,492,9,ar1_rho0.8,-24.0,101,492,492,492,492,492,492,1,1,1,1,1,1,0.7842260250854902,0.7801814370273401,0.7791174819902624,2.95107332895355,2.9378128688756213,2.9197277069152068
0_0_0_10_14_32,0,0,10,18,765,10,ar1_rho0.8,-24.0,101,223,223,223,765,765,765,0,0,0,1,1,1,0.02321516670961859,0.02493146092946989,0.02167294889199509,1.4963836406567093,1.4912929643272308,1.4982143267422618
0_0_0_10_14_32,0,0,11,19,1023,11,ar1_rho0.8,-24.0,101,999,999,999,126,126,126,0,0,0,0,0,0,0.053340828437058,0.05283743719618454,0.05609924048530327,0.7366578343901833,0.7700323758035788,0.35748844099142923
0_0_0_10_14_32,0,0,12,20,597,12,ar1_rho0.8,-24.0,101,597,597,597,597,597,597,1,1,1,1,1,1,1.393312137012162,1.3924473443901306,1.3904525562662124,2.435547292819536,2.4354129105057427,3.1065123877420264
0_0_0_10_14_32,0,0,13,21,562,13,ar1_rho0.8,-24.0,101,562,562,562,562,562,562,1,1,1,1,1,1,0.15740536322674387,0.15736201329201285,0.1670218661462725,1.5049226621630338,1.517890626069517,2.8828058605791274
0_0_0_10_14_32,0,0,14,22,478,14,ar1_rho0.8,-24.0,101,513,513,513,672,672,513,0,0,0,0,0,0,0.3866152519276588,0.3828204107696329,0.3834511374848014,1.0152546655430286,0.9937763171666615,0.4964811764579025
0_0_0_10_14_32,0,0,15,23,267,15,ar1_rho0.8,-24.0,101,267,267,267,267,267,267,1,1,1,1,1,1,1.572658186609667,1.5779168237629113,1.5759323964614116,0.9813414964995469,0.9777481330487223,2.135723471292591
0_0_0_10_14_32,0,0,16,24,917,16,ar1_rho0.8,-24.0,101,186,186,186,917,917,917,0,0,0,1,1,1,0.9942190441757717,0.9917679678476781,0.9870011920947399,3.1837774302655464,3.177974911296392,1.5352336394532105
0_0_0_10_14_32,0,0,17,25,656,17,ar1_rho0.8,-24.0,101,847,847,847,847,847,847,0,0,0,0,0,0,0.4729075990130418,0.47226386289599187,0.4693266612179092,1.277766173944705,1.273599196966948,0.7610487278506307
